dr0,0.00141421
r0,0.05
R,2
R/r0,40
Nr,20
Ntheta,222.144
Nboundary,223
Nfluid,4460
Nparticles,4683
Apolar,0.311157
Bpolar,0.00387451

ID,r,theta,x,y,Type
467,0.0533446,0.59397,0.0442081,0.0298546,fluid
468,0.0533446,0.622254,0.0433461,0.0310929,fluid
469,0.0533446,0.650538,0.0424494,0.0323063,fluid
470,0.0533446,0.678823,0.0415188,0.0334939,fluid
471,0.0533446,0.707107,0.040555,0.0346546,fluid
472,0.0533446,0.735391,0.0395587,0.0357877,fluid
473,0.0533446,0.763675,0.0385308,0.0368921,fluid
474,0.0533446,0.79196,0.037472,0.037967,fluid
475,0.0533446,0.820244,0.0363833,0.0390116,fluid
476,0.0533446,0.848528,0.0352655,0.0400249,fluid
477,0.0533446,0.876812,0.0341195,0.0410062,fluid
478,0.0533446,0.905097,0.0329461,0.0419547,fluid
479,0.0533446,0.933381,0.0317465,0.0428697,fluid
480,0.0533446,0.961665,0.0305214,0.0437503,fluid
481,0.0533446,0.989949,0.0292719,0.044596,fluid
482,0.0533446,1.01823,0.027999,0.045406,fluid
483,0.0533446,1.04652,0.0267037,0.0461797,fluid
484,0.0533446,1.0748,0.025387,0.0469164,fluid
485,0.0533446,1.10309,0.0240501,0.0476156,fluid
486,0.0533446,1.13137,0.0226938,0.0482767,fluid
487,0.0533446,1.15966,0.0213195,0.0488992,fluid
488,0.0533446,1.18794,0.0199281,0.0494825,fluid
489,0.0533446,1.21622,0.0185207,0.0500263,fluid
490,0.0533446,1.24451,0.0170985,0.0505301,fluid
491,0.0533446,1.27279,0.0156627,0.0509934,fluid
492,0.0533446,1.30108,0.0142143,0.051416,fluid
493,0.0533446,1.32936,0.0127545,0.0517974,fluid
494,0.0533446,1.35765,0.0112846,0.0521374,fluid
495,0.0533446,1.38593,0.00980559,0.0524357,fluid
496,0.0533446,1.41421,0.00831876,0.052692,fluid
497,0.0533446,1.4425,0.00682527,0.0529062,fluid
498,0.0533446,1.47078,0.00532633,0.053078,fluid
499,0.0533446,1.49907,0.00382313,0.0532074,fluid
500,0.0533446,1.52735,0.00231686,0.0532943,fluid
501,0.0533446,1.55563,0.000808749,0.0533385,fluid
502,0.0533446,1.58392,-0.000700014,0.05334,fluid
503,0.0533446,1.6122,-0.00220822,0.0532989,fluid
504,0.0533446,1.64049,-0.00371465,0.0532151,fluid
505,0.0533446,1.66877,-0.00521812,0.0530888,fluid
506,0.0533446,1.69706,-0.00671741,0.05292,fluid
507,0.0533446,1.72534,-0.00821133,0.0527088,fluid
508,0.0533446,1.75362,-0.00969867,0.0524555,fluid
509,0.0533446,1.78191,-0.0111783,0.0521603,fluid
510,0.0533446,1.81019,-0.0126489,0.0518233,fluid
511,0.0533446,1.83848,-0.0141094,0.0514448,fluid
512,0.0533446,1.86676,-0.0155587,0.0510252,fluid
513,0.0533446,1.89505,-0.0169955,0.0505648,fluid
514,0.0533446,1.92333,-0.0184187,0.050064,fluid
515,0.0533446,1.95161,-0.0198271,0.0495231,fluid
516,0.0533446,1.9799,-0.0212198,0.0489425,fluid
517,0.0533446,2.00818,-0.0225954,0.0483228,fluid
518,0.0533446,2.03647,-0.0239529,0.0476645,fluid
519,0.0533446,2.06475,-0.0252913,0.046968,fluid
520,0.0533446,2.09304,-0.0266095,0.046234,fluid
521,0.0533446,2.12132,-0.0279064,0.045463,fluid
522,0.0533446,2.1496,-0.0291809,0.0446556,fluid
523,0.0533446,2.17789,-0.0304321,0.0438125,fluid
524,0.0533446,2.20617,-0.031659,0.0429343,fluid
525,0.0533446,2.23446,-0.0328606,0.0420218,fluid
526,0.0533446,2.26274,-0.0340358,0.0410757,fluid
527,0.0533446,2.29103,-0.0351838,0.0400967,fluid
528,0.0533446,2.31931,-0.0363037,0.0390857,fluid
529,0.0533446,2.34759,-0.0373946,0.0380433,fluid
530,0.0533446,2.37588,-0.0384555,0.0369706,fluid
531,0.0533446,2.40416,-0.0394857,0.0358683,fluid
532,0.0533446,2.43245,-0.0404842,0.0347372,fluid
533,0.0533446,2.46073,-0.0414504,0.0335784,fluid
534,0.0533446,2.48902,-0.0423835,0.0323928,fluid
535,0.0533446,2.5173,-0.0432826,0.0311812,fluid
536,0.0533446,2.54558,-0.0441471,0.0299447,fluid
537,0.0533446,2.57387,-0.0449763,0.0286842,fluid
538,0.0533446,2.60215,-0.0457695,0.0274007,fluid
539,0.0533446,2.63044,-0.0465261,0.0260954,fluid
540,0.0533446,2.65872,-0.0472455,0.0247692,fluid
541,0.0533446,2.68701,-0.0479271,0.0234232,fluid
542,0.0533446,2.71529,-0.0485703,0.0220584,fluid
543,0.0533446,2.74357,-0.0491747,0.020676,fluid
544,0.0533446,2.77186,-0.0497398,0.019277,fluid
545,0.0533446,2.80014,-0.050265,0.0178626,fluid
546,0.0533446,2.82843,-0.0507501,0.016434,fluid
547,0.0533446,2.85671,-0.0511946,0.0149922,fluid
548,0.0533446,2.885,-0.0515981,0.0135384,fluid
549,0.0533446,2.91328,-0.0519603,0.0120737,fluid
550,0.0533446,2.94156,-0.052281,0.0105994,fluid
551,0.0533446,2.96985,-0.0525598,0.00911666,fluid
552,0.0533446,2.99813,-0.0527966,0.00762659,fluid
553,0.0533446,3.02642,-0.0529912,0.00613043,fluid
554,0.0533446,3.0547,-0.0531434,0.00462936,fluid
555,0.0533446,3.08299,-0.053253,0.00312458,fluid
556,0.0533446,3.11127,-0.0533201,0.00161731,fluid
557,0.0533446,3.13955,-0.0533445,0.000108745,fluid
558,0.0533446,3.16784,-0.0533262,-0.00139991,fluid
559,0.0533446,3.19612,-0.0532653,-0.00290744,fluid
560,0.0533446,3.22441,-0.0531618,-0.00441265,fluid
561,0.0533446,3.25269,-0.0530157,-0.00591433,fluid
562,0.0533446,3.28098,-0.0528273,-0.00741127,fluid
563,0.0533446,3.30926,-0.0525966,-0.00890229,fluid
564,0.0533446,3.33754,-0.0523238,-0.0103862,fluid
565,0.0533446,3.36583,-0.0520091,-0.0118618,fluid
566,0.0533446,3.39411,-0.0516528,-0.0133279,fluid
567,0.0533446,3.4224,-0.0512553,-0.0147833,fluid
568,0.0533446,3.45068,-0.0508167,-0.0162269,fluid
569,0.0533446,3.47897,-0.0503375,-0.0176576,fluid
570,0.0533446,3.50725,-0.049818,-0.0190741,fluid
571,0.0533446,3.53553,-0.0492586,-0.0204753,fluid
572,0.0533446,3.56382,-0.0486599,-0.0218602,fluid
573,0.0533446,3.5921,-0.0480222,-0.0232276,fluid
574,0.0533446,3.62039,-0.0473461,-0.0245764,fluid
575,0.0533446,3.64867,-0.0466321,-0.0259055,fluid
576,0.0533446,3.67696,-0.0458808,-0.0272139,fluid
577,0.0533446,3.70524,-0.0450929,-0.0285006,fluid
578,0.0533446,3.73352,-0.0442688,-0.0297644,fluid
579,0.0533446,3.76181,-0.0434094,-0.0310045,fluid
580,0.0533446,3.79009,-0.0425152,-0.0322197,fluid
581,0.0533446,3.81838,-0.041587,-0.0334092,fluid
582,0.0533446,3.84666,-0.0406255,-0.0345719,fluid
583,0.0533446,3.87495,-0.0396316,-0.035707,fluid
584,0.0533446,3.90323,-0.0386059,-0.0368135,fluid
585,0.0533446,3.93151,-0.0375494,-0.0378906,fluid
586,0.0533446,3.9598,-0.0364628,-0.0389373,fluid
587,0.0533446,3.98808,-0.035347,-0.0399529,fluid
588,0.0533446,4.01637,-0.034203,-0.0409366,fluid
589,0.0533446,4.04465,-0.0330316,-0.0418875,fluid
590,0.0533446,4.07294,-0.0318338,-0.0428049,fluid
591,0.0533446,4.10122,-0.0306105,-0.043688,fluid
592,0.0533446,4.1295,-0.0293628,-0.0445362,fluid
593,0.0533446,4.15779,-0.0280915,-0.0453488,fluid
594,0.0533446,4.18607,-0.0267978,-0.0461251,fluid
595,0.0533446,4.21436,-0.0254826,-0.0468645,fluid
596,0.0533446,4.24264,-0.0241471,-0.0475665,fluid
597,0.0533446,4.27092,-0.0227922,-0.0482303,fluid
598,0.0533446,4.29921,-0.0214191,-0.0488556,fluid
599,0.0533446,4.32749,-0.0200289,-0.0494418,fluid
600,0.0533446,4.35578,-0.0186226,-0.0499885,fluid
601,0.0533446,4.38406,-0.0172015,-0.0504951,fluid
602,0.0533446,4.41235,-0.0157666,-0.0509614,fluid
603,0.0533446,4.44063,-0.0143191,-0.0513869,fluid
604,0.0533446,4.46891,-0.0128601,-0.0517713,fluid
605,0.0533446,4.4972,-0.0113908,-0.0521143,fluid
606,0.0533446,4.52548,-0.00991246,-0.0524156,fluid
607,0.0533446,4.55377,-0.00842615,-0.0526749,fluid
608,0.0533446,4.58205,-0.00693311,-0.0528922,fluid
609,0.0533446,4.61034,-0.00543452,-0.0530671,fluid
610,0.0533446,4.63862,-0.00393158,-0.0531995,fluid
611,0.0533446,4.6669,-0.0024255,-0.0532895,fluid
612,0.0533446,4.69519,-0.00091748,-0.0533367,fluid
613,0.0533446,4.72347,0.000591277,-0.0533413,fluid
614,0.0533446,4.75176,0.00209956,-0.0533033,fluid
615,0.0533446,4.78004,0.00360616,-0.0532226,fluid
616,0.0533446,4.80833,0.00510988,-0.0530993,fluid
617,0.0533446,4.83661,0.00660951,-0.0529336,fluid
618,0.0533446,4.86489,0.00810386,-0.0527255,fluid
619,0.0533446,4.89318,0.00959172,-0.0524752,fluid
620,0.0533446,4.92146,0.0110719,-0.052183,fluid
621,0.0533446,4.94975,0.0125432,-0.051849,fluid
622,0.0533446,4.97803,0.0140045,-0.0514735,fluid
623,0.0533446,5.00632,0.0154546,-0.0510569,fluid
624,0.0533446,5.0346,0.0168924,-0.0505994,fluid
625,0.0533446,5.06288,0.0183166,-0.0501014,fluid
626,0.0533446,5.09117,0.0197262,-0.0495634,fluid
627,0.0533446,5.11945,0.0211199,-0.0489857,fluid
628,0.0533446,5.14774,0.0224968,-0.0483688,fluid
629,0.0533446,5.17602,0.0238557,-0.0477132,fluid
630,0.0533446,5.20431,0.0251955,-0.0470195,fluid
631,0.0533446,5.23259,0.0265152,-0.0462882,fluid
632,0.0533446,5.26087,0.0278136,-0.0455198,fluid
633,0.0533446,5.28916,0.0290898,-0.044715,fluid
634,0.0533446,5.31744,0.0303428,-0.0438744,fluid
635,0.0533446,5.34573,0.0315714,-0.0429988,fluid
636,0.0533446,5.37401,0.0327748,-0.0420887,fluid
637,0.0533446,5.4023,0.033952,-0.041145,fluid
638,0.0533446,5.43058,0.035102,-0.0401684,fluid
639,0.0533446,5.45886,0.036224,-0.0391596,fluid
640,0.0533446,5.48715,0.0373169,-0.0381195,fluid
641,0.0533446,5.51543,0.03838,-0.0370489,fluid
642,0.0533446,5.54372,0.0394125,-0.0359487,fluid
643,0.0533446,5.572,0.0404133,-0.0348197,fluid
644,0.0533446,5.60029,0.0413819,-0.0336629,fluid
645,0.0533446,5.62857,0.0423173,-0.0324791,fluid
646,0.0533446,5.65685,0.0432189,-0.0312693,fluid
647,0.0533446,5.68514,0.044086,-0.0300346,fluid
648,0.0533446,5.71342,0.0449177,-0.0287758,fluid
649,0.0533446,5.74171,0.0457136,-0.027494,fluid
650,0.0533446,5.76999,0.0464728,-0.0261902,fluid
651,0.0533446,5.79828,0.0471949,-0.0248654,fluid
652,0.0533446,5.82656,0.0478792,-0.0235208,fluid
653,0.0533446,5.85484,0.0485253,-0.0221573,fluid
654,0.0533446,5.88313,0.0491325,-0.0207762,fluid
655,0.0533446,5.91141,0.0497004,-0.0193784,fluid
656,0.0533446,5.9397,0.0502285,-0.0179651,fluid
657,0.0533446,5.96798,0.0507165,-0.0165374,fluid
658,0.0533446,5.99627,0.0511639,-0.0150965,fluid
659,0.0533446,6.02455,0.0515704,-0.0136435,fluid
660,0.0533446,6.05283,0.0519356,-0.0121796,fluid
661,0.0533446,6.08112,0.0522593,-0.010706,fluid
662,0.0533446,6.1094,0.0525411,-0.00922378,fluid
663,0.0533446,6.13769,0.052781,-0.0077342,fluid
664,0.0533446,6.16597,0.0529786,-0.00623844,fluid
665,0.0533446,6.19426,0.0531338,-0.00473768,fluid
666,0.0533446,6.22254,0.0532466,-0.00323314,fluid
667,0.0533446,6.25082,0.0533167,-0.001726,fluid
668,0.0533446,6.27911,0.0533442,-0.00021749,fluid
669,0.0559796,0,0.0559796,0,fluid
670,0.0559796,0.0282843,0.0559572,0.00158313,fluid
671,0.0559796,0.0565685,0.0558901,0.003165,fluid
672,0.0559796,0.0848528,0.0557782,0.00474433,fluid
673,0.0559796,0.113137,0.0556217,0.00631987,fluid
674,0.0559796,0.141421,0.0554208,0.00789035,fluid
675,0.0559796,0.169706,0.0551755,0.00945452,fluid
676,0.0559796,0.19799,0.054886,0.0110111,fluid
677,0.0559796,0.226274,0.0545527,0.0125589,fluid
678,0.0559796,0.254558,0.0541757,0.0140967,fluid
679,0.0559796,0.282843,0.0537553,0.0156232,fluid
680,0.0559796,0.311127,0.053292,0.0171371,fluid
681,0.0559796,0.339411,0.052786,0.0186374,fluid
682,0.0559796,0.367696,0.0522379,0.0201228,fluid
683,0.0559796,0.39598,0.0516479,0.021592,fluid
684,0.0559796,0.424264,0.0510166,0.023044,fluid
685,0.0559796,0.452548,0.0503445,0.0244776,fluid
686,0.0559796,0.480833,0.0496321,0.0258916,fluid
687,0.0559796,0.509117,0.04888,0.0272848,fluid
688,0.0559796,0.537401,0.0480889,0.0286563,fluid
689,0.0559796,0.565685,0.0472592,0.0300048,fluid
690,0.0559796,0.59397,0.0463918,0.0313293,fluid
691,0.0559796,0.622254,0.0454872,0.0326287,fluid
692,0.0559796,0.650538,0.0445462,0.0339021,fluid
693,0.0559796,0.678823,0.0435697,0.0351483,fluid
694,0.0559796,0.707107,0.0425582,0.0363664,fluid
695,0.0559796,0.735391,0.0415127,0.0375555,fluid
696,0.0559796,0.763675,0.040434,0.0387144,fluid
697,0.0559796,0.79196,0.039323,0.0398425,fluid
698,0.0559796,0.820244,0.0381805,0.0409386,fluid
699,0.0559796,0.848528,0.0370075,0.042002,fluid
700,0.0559796,0.876812,0.0358048,0.0430318,fluid
701,0.0559796,0.905097,0.0345736,0.0440271,fluid
702,0.0559796,0.933381,0.0333146,0.0449873,fluid
703,0.0559796,0.961665,0.032029,0.0459114,fluid
704,0.0559796,0.989949,0.0307178,0.0467989,fluid
705,0.0559796,1.01823,0.029382,0.0476489,fluid
706,0.0559796,1.04652,0.0280228,0.0484608,fluid
707,0.0559796,1.0748,0.0266411,0.0492339,fluid
708,0.0559796,1.10309,0.025238,0.0499676,fluid
709,0.0559796,1.13137,0.0238148,0.0506614,fluid
710,0.0559796,1.15966,0.0223726,0.0513146,fluid
711,0.0559796,1.18794,0.0209124,0.0519268,fluid
712,0.0559796,1.21622,0.0194355,0.0524974,fluid
713,0.0559796,1.24451,0.0179431,0.0530261,fluid
714,0.0559796,1.27279,0.0164363,0.0535123,fluid
715,0.0559796,1.30108,0.0149164,0.0539557,fluid
716,0.0559796,1.32936,0.0133846,0.054356,fluid
717,0.0559796,1.35765,0.011842,0.0547128,fluid
718,0.0559796,1.38593,0.0102899,0.0550258,fluid
719,0.0559796,1.41421,0.00872967,0.0552948,fluid
720,0.0559796,1.4425,0.00716242,0.0555195,fluid
721,0.0559796,1.47078,0.00558943,0.0556999,fluid
722,0.0559796,1.49907,0.00401197,0.0558357,fluid
723,0.0559796,1.52735,0.00243131,0.0559268,fluid
724,0.0559796,1.55563,0.000848698,0.0559732,fluid
725,0.0559796,1.58392,-0.000734592,0.0559748,fluid
726,0.0559796,1.6122,-0.00231729,0.0559317,fluid
727,0.0559796,1.64049,-0.00389814,0.0558437,fluid
728,0.0559796,1.66877,-0.00547587,0.0557112,fluid
729,0.0559796,1.69706,-0.00704922,0.055534,fluid
730,0.0559796,1.72534,-0.00861693,0.0553125,fluid
731,0.0559796,1.75362,-0.0101777,0.0550466,fluid
732,0.0559796,1.78191,-0.0117304,0.0547368,fluid
733,0.0559796,1.81019,-0.0132737,0.0543832,fluid
734,0.0559796,1.83848,-0.0148064,0.053986,fluid
735,0.0559796,1.86676,-0.0163272,0.0535457,fluid
736,0.0559796,1.89505,-0.017835,0.0530625,fluid
737,0.0559796,1.92333,-0.0193285,0.0525369,fluid
738,0.0559796,1.95161,-0.0208065,0.0519693,fluid
739,0.0559796,1.9799,-0.0222679,0.0513601,fluid
740,0.0559796,2.00818,-0.0237115,0.0507098,fluid
741,0.0559796,2.03647,-0.0251361,0.0500189,fluid
742,0.0559796,2.06475,-0.0265406,0.0492881,fluid
743,0.0559796,2.09304,-0.0279239,0.0485178,fluid
744,0.0559796,2.12132,-0.0292848,0.0477087,fluid
745,0.0559796,2.1496,-0.0306224,0.0468614,fluid
746,0.0559796,2.17789,-0.0319354,0.0459766,fluid
747,0.0559796,2.20617,-0.0332228,0.0450551,fluid
748,0.0559796,2.23446,-0.0344837,0.0440975,fluid
749,0.0559796,2.26274,-0.035717,0.0431047,fluid
750,0.0559796,2.29103,-0.0369218,0.0420773,fluid
751,0.0559796,2.31931,-0.038097,0.0410163,fluid
752,0.0559796,2.34759,-0.0392417,0.0399225,fluid
753,0.0559796,2.37588,-0.040355,0.0387968,fluid
754,0.0559796,2.40416,-0.0414361,0.03764,fluid
755,0.0559796,2.43245,-0.042484,0.0364531,fluid
756,0.0559796,2.46073,-0.0434979,0.0352371,fluid
757,0.0559796,2.48902,-0.044477,0.0339928,fluid
758,0.0559796,2.5173,-0.0454206,0.0327214,fluid
759,0.0559796,2.54558,-0.0463278,0.0314238,fluid
760,0.0559796,2.57387,-0.0471979,0.0301011,fluid
761,0.0559796,2.60215,-0.0480303,0.0287542,fluid
762,0.0559796,2.63044,-0.0488243,0.0273844,fluid
763,0.0559796,2.65872,-0.0495792,0.0259927,fluid
764,0.0559796,2.68701,-0.0502945,0.0245802,fluid
765,0.0559796,2.71529,-0.0509695,0.023148,fluid
766,0.0559796,2.74357,-0.0516038,0.0216973,fluid
767,0.0559796,2.77186,-0.0521967,0.0202292,fluid
768,0.0559796,2.80014,-0.0527479,0.018745,fluid
769,0.0559796,2.82843,-0.053257,0.0172457,fluid
770,0.0559796,2.85671,-0.0537234,0.0157327,fluid
771,0.0559796,2.885,-0.0541468,0.0142071,fluid
772,0.0559796,2.91328,-0.0545269,0.0126701,fluid
773,0.0559796,2.94156,-0.0548635,0.011123,fluid
774,0.0559796,2.96985,-0.0551561,0.00956698,fluid
775,0.0559796,2.99813,-0.0554046,0.00800331,fluid
776,0.0559796,3.02642,-0.0556087,0.00643324,fluid
777,0.0559796,3.0547,-0.0557684,0.00485803,fluid
778,0.0559796,3.08299,-0.0558835,0.00327893,fluid
779,0.0559796,3.11127,-0.0559539,0.0016972,fluid
780,0.0559796,3.13955,-0.0559795,0.000114117,fluid
781,0.0559796,3.16784,-0.0559604,-0.00146906,fluid
782,0.0559796,3.19612,-0.0558964,-0.00305106,fluid
783,0.0559796,3.22441,-0.0557878,-0.00463062,fluid
784,0.0559796,3.25269,-0.0556345,-0.00620647,fluid
785,0.0559796,3.28098,-0.0554367,-0.00777736,fluid
786,0.0559796,3.30926,-0.0551946,-0.00934203,fluid
787,0.0559796,3.33754,-0.0549083,-0.0108992,fluid
788,0.0559796,3.36583,-0.0545781,-0.0124477,fluid
789,0.0559796,3.39411,-0.0542043,-0.0139862,fluid
790,0.0559796,3.4224,-0.0537871,-0.0155135,fluid
791,0.0559796,3.45068,-0.0533268,-0.0170285,fluid
792,0.0559796,3.47897,-0.0528239,-0.0185298,fluid
793,0.0559796,3.50725,-0.0522788,-0.0200162,fluid
794,0.0559796,3.53553,-0.0516918,-0.0214867,fluid
795,0.0559796,3.56382,-0.0510635,-0.02294,fluid
796,0.0559796,3.5921,-0.0503943,-0.0243749,fluid
797,0.0559796,3.62039,-0.0496848,-0.0257903,fluid
798,0.0559796,3.64867,-0.0489356,-0.0271851,fluid
799,0.0559796,3.67696,-0.0481472,-0.0285582,fluid
800,0.0559796,3.70524,-0.0473203,-0.0299084,fluid
801,0.0559796,3.73352,-0.0464555,-0.0312347,fluid
802,0.0559796,3.76181,-0.0455536,-0.032536,fluid
803,0.0559796,3.79009,-0.0446153,-0.0338112,fluid
804,0.0559796,3.81838,-0.0436412,-0.0350594,fluid
805,0.0559796,3.84666,-0.0426323,-0.0362796,fluid
806,0.0559796,3.87495,-0.0415892,-0.0374708,fluid
807,0.0559796,3.90323,-0.0405129,-0.0386319,fluid
808,0.0559796,3.93151,-0.0394041,-0.0397622,fluid
809,0.0559796,3.9598,-0.0382639,-0.0408607,fluid
810,0.0559796,3.98808,-0.037093,-0.0419264,fluid
811,0.0559796,4.01637,-0.0358925,-0.0429587,fluid
812,0.0559796,4.04465,-0.0346632,-0.0439566,fluid
813,0.0559796,4.07294,-0.0334063,-0.0449193,fluid
814,0.0559796,4.10122,-0.0321226,-0.0458461,fluid
815,0.0559796,4.1295,-0.0308132,-0.0467362,fluid
816,0.0559796,4.15779,-0.0294791,-0.0475889,fluid
817,0.0559796,4.18607,-0.0281215,-0.0484035,fluid
818,0.0559796,4.21436,-0.0267414,-0.0491795,fluid
819,0.0559796,4.24264,-0.0253398,-0.049916,fluid
820,0.0559796,4.27092,-0.0239181,-0.0506127,fluid
821,0.0559796,4.29921,-0.0224771,-0.0512689,fluid
822,0.0559796,4.32749,-0.0210182,-0.051884,fluid
823,0.0559796,4.35578,-0.0195425,-0.0524577,fluid
824,0.0559796,4.38406,-0.0180512,-0.0529894,fluid
825,0.0559796,4.41235,-0.0165454,-0.0534787,fluid
826,0.0559796,4.44063,-0.0150264,-0.0539252,fluid
827,0.0559796,4.46891,-0.0134953,-0.0543286,fluid
828,0.0559796,4.4972,-0.0119535,-0.0546885,fluid
829,0.0559796,4.52548,-0.0104021,-0.0550047,fluid
830,0.0559796,4.55377,-0.00884237,-0.0552769,fluid
831,0.0559796,4.58205,-0.00727558,-0.0555048,fluid
832,0.0559796,4.61034,-0.00570297,-0.0556884,fluid
833,0.0559796,4.63862,-0.00412579,-0.0558274,fluid
834,0.0559796,4.6669,-0.00254531,-0.0559217,fluid
835,0.0559796,4.69519,-0.0009628,-0.0559714,fluid
836,0.0559796,4.72347,0.000620483,-0.0559762,fluid
837,0.0559796,4.75176,0.00220327,-0.0559363,fluid
838,0.0559796,4.78004,0.00378429,-0.0558516,fluid
839,0.0559796,4.80833,0.00536229,-0.0557222,fluid
840,0.0559796,4.83661,0.006936,-0.0555483,fluid
841,0.0559796,4.86489,0.00850416,-0.0553299,fluid
842,0.0559796,4.89318,0.0100655,-0.0550673,fluid
843,0.0559796,4.92146,0.0116188,-0.0547606,fluid
844,0.0559796,4.94975,0.0131628,-0.0544101,fluid
845,0.0559796,4.97803,0.0146963,-0.0540161,fluid
846,0.0559796,5.00632,0.016218,-0.0535789,fluid
847,0.0559796,5.0346,0.0177268,-0.0530988,fluid
848,0.0559796,5.06288,0.0192214,-0.0525762,fluid
849,0.0559796,5.09117,0.0207005,-0.0520116,fluid
850,0.0559796,5.11945,0.0221632,-0.0514054,fluid
851,0.0559796,5.14774,0.0236081,-0.050758,fluid
852,0.0559796,5.17602,0.0250341,-0.0500701,fluid
853,0.0559796,5.20431,0.0264401,-0.0493421,fluid
854,0.0559796,5.23259,0.0278249,-0.0485746,fluid
855,0.0559796,5.26087,0.0291875,-0.0477683,fluid
856,0.0559796,5.28916,0.0305268,-0.0469237,fluid
857,0.0559796,5.31744,0.0318416,-0.0460416,fluid
858,0.0559796,5.34573,0.0331309,-0.0451227,fluid
859,0.0559796,5.37401,0.0343938,-0.0441677,fluid
860,0.0559796,5.4023,0.0356291,-0.0431774,fluid
861,0.0559796,5.43058,0.0368359,-0.0421525,fluid
862,0.0559796,5.45886,0.0380133,-0.0410939,fluid
863,0.0559796,5.48715,0.0391602,-0.0400024,fluid
864,0.0559796,5.51543,0.0402759,-0.038879,fluid
865,0.0559796,5.54372,0.0413593,-0.0377244,fluid
866,0.0559796,5.572,0.0424096,-0.0365396,fluid
867,0.0559796,5.60029,0.043426,-0.0353257,fluid
868,0.0559796,5.62857,0.0444076,-0.0340834,fluid
869,0.0559796,5.65685,0.0453538,-0.0328139,fluid
870,0.0559796,5.68514,0.0462636,-0.0315182,fluid
871,0.0559796,5.71342,0.0471365,-0.0301972,fluid
872,0.0559796,5.74171,0.0479716,-0.0288521,fluid
873,0.0559796,5.76999,0.0487684,-0.0274839,fluid
874,0.0559796,5.79828,0.0495261,-0.0260937,fluid
875,0.0559796,5.82656,0.0502443,-0.0246826,fluid
876,0.0559796,5.85484,0.0509222,-0.0232518,fluid
877,0.0559796,5.88313,0.0515594,-0.0218024,fluid
878,0.0559796,5.91141,0.0521554,-0.0203356,fluid
879,0.0559796,5.9397,0.0527096,-0.0188525,fluid
880,0.0559796,5.96798,0.0532217,-0.0173543,fluid
881,0.0559796,5.99627,0.0536912,-0.0158422,fluid
882,0.0559796,6.02455,0.0541177,-0.0143174,fluid
883,0.0559796,6.05283,0.054501,-0.0127812,fluid
884,0.0559796,6.08112,0.0548407,-0.0112348,fluid
885,0.0559796,6.1094,0.0551365,-0.0096794,fluid
886,0.0559796,6.13769,0.0553881,-0.00811624,fluid
887,0.0559796,6.16597,0.0555955,-0.00654659,fluid
888,0.0559796,6.19426,0.0557584,-0.0049717,fluid
889,0.0559796,6.22254,0.0558767,-0.00339284,fluid
890,0.0559796,6.25082,0.0559503,-0.00181126,fluid
891,0.0559796,6.27911,0.0559792,-0.000228233,fluid
892,0.0595764,0,0.0595764,0,fluid
893,0.0595764,0.0282843,0.0595526,0.00168485,fluid
894,0.0595764,0.0565685,0.0594811,0.00336836,fluid
895,0.0595764,0.0848528,0.0593621,0.00504916,fluid
896,0.0595764,0.113137,0.0591956,0.00672593,fluid
897,0.0595764,0.141421,0.0589817,0.00839732,fluid
898,0.0595764,0.169706,0.0587206,0.010062,fluid
899,0.0595764,0.19799,0.0584126,0.0117186,fluid
900,0.0595764,0.226274,0.0580578,0.0133659,fluid
901,0.0595764,0.254558,0.0576566,0.0150024,fluid
902,0.0595764,0.282843,0.0572092,0.016627,fluid
903,0.0595764,0.311127,0.0567161,0.0182382,fluid
904,0.0595764,0.339411,0.0561777,0.0198349,fluid
905,0.0595764,0.367696,0.0555942,0.0214157,fluid
906,0.0595764,0.39598,0.0549664,0.0229794,fluid
907,0.0595764,0.424264,0.0542945,0.0245247,fluid
908,0.0595764,0.452548,0.0535792,0.0260503,fluid
909,0.0595764,0.480833,0.0528211,0.0275551,fluid
910,0.0595764,0.509117,0.0520207,0.0290379,fluid
911,0.0595764,0.537401,0.0511787,0.0304975,fluid
912,0.0595764,0.565685,0.0502957,0.0319326,fluid
913,0.0595764,0.59397,0.0493725,0.0333423,fluid
914,0.0595764,0.622254,0.0484098,0.0347252,fluid
915,0.0595764,0.650538,0.0474084,0.0360804,fluid
916,0.0595764,0.678823,0.0463691,0.0374067,fluid
917,0.0595764,0.707107,0.0452927,0.0387031,fluid
918,0.0595764,0.735391,0.04418,0.0399685,fluid
919,0.0595764,0.763675,0.043032,0.0412019,fluid
920,0.0595764,0.79196,0.0418496,0.0424024,fluid
921,0.0595764,0.820244,0.0406337,0.043569,fluid
922,0.0595764,0.848528,0.0393853,0.0447007,fluid
923,0.0595764,0.876812,0.0381054,0.0457966,fluid
924,0.0595764,0.905097,0.036795,0.046856,fluid
925,0.0595764,0.933381,0.0354552,0.0478778,fluid
926,0.0595764,0.961665,0.034087,0.0488613,fluid
927,0.0595764,0.989949,0.0326915,0.0498058,fluid
928,0.0595764,1.01823,0.0312699,0.0507104,fluid
929,0.0595764,1.04652,0.0298233,0.0515745,fluid
