dr0,0.00141421
r0,0.05
R,2
R/r0,40
Nr,300
Ntheta,222.144
Nboundary,223
Nfluid,66900
Nparticles,67123
Apolar,0.00848491
Bpolar,0.165968

ID,r,theta,x,y,Type
479,0.0528405,0.933381,0.0314464,0.0424645,fluid
480,0.0528405,0.961665,0.0302329,0.0433369,fluid
481,0.0528405,0.989949,0.0289953,0.0441745,fluid
482,0.0528405,1.01823,0.0277344,0.0449769,fluid
483,0.0528405,1.04652,0.0264513,0.0457432,fluid
484,0.0528405,1.0748,0.0251471,0.046473,fluid
485,0.0528405,1.10309,0.0238228,0.0471656,fluid
486,0.0528405,1.13137,0.0224794,0.0478204,fluid
487,0.0528405,1.15966,0.021118,0.048437,fluid
488,0.0528405,1.18794,0.0197397,0.0490149,fluid
489,0.0528405,1.21622,0.0183457,0.0495535,fluid
490,0.0528405,1.24451,0.0169369,0.0500525,fluid
491,0.0528405,1.27279,0.0155146,0.0505115,fluid
492,0.0528405,1.30108,0.0140799,0.0509301,fluid
493,0.0528405,1.32936,0.012634,0.0513079,fluid
494,0.0528405,1.35765,0.0111779,0.0516447,fluid
495,0.0528405,1.38593,0.00971292,0.0519401,fluid
496,0.0528405,1.41421,0.00824014,0.052194,fluid
497,0.0528405,1.4425,0.00676077,0.0524062,fluid
498,0.0528405,1.47078,0.00527599,0.0525764,fluid
499,0.0528405,1.49907,0.003787,0.0527046,fluid
500,0.0528405,1.52735,0.00229497,0.0527906,fluid
501,0.0528405,1.55563,0.000801105,0.0528344,fluid
502,0.0528405,1.58392,-0.000693398,0.0528359,fluid
503,0.0528405,1.6122,-0.00218735,0.0527952,fluid
504,0.0528405,1.64049,-0.00367955,0.0527122,fluid
505,0.0528405,1.66877,-0.0051688,0.0525871,fluid
506,0.0528405,1.69706,-0.00665392,0.0524199,fluid
507,0.0528405,1.72534,-0.00813372,0.0522107,fluid
508,0.0528405,1.75362,-0.00960701,0.0519598,fluid
509,0.0528405,1.78191,-0.0110726,0.0516673,fluid
510,0.0528405,1.81019,-0.0125294,0.0513335,fluid
511,0.0528405,1.83848,-0.0139761,0.0509587,fluid
512,0.0528405,1.86676,-0.0154116,0.050543,fluid
513,0.0528405,1.89505,-0.0168349,0.050087,fluid
514,0.0528405,1.92333,-0.0182446,0.0495908,fluid
515,0.0528405,1.95161,-0.0196398,0.049055,fluid
516,0.0528405,1.9799,-0.0210192,0.04848,fluid
517,0.0528405,2.00818,-0.0223818,0.0478662,fluid
518,0.0528405,2.03647,-0.0237266,0.047214,fluid
519,0.0528405,2.06475,-0.0250523,0.0465242,fluid
520,0.0528405,2.09304,-0.026358,0.0457971,fluid
521,0.0528405,2.12132,-0.0276426,0.0450333,fluid
522,0.0528405,2.1496,-0.0289052,0.0442336,fluid
523,0.0528405,2.17789,-0.0301445,0.0433984,fluid
524,0.0528405,2.20617,-0.0313598,0.0425286,fluid
525,0.0528405,2.23446,-0.03255,0.0416247,fluid
526,0.0528405,2.26274,-0.0337141,0.0406875,fluid
527,0.0528405,2.29103,-0.0348513,0.0397178,fluid
528,0.0528405,2.31931,-0.0359606,0.0387163,fluid
529,0.0528405,2.34759,-0.0370412,0.0376838,fluid
530,0.0528405,2.37588,-0.0380921,0.0366212,fluid
531,0.0528405,2.40416,-0.0391125,0.0355293,fluid
532,0.0528405,2.43245,-0.0401016,0.0344089,fluid
533,0.0528405,2.46073,-0.0410587,0.0332611,fluid
534,0.0528405,2.48902,-0.0419829,0.0320866,fluid
535,0.0528405,2.5173,-0.0428735,0.0308865,fluid
536,0.0528405,2.54558,-0.0437299,0.0296617,fluid
537,0.0528405,2.57387,-0.0445512,0.0284131,fluid
538,0.0528405,2.60215,-0.045337,0.0271418,fluid
539,0.0528405,2.63044,-0.0460864,0.0258488,fluid
540,0.0528405,2.65872,-0.046799,0.0245351,fluid
541,0.0528405,2.68701,-0.0474741,0.0232018,fluid
542,0.0528405,2.71529,-0.0481113,0.0218499,fluid
543,0.0528405,2.74357,-0.04871,0.0204806,fluid
544,0.0528405,2.77186,-0.0492697,0.0190948,fluid
545,0.0528405,2.80014,-0.04979,0.0176938,fluid
546,0.0528405,2.82843,-0.0502705,0.0162787,fluid
547,0.0528405,2.85671,-0.0507107,0.0148505,fluid
548,0.0528405,2.885,-0.0511104,0.0134104,fluid
549,0.0528405,2.91328,-0.0514692,0.0119596,fluid
550,0.0528405,2.94156,-0.0517869,0.0104993,fluid
551,0.0528405,2.96985,-0.0520631,0.0090305,fluid
552,0.0528405,2.99813,-0.0522977,0.00755451,fluid
553,0.0528405,3.02642,-0.0524904,0.00607249,fluid
554,0.0528405,3.0547,-0.0526411,0.00458561,fluid
555,0.0528405,3.08299,-0.0527498,0.00309505,fluid
556,0.0528405,3.11127,-0.0528162,0.00160203,fluid
557,0.0528405,3.13955,-0.0528404,0.000107718,fluid
558,0.0528405,3.16784,-0.0528223,-0.00138668,fluid
559,0.0528405,3.19612,-0.0527619,-0.00287996,fluid
560,0.0528405,3.22441,-0.0526594,-0.00437095,fluid
561,0.0528405,3.25269,-0.0525147,-0.00585843,fluid
562,0.0528405,3.28098,-0.052328,-0.00734123,fluid
563,0.0528405,3.30926,-0.0520995,-0.00881816,fluid
564,0.0528405,3.33754,-0.0518293,-0.010288,fluid
565,0.0528405,3.36583,-0.0515176,-0.0117497,fluid
566,0.0528405,3.39411,-0.0511647,-0.0132019,fluid
567,0.0528405,3.4224,-0.0507709,-0.0146436,fluid
568,0.0528405,3.45068,-0.0503364,-0.0160736,fluid
569,0.0528405,3.47897,-0.0498617,-0.0174907,fluid
570,0.0528405,3.50725,-0.0493471,-0.0188938,fluid
571,0.0528405,3.53553,-0.0487931,-0.0202818,fluid
572,0.0528405,3.56382,-0.0482,-0.0216536,fluid
573,0.0528405,3.5921,-0.0475683,-0.023008,fluid
574,0.0528405,3.62039,-0.0468986,-0.0243441,fluid
575,0.0528405,3.64867,-0.0461914,-0.0256607,fluid
576,0.0528405,3.67696,-0.0454472,-0.0269567,fluid
577,0.0528405,3.70524,-0.0446667,-0.0282312,fluid
578,0.0528405,3.73352,-0.0438504,-0.0294831,fluid
579,0.0528405,3.76181,-0.0429991,-0.0307114,fluid
580,0.0528405,3.79009,-0.0421134,-0.0319152,fluid
581,0.0528405,3.81838,-0.041194,-0.0330934,fluid
582,0.0528405,3.84666,-0.0402416,-0.0342452,fluid
583,0.0528405,3.87495,-0.039257,-0.0353695,fluid
584,0.0528405,3.90323,-0.038241,-0.0364656,fluid
585,0.0528405,3.93151,-0.0371945,-0.0375325,fluid
586,0.0528405,3.9598,-0.0361182,-0.0385693,fluid
587,0.0528405,3.98808,-0.035013,-0.0395753,fluid
588,0.0528405,4.01637,-0.0338798,-0.0405497,fluid
589,0.0528405,4.04465,-0.0327194,-0.0414916,fluid
590,0.0528405,4.07294,-0.0315329,-0.0424003,fluid
591,0.0528405,4.10122,-0.0303212,-0.0432752,fluid
592,0.0528405,4.1295,-0.0290853,-0.0441153,fluid
593,0.0528405,4.15779,-0.027826,-0.0449202,fluid
594,0.0528405,4.18607,-0.0265445,-0.0456892,fluid
595,0.0528405,4.21436,-0.0252418,-0.0464216,fluid
596,0.0528405,4.24264,-0.0239189,-0.0471169,fluid
597,0.0528405,4.27092,-0.0225768,-0.0477745,fluid
598,0.0528405,4.29921,-0.0212167,-0.0483939,fluid
599,0.0528405,4.32749,-0.0198396,-0.0489745,fluid
600,0.0528405,4.35578,-0.0184466,-0.049516,fluid
601,0.0528405,4.38406,-0.0170389,-0.0500179,fluid
602,0.0528405,4.41235,-0.0156176,-0.0504798,fluid
603,0.0528405,4.44063,-0.0141837,-0.0509013,fluid
604,0.0528405,4.46891,-0.0127386,-0.051282,fluid
605,0.0528405,4.4972,-0.0112832,-0.0516218,fluid
606,0.0528405,4.52548,-0.00981878,-0.0519202,fluid
607,0.0528405,4.55377,-0.00834652,-0.0521771,fluid
608,0.0528405,4.58205,-0.00686759,-0.0523923,fluid
609,0.0528405,4.61034,-0.00538316,-0.0525656,fluid
610,0.0528405,4.63862,-0.00389443,-0.0526968,fluid
611,0.0528405,4.6669,-0.00240258,-0.0527858,fluid
612,0.0528405,4.69519,-0.000908809,-0.0528327,fluid
613,0.0528405,4.72347,0.000585689,-0.0528372,fluid
614,0.0528405,4.75176,0.00207972,-0.0527995,fluid
615,0.0528405,4.78004,0.00357208,-0.0527196,fluid
616,0.0528405,4.80833,0.00506159,-0.0525975,fluid
617,0.0528405,4.83661,0.00654705,-0.0524333,fluid
618,0.0528405,4.86489,0.00802727,-0.0522272,fluid
619,0.0528405,4.89318,0.00950107,-0.0519793,fluid
620,0.0528405,4.92146,0.0109673,-0.0516898,fluid
621,0.0528405,4.94975,0.0124247,-0.051359,fluid
622,0.0528405,4.97803,0.0138722,-0.050987,fluid
623,0.0528405,5.00632,0.0153086,-0.0505743,fluid
624,0.0528405,5.0346,0.0167327,-0.0501212,fluid
625,0.0528405,5.06288,0.0181435,-0.0496279,fluid
626,0.0528405,5.09117,0.0195397,-0.049095,fluid
627,0.0528405,5.11945,0.0209203,-0.0485227,fluid
628,0.0528405,5.14774,0.0222842,-0.0479117,fluid
629,0.0528405,5.17602,0.0236303,-0.0472623,fluid
630,0.0528405,5.20431,0.0249574,-0.0465751,fluid
631,0.0528405,5.23259,0.0262646,-0.0458507,fluid
632,0.0528405,5.26087,0.0275508,-0.0450896,fluid
633,0.0528405,5.28916,0.0288149,-0.0442924,fluid
634,0.0528405,5.31744,0.030056,-0.0434598,fluid
635,0.0528405,5.34573,0.031273,-0.0425924,fluid
636,0.0528405,5.37401,0.0324651,-0.0416909,fluid
637,0.0528405,5.4023,0.0336311,-0.0407561,fluid
638,0.0528405,5.43058,0.0347703,-0.0397887,fluid
639,0.0528405,5.45886,0.0358816,-0.0387895,fluid
640,0.0528405,5.48715,0.0369643,-0.0377592,fluid
641,0.0528405,5.51543,0.0380173,-0.0366988,fluid
642,0.0528405,5.54372,0.03904,-0.0356089,fluid
643,0.0528405,5.572,0.0400314,-0.0344906,fluid
644,0.0528405,5.60029,0.0409908,-0.0333447,fluid
645,0.0528405,5.62857,0.0419174,-0.0321721,fluid
646,0.0528405,5.65685,0.0428105,-0.0309738,fluid
647,0.0528405,5.68514,0.0436693,-0.0297507,fluid
648,0.0528405,5.71342,0.0444932,-0.0285038,fluid
649,0.0528405,5.74171,0.0452815,-0.0272342,fluid
650,0.0528405,5.76999,0.0460336,-0.0259427,fluid
651,0.0528405,5.79828,0.0467489,-0.0246305,fluid
652,0.0528405,5.82656,0.0474267,-0.0232985,fluid
653,0.0528405,5.85484,0.0480667,-0.0219479,fluid
654,0.0528405,5.88313,0.0486681,-0.0205798,fluid
655,0.0528405,5.91141,0.0492307,-0.0191952,fluid
656,0.0528405,5.9397,0.0497538,-0.0177953,fluid
657,0.0528405,5.96798,0.0502372,-0.0163811,fluid
658,0.0528405,5.99627,0.0506804,-0.0149538,fluid
659,0.0528405,6.02455,0.051083,-0.0135146,fluid
660,0.0528405,6.05283,0.0514448,-0.0120645,fluid
661,0.0528405,6.08112,0.0517654,-0.0106048,fluid
662,0.0528405,6.1094,0.0520446,-0.00913661,fluid
663,0.0528405,6.13769,0.0522822,-0.00766111,fluid
664,0.0528405,6.16597,0.0524779,-0.00617948,fluid
665,0.0528405,6.19426,0.0526317,-0.00469291,fluid
666,0.0528405,6.22254,0.0527433,-0.00320258,fluid
667,0.0528405,6.25082,0.0528128,-0.00170969,fluid
668,0.0528405,6.27911,0.05284,-0.000215435,fluid
669,0.0542789,0,0.0542789,0,fluid
670,0.0542789,0.0282843,0.0542572,0.00153503,fluid
671,0.0542789,0.0565685,0.0541921,0.00306884,fluid
672,0.0542789,0.0848528,0.0540836,0.00460019,fluid
673,0.0542789,0.113137,0.0539319,0.00612786,fluid
674,0.0542789,0.141421,0.053737,0.00765063,fluid
675,0.0542789,0.169706,0.0534992,0.00916728,fluid
676,0.0542789,0.19799,0.0532185,0.0106766,fluid
677,0.0542789,0.226274,0.0528953,0.0121774,fluid
678,0.0542789,0.254558,0.0525297,0.0136684,fluid
679,0.0542789,0.282843,0.0521222,0.0151485,fluid
680,0.0542789,0.311127,0.0516729,0.0166165,fluid
681,0.0542789,0.339411,0.0511823,0.0180712,fluid
682,0.0542789,0.367696,0.0506508,0.0195114,fluid
683,0.0542789,0.39598,0.0500787,0.020936,fluid
684,0.0542789,0.424264,0.0494666,0.0223439,fluid
685,0.0542789,0.452548,0.048815,0.0237339,fluid
686,0.0542789,0.480833,0.0481242,0.0251049,fluid
687,0.0542789,0.509117,0.047395,0.0264559,fluid
688,0.0542789,0.537401,0.0466278,0.0277856,fluid
689,0.0542789,0.565685,0.0458234,0.0290932,fluid
690,0.0542789,0.59397,0.0449823,0.0303775,fluid
691,0.0542789,0.622254,0.0441052,0.0316374,fluid
692,0.0542789,0.650538,0.0431929,0.0328721,fluid
693,0.0542789,0.678823,0.0422459,0.0340805,fluid
694,0.0542789,0.707107,0.0412652,0.0352616,fluid
695,0.0542789,0.735391,0.0402515,0.0364145,fluid
696,0.0542789,0.763675,0.0392056,0.0375382,fluid
697,0.0542789,0.79196,0.0381283,0.038632,fluid
698,0.0542789,0.820244,0.0370205,0.0396948,fluid
699,0.0542789,0.848528,0.0358831,0.0407259,fluid
700,0.0542789,0.876812,0.034717,0.0417244,fluid
701,0.0542789,0.905097,0.0335232,0.0426895,fluid
702,0.0542789,0.933381,0.0323025,0.0436205,fluid
703,0.0542789,0.961665,0.0310559,0.0445166,fluid
704,0.0542789,0.989949,0.0297846,0.0453771,fluid
705,0.0542789,1.01823,0.0284894,0.0462012,fluid
706,0.0542789,1.04652,0.0271714,0.0469884,fluid
707,0.0542789,1.0748,0.0258317,0.0477381,fluid
708,0.0542789,1.10309,0.0244713,0.0484495,fluid
709,0.0542789,1.13137,0.0230913,0.0491222,fluid
710,0.0542789,1.15966,0.0216929,0.0497556,fluid
711,0.0542789,1.18794,0.0202771,0.0503492,fluid
712,0.0542789,1.21622,0.0188451,0.0509025,fluid
713,0.0542789,1.24451,0.017398,0.0514151,fluid
714,0.0542789,1.27279,0.015937,0.0518865,fluid
715,0.0542789,1.30108,0.0144632,0.0523165,fluid
716,0.0542789,1.32936,0.0129779,0.0527046,fluid
717,0.0542789,1.35765,0.0114822,0.0530505,fluid
718,0.0542789,1.38593,0.00997732,0.053354,fluid
719,0.0542789,1.41421,0.00846445,0.0536148,fluid
720,0.0542789,1.4425,0.00694481,0.0538328,fluid
721,0.0542789,1.47078,0.00541962,0.0540076,fluid
722,0.0542789,1.49907,0.00389008,0.0541393,fluid
723,0.0542789,1.52735,0.00235744,0.0542277,fluid
724,0.0542789,1.55563,0.000822913,0.0542727,fluid
725,0.0542789,1.58392,-0.000712274,0.0542742,fluid
726,0.0542789,1.6122,-0.00224689,0.0542324,fluid
727,0.0542789,1.64049,-0.00377971,0.0541471,fluid
728,0.0542789,1.66877,-0.00530951,0.0540186,fluid
729,0.0542789,1.69706,-0.00683506,0.0538468,fluid
730,0.0542789,1.72534,-0.00835514,0.053632,fluid
731,0.0542789,1.75362,-0.00986854,0.0533742,fluid
732,0.0542789,1.78191,-0.011374,0.0530738,fluid
733,0.0542789,1.81019,-0.0128704,0.0527309,fluid
734,0.0542789,1.83848,-0.0143566,0.0523458,fluid
735,0.0542789,1.86676,-0.0158312,0.0519189,fluid
736,0.0542789,1.89505,-0.0172931,0.0514504,fluid
737,0.0542789,1.92333,-0.0187413,0.0509408,fluid
738,0.0542789,1.95161,-0.0201744,0.0503904,fluid
739,0.0542789,1.9799,-0.0215914,0.0497997,fluid
740,0.0542789,2.00818,-0.0229911,0.0491692,fluid
741,0.0542789,2.03647,-0.0243725,0.0484993,fluid
742,0.0542789,2.06475,-0.0257343,0.0477906,fluid
743,0.0542789,2.09304,-0.0270755,0.0470437,fluid
744,0.0542789,2.12132,-0.0283951,0.0462592,fluid
745,0.0542789,2.1496,-0.029692,0.0454377,fluid
746,0.0542789,2.17789,-0.0309651,0.0445798,fluid
747,0.0542789,2.20617,-0.0322135,0.0436863,fluid
748,0.0542789,2.23446,-0.0334361,0.0427578,fluid
749,0.0542789,2.26274,-0.0346319,0.0417951,fluid
750,0.0542789,2.29103,-0.0358,0.040799,fluid
751,0.0542789,2.31931,-0.0369395,0.0397702,fluid
752,0.0542789,2.34759,-0.0380495,0.0387096,fluid
753,0.0542789,2.37588,-0.039129,0.0376181,fluid
754,0.0542789,2.40416,-0.0401772,0.0364965,fluid
755,0.0542789,2.43245,-0.0411933,0.0353456,fluid
756,0.0542789,2.46073,-0.0421764,0.0341665,fluid
757,0.0542789,2.48902,-0.0431258,0.0329601,fluid
758,0.0542789,2.5173,-0.0440406,0.0317273,fluid
759,0.0542789,2.54558,-0.0449203,0.0304691,fluid
760,0.0542789,2.57387,-0.045764,0.0291865,fluid
761,0.0542789,2.60215,-0.0465711,0.0278806,fluid
762,0.0542789,2.63044,-0.047341,0.0265524,fluid
763,0.0542789,2.65872,-0.0480729,0.025203,fluid
764,0.0542789,2.68701,-0.0487665,0.0238334,fluid
765,0.0542789,2.71529,-0.049421,0.0224447,fluid
766,0.0542789,2.74357,-0.050036,0.0210381,fluid
767,0.0542789,2.77186,-0.0506109,0.0196146,fluid
768,0.0542789,2.80014,-0.0511454,0.0181755,fluid
769,0.0542789,2.82843,-0.0516389,0.0167218,fluid
770,0.0542789,2.85671,-0.0520912,0.0152547,fluid
771,0.0542789,2.885,-0.0525018,0.0137755,fluid
772,0.0542789,2.91328,-0.0528703,0.0122852,fluid
773,0.0542789,2.94156,-0.0531966,0.0107851,fluid
774,0.0542789,2.96985,-0.0534804,0.00927632,fluid
775,0.0542789,2.99813,-0.0537213,0.00776016,fluid
776,0.0542789,3.02642,-0.0539193,0.00623779,fluid
777,0.0542789,3.0547,-0.0540741,0.00471043,fluid
778,0.0542789,3.08299,-0.0541857,0.00317931,fluid
779,0.0542789,3.11127,-0.0542539,0.00164564,fluid
780,0.0542789,3.13955,-0.0542788,0.00011065,fluid
781,0.0542789,3.16784,-0.0542602,-0.00142443,fluid
782,0.0542789,3.19612,-0.0541982,-0.00295836,fluid
783,0.0542789,3.22441,-0.0540929,-0.00448993,fluid
784,0.0542789,3.25269,-0.0539443,-0.00601791,fluid
785,0.0542789,3.28098,-0.0537525,-0.00754107,fluid
786,0.0542789,3.30926,-0.0535177,-0.0090582,fluid
787,0.0542789,3.33754,-0.0532402,-0.0105681,fluid
788,0.0542789,3.36583,-0.05292,-0.0120695,fluid
789,0.0542789,3.39411,-0.0525575,-0.0135613,fluid
790,0.0542789,3.4224,-0.0521529,-0.0150422,fluid
791,0.0542789,3.45068,-0.0517067,-0.0165111,fluid
792,0.0542789,3.47897,-0.0512191,-0.0179668,fluid
793,0.0542789,3.50725,-0.0506905,-0.0194081,fluid
794,0.0542789,3.53553,-0.0501213,-0.0208339,fluid
795,0.0542789,3.56382,-0.0495121,-0.022243,fluid
796,0.0542789,3.5921,-0.0488632,-0.0236344,fluid
797,0.0542789,3.62039,-0.0481753,-0.0250068,fluid
798,0.0542789,3.64867,-0.0474488,-0.0263592,fluid
799,0.0542789,3.67696,-0.0466844,-0.0276905,fluid
800,0.0542789,3.70524,-0.0458826,-0.0289997,fluid
801,0.0542789,3.73352,-0.0450441,-0.0302857,fluid
802,0.0542789,3.76181,-0.0441696,-0.0315475,fluid
803,0.0542789,3.79009,-0.0432598,-0.032784,fluid
804,0.0542789,3.81838,-0.0423153,-0.0339943,fluid
805,0.0542789,3.84666,-0.041337,-0.0351774,fluid
806,0.0542789,3.87495,-0.0403257,-0.0363323,fluid
807,0.0542789,3.90323,-0.039282,-0.0374582,fluid
808,0.0542789,3.93151,-0.038207,-0.0385542,fluid
809,0.0542789,3.9598,-0.0371014,-0.0396193,fluid
810,0.0542789,3.98808,-0.0359661,-0.0406527,fluid
811,0.0542789,4.01637,-0.034802,-0.0416535,fluid
812,0.0542789,4.04465,-0.0336101,-0.0426211,fluid
813,0.0542789,4.07294,-0.0323913,-0.0435546,fluid
814,0.0542789,4.10122,-0.0311466,-0.0444532,fluid
815,0.0542789,4.1295,-0.029877,-0.0453163,fluid
816,0.0542789,4.15779,-0.0285835,-0.0461431,fluid
817,0.0542789,4.18607,-0.0272671,-0.046933,fluid
818,0.0542789,4.21436,-0.0259289,-0.0476853,fluid
819,0.0542789,4.24264,-0.02457,-0.0483995,fluid
820,0.0542789,4.27092,-0.0231914,-0.049075,fluid
821,0.0542789,4.29921,-0.0217943,-0.0497113,fluid
822,0.0542789,4.32749,-0.0203797,-0.0503077,fluid
823,0.0542789,4.35578,-0.0189488,-0.050864,fluid
824,0.0542789,4.38406,-0.0175028,-0.0513795,fluid
825,0.0542789,4.41235,-0.0160427,-0.0518539,fluid
826,0.0542789,4.44063,-0.0145699,-0.0522869,fluid
827,0.0542789,4.46891,-0.0130853,-0.052678,fluid
828,0.0542789,4.4972,-0.0115903,-0.053027,fluid
829,0.0542789,4.52548,-0.0100861,-0.0533336,fluid
830,0.0542789,4.55377,-0.00857373,-0.0535975,fluid
831,0.0542789,4.58205,-0.00705454,-0.0538185,fluid
832,0.0542789,4.61034,-0.0055297,-0.0539965,fluid
833,0.0542789,4.63862,-0.00400044,-0.0541313,fluid
834,0.0542789,4.6669,-0.00246798,-0.0542228,fluid
835,0.0542789,4.69519,-0.000933548,-0.0542709,fluid
836,0.0542789,4.72347,0.000601632,-0.0542756,fluid
837,0.0542789,4.75176,0.00213633,-0.0542368,fluid
838,0.0542789,4.78004,0.00366932,-0.0541547,fluid
839,0.0542789,4.80833,0.00519938,-0.0540293,fluid
840,0.0542789,4.83661,0.00672527,-0.0538606,fluid
841,0.0542789,4.86489,0.00824579,-0.0536489,fluid
842,0.0542789,4.89318,0.00975971,-0.0533943,fluid
843,0.0542789,4.92146,0.0112658,-0.0530969,fluid
844,0.0542789,4.94975,0.0127629,-0.052757,fluid
845,0.0542789,4.97803,0.0142498,-0.052375,fluid
846,0.0542789,5.00632,0.0157253,-0.0519511,fluid
847,0.0542789,5.0346,0.0171882,-0.0514856,fluid
848,0.0542789,5.06288,0.0186374,-0.0509789,fluid
849,0.0542789,5.09117,0.0200716,-0.0504314,fluid
850,0.0542789,5.11945,0.0214898,-0.0498436,fluid
851,0.0542789,5.14774,0.0228908,-0.0492159,fluid
852,0.0542789,5.17602,0.0242735,-0.0485489,fluid
853,0.0542789,5.20431,0.0256368,-0.047843,fluid
854,0.0542789,5.23259,0.0269796,-0.0470988,fluid
855,0.0542789,5.26087,0.0283008,-0.046317,fluid
856,0.0542789,5.28916,0.0295993,-0.0454981,fluid
857,0.0542789,5.31744,0.0308742,-0.0446428,fluid
858,0.0542789,5.34573,0.0321244,-0.0437518,fluid
859,0.0542789,5.37401,0.0333488,-0.0428259,fluid
860,0.0542789,5.4023,0.0345466,-0.0418656,fluid
861,0.0542789,5.43058,0.0357168,-0.0408719,fluid
862,0.0542789,5.45886,0.0368584,-0.0398454,fluid
863,0.0542789,5.48715,0.0379705,-0.0387871,fluid
864,0.0542789,5.51543,0.0390522,-0.0376978,fluid
865,0.0542789,5.54372,0.0401027,-0.0365783,fluid
866,0.0542789,5.572,0.0411211,-0.0354295,fluid
867,0.0542789,5.60029,0.0421066,-0.0342524,fluid
868,0.0542789,5.62857,0.0430585,-0.0330479,fluid
869,0.0542789,5.65685,0.0439759,-0.031817,fluid
870,0.0542789,5.68514,0.0448581,-0.0305606,fluid
871,0.0542789,5.71342,0.0457044,-0.0292798,fluid
872,0.0542789,5.74171,0.0465142,-0.0279755,fluid
873,0.0542789,5.76999,0.0472867,-0.0266489,fluid
874,0.0542789,5.79828,0.0480215,-0.0253009,fluid
875,0.0542789,5.82656,0.0487178,-0.0239327,fluid
876,0.0542789,5.85484,0.0493751,-0.0225454,fluid
877,0.0542789,5.88313,0.049993,-0.02114,fluid
878,0.0542789,5.91141,0.0505708,-0.0197178,fluid
879,0.0542789,5.9397,0.0511082,-0.0182797,fluid
880,0.0542789,5.96798,0.0516047,-0.016827,fluid
881,0.0542789,5.99627,0.05206,-0.0153609,fluid
882,0.0542789,6.02455,0.0524736,-0.0138825,fluid
883,0.0542789,6.05283,0.0528452,-0.0123929,fluid
884,0.0542789,6.08112,0.0531745,-0.0108935,fluid
885,0.0542789,6.1094,0.0534613,-0.00938533,fluid
886,0.0542789,6.13769,0.0537054,-0.00786966,fluid
887,0.0542789,6.16597,0.0539064,-0.0063477,fluid
888,0.0542789,6.19426,0.0540644,-0.00482066,fluid
889,0.0542789,6.22254,0.0541791,-0.00328976,fluid
890,0.0542789,6.25082,0.0542505,-0.00175623,fluid
891,0.0542789,6.27911,0.0542784,-0.000221299,fluid
892,0.0557296,0,0.0557296,0,fluid
893,0.0557296,0.0282843,0.0557073,0.00157606,fluid
894,0.0557296,0.0565685,0.0556404,0.00315086,fluid
895,0.0557296,0.0848528,0.0555291,0.00472314,fluid
896,0.0557296,0.113137,0.0553733,0.00629164,fluid
897,0.0557296,0.141421,0.0551732,0.00785511,fluid
898,0.0557296,0.169706,0.054929,0.00941229,fluid
899,0.0557296,0.19799,0.0546408,0.0109619,fluid
900,0.0557296,0.226274,0.054309,0.0125028,fluid
901,0.0557296,0.254558,0.0539337,0.0140337,fluid
902,0.0557296,0.282843,0.0535152,0.0155534,fluid
903,0.0557296,0.311127,0.0530539,0.0170606,fluid
904,0.0557296,0.339411,0.0525502,0.0185542,fluid
905,0.0557296,0.367696,0.0520045,0.0200329,fluid
906,0.0557296,0.39598,0.0514172,0.0214956,fluid
907,0.0557296,0.424264,0.0507887,0.0229411,fluid
908,0.0557296,0.452548,0.0501196,0.0243682,fluid
909,0.0557296,0.480833,0.0494104,0.0257759,fluid
910,0.0557296,0.509117,0.0486617,0.0271629,fluid
911,0.0557296,0.537401,0.047874,0.0285283,fluid
912,0.0557296,0.565685,0.0470481,0.0298707,fluid
913,0.0557296,0.59397,0.0461845,0.0311893,fluid
914,0.0557296,0.622254,0.045284,0.032483,fluid
915,0.0557296,0.650538,0.0443472,0.0337507,fluid
916,0.0557296,0.678823,0.043375,0.0349913,fluid
917,0.0557296,0.707107,0.0423681,0.036204,fluid
918,0.0557296,0.735391,0.0413273,0.0373877,fluid
919,0.0557296,0.763675,0.0402534,0.0385415,fluid
920,0.0557296,0.79196,0.0391473,0.0396645,fluid
921,0.0557296,0.820244,0.03801,0.0407557,fluid
922,0.0557296,0.848528,0.0368422,0.0418144,fluid
923,0.0557296,0.876812,0.0356449,0.0428395,fluid
924,0.0557296,0.905097,0.0344191,0.0438305,fluid
925,0.0557296,0.933381,0.0331658,0.0447863,fluid
926,0.0557296,0.961665,0.031886,0.0457064,fluid
927,0.0557296,0.989949,0.0305806,0.0465898,fluid
928,0.0557296,1.01823,0.0292508,0.047436,fluid
929,0.0557296,1.04652,0.0278976,0.0482443,fluid
