tU_D,y_D,v_U,Cd,Cl,inlet_U_fraction,rho_min,rho_max
28.35,0.018502519864536486,0.011221725248895774,1.8892287781159887,0.25448479427716814,1.0,1.0475252203081886,1.0575006080438725
28.400000000000002,0.01904674934662957,0.010543147838064957,1.890945003272784,0.25961712531116166,1.0,1.0475268489565601,1.0575004101792833
28.450000000000003,0.019556426851555214,0.009840048879322022,1.8924059164801579,0.26463189463547804,1.0,1.047526629911097,1.0574984331502284
28.5,0.02003038037571408,0.009114458618021166,1.8936806603150544,0.269249092388815,1.0,1.0475284538250875,1.0574963442517815
28.55,0.020467518217646915,0.00836754292131422,1.8950236931214317,0.27316223374299425,1.0,1.0475350030588761,1.057495693926587
28.6,0.020866785492236882,0.007599638779335601,1.8966433219885486,0.2761274601237801,1.0,1.0475368433092473,1.0574968035735357
28.650000000000002,0.02122713072898375,0.0068106474421229515,1.8985331605508262,0.27809510712498614,1.0,1.0475436150185196,1.0574987890180143
28.700000000000003,0.021547501417291386,0.006000744711626397,1.900513916668296,0.2792330702785945,1.0,1.0475494480993175,1.0575002266046936
28.75,0.02182687159614327,0.005170840438332957,1.9023866217693801,0.2797481045922534,1.0,1.0475548242894839,1.0574998394165362
28.8,0.02206427654431563,0.0043224000573680015,1.9040459281824598,0.27970810268471646,1.0,1.0475648090135585,1.0574971391206733
28.85,0.022258828063020764,0.0034569402919346444,1.9055051773147136,0.2790397058200977,1.0,1.0475698236665902,1.0574929906631525
28.900000000000002,0.0224097086838064,0.002575772565605913,1.90683207333111,0.2776731135888546,1.0,1.0475817890325956,1.0574893719895326
28.950000000000003,0.02251616463791226,0.0016801811808946944,1.9080808369236695,0.27562647855868894,1.0,1.047595669179192,1.0574881696728478
29.0,0.022577510101825717,0.000771604510416352,1.9092974948056343,0.272926734962591,1.0,1.0476129202798659,1.0574900538556629
29.05,0.02259313369095251,-0.00014843460939659313,1.9105439871596532,0.2695760913734489,1.0,1.0476347516210347,1.057494285546241
29.1,0.022562502405079468,-0.0010782917956162715,1.9118827882464784,0.26564031413192557,1.0,1.0476550843696193,1.0574994365069803
29.150000000000002,0.02248517405168331,-0.0020159297304095727,1.9133425055068172,0.2612784435133329,1.0,1.0476785877682804,1.0575041529789264
29.200000000000003,0.022360822952775035,-0.00295870860595607,1.914890365847662,0.25668115574093847,1.0,1.047696430629512,1.0575073667451858
29.25,0.022189270275094833,-0.0039034248149351124,1.9164078594073364,0.25198242836853596,1.0,1.0477188855455823,1.057508419936871
29.3,0.021970505129268056,-0.0048466427039061295,1.9177430599826035,0.24717067306258464,1.0,1.0477380407687884,1.057507530864889
29.35,0.021704682939290475,-0.00578524253338372,1.9188689930890814,0.24205661856842273,1.0,1.0477604635631412,1.0575059721341047
29.400000000000002,0.021392096106852686,-0.0067169315479368216,1.91994942440897,0.2363320934403996,1.0,1.0477833058305273,1.0575052741769635
29.450000000000003,0.021033125676800737,-0.007640456780244641,1.9211878704762488,0.22969642647189606,1.0,1.0478058202653573,1.0575061603481501
29.5,0.020628193765920694,-0.008555339387431714,1.9226325952058458,0.222021482645987,1.0,1.047831277110351,1.0575081922947
29.55,0.02017774148313896,-0.009461164975361216,1.9241585999341597,0.21342716810617055,1.0,1.0478529236774468,1.0575101250369803
29.6,0.019682243316529655,-0.010356950048198399,1.9256077123444921,0.20414519371094036,1.0,1.0478793370428934,1.0575105795122575
29.650000000000002,0.019142239176532693,-0.011241108766592423,1.9269034612726357,0.19431704986555215,1.0,1.0478992692603104,1.0575087714014397
29.700000000000003,0.018558354540807953,-0.012111887164911236,1.9280580402886525,0.18393374481830627,1.0,1.0479245527951901,1.05750511940589
29.75,0.017931298481658822,-0.01296772383671773,1.9291100720365113,0.17293938582989177,1.0,1.0479422213321836,1.0575012154066203
29.8,0.01726185344562294,-0.01380720986535354,1.9300790690723515,0.16134564393488016,1.0,1.0479121316948652,1.0574989439095681
29.85,0.016550873228152886,-0.014628874740349023,1.9309804907425687,0.14921090571628376,1.0,1.0478822706846471,1.0574994174166341
29.900000000000002,0.015799287789700963,-0.015431152598343762,1.93185398640508,0.136577537525719,1.0,1.0478567142376325,1.057502456556022
29.950000000000003,0.015008106725844909,-0.016212419855406193,1.9327651453933794,0.1234996441806586,1.0,1.0478365111789325,1.0575069253942924
30.0,0.014178424264234787,-0.016970885106090718,1.9337871671255726,0.1100895197799731,1.0,1.0478126785543125,1.0575114705430075
30.05,0.013311432394641063,-0.017704398295485483,1.934958651270032,0.0965197718884183,1.0,1.0477891769705976,1.0575149404417874
30.1,0.01240844283563823,-0.01841030642644883,1.9362158342544247,0.0829895283904103,1.0,1.047768303762019,1.0575165224850491
30.150000000000002,0.011470912188471136,-0.019085501644170045,1.937397009328317,0.0696322655327515,1.0,1.0477429388892097,1.057516070771583
30.200000000000003,0.010500456279637567,-0.019726817565754007,1.9383983922515948,0.05640520940460908,1.0,1.0477195975340832,1.0575144364637759
30.25,0.009498837467492187,-0.020331667124045282,1.9393106911323172,0.043068562740707216,1.0,1.0477015937565426,1.0575130807500335
30.3,0.008467921567028101,-0.020898552420592346,1.9403321263080697,0.029290368785025164,1.0,1.0476794559180975,1.0575130936208978
30.35,0.007409620229403351,-0.02142708837351798,1.9415627347606073,0.014839368495106624,1.0,1.0476635969072179,1.0575144977236486
30.400000000000002,0.006325847892272654,-0.021917410971484603,1.942934387192578,-0.0002571263246506637,1.0,1.0476469641199349,1.0575162832200669
30.450000000000003,0.005218516567247293,-0.0223693682035279,1.9443142173011674,-0.01576605248435585,1.0,1.0476310811303637,1.0575170117891775
30.5,0.004089561879150821,-0.022782166433144665,1.9456200185970713,-0.03145637480954283,1.0,1.0476192853452913,1.0575156204431575
30.55,0.00294097065387789,-0.023154626586662508,1.9468476130841408,-0.04723699750813945,1.0,1.0476041485353802,1.0575121199448752
30.6,0.0017747885709536641,-0.023485637972538047,1.948029145785599,-0.06313258690357552,1.0,1.0475908542290833,1.0575077574830087
30.650000000000002,0.0005931100413038542,-0.0237743645985797,1.9491873375705102,-0.07916930922686287,1.0,1.047584826836974,1.0575043870858098
30.700000000000003,-0.0006019336509463496,-0.024020136771727596,1.950329056951675,-0.09531575432482708,1.0,1.04757837761118,1.0575034485567354
30.75,-0.001808178411568713,-0.024222292190384114,1.9514734448227589,-0.11150298825086845,1.0,1.0475778024577405,1.0575052442575303
30.8,-0.003023425236899794,-0.0243800838802581,1.9526802724699792,-0.12763695683686516,1.0,1.0475846561831785,1.0575089927266241
30.85,-0.004245434238870641,-0.024492616609013612,1.9540427609771294,-0.14361013812352547,1.0,1.047586292309641,1.0575134311606589
30.900000000000002,-0.005471916527565305,-0.02455882004999183,1.9556308176098232,-0.15930127572728664,1.0,1.047591425055817,1.0575173196564878
30.950000000000003,-0.006700523505749772,-0.02457734664178067,1.9574016322193053,-0.17453158615542308,1.0,1.0475990377008197,1.0575196595656762
31.0,-0.007928828328156234,-0.02454639436459614,1.959185039873688,-0.18908827342720652,1.0,1.0476002522181014,1.0575199926512129
31.05,-0.009154303559610971,-0.024463795902608203,1.9608324943635724,-0.20286292234152045,1.0,1.0476068058983672,1.0575188274412017
31.1,-0.010374314773005574,-0.02432755543140352,1.9623759876948101,-0.21596426761060603,1.0,1.0476102986220917,1.057517507223223
31.150000000000002,-0.011586146990443962,-0.024136553857035333,1.9639834345962244,-0.22869670332149925,1.0,1.0476179573082924,1.057517319344728
31.200000000000003,-0.012787061056700131,-0.023890964644876448,1.9657741651501002,-0.24139658773086095,1.0,1.0476310703624092,1.0575186323099042
31.25,-0.013974355117813943,-0.0235920023433507,1.9677247840372458,-0.2542011214371117,1.0,1.047640507364553,1.057520719744833
31.3,-0.0151453971423352,-0.023241091486679785,1.9697270801861633,-0.2669643859111105,1.0,1.047656179911087,1.0575222327783589
31.35,-0.016297615296945532,-0.022839141164704643,1.9716857867672912,-0.2794086400782665,1.0,1.0476708206885297,1.0575219649133574
31.400000000000002,-0.017428466770598804,-0.022386437734716335,1.9735713717068943,-0.29132498894660797,1.0,1.0476838279731577,1.0575196141771652
31.450000000000003,-0.018535415166859016,-0.021883037146499393,1.9754043021283696,-0.3026649535937029,1.0,1.0477025309379864,1.057516103088866
31.5,-0.01961593136988139,-0.02132923606181314,1.9771963398495167,-0.31349181201179716,1.0,1.0477172880330743,1.0575131088290592
31.55,-0.020667511617762677,-0.02072574877867207,1.9789205397577712,-0.32386113584906795,1.0,1.047739435075856,1.0575121327057917
31.6,-0.021687695448457816,-0.02007354936682651,1.9805537228801489,-0.3337472007169263,1.0,1.0477663690183723,1.0575137707436173
31.650000000000002,-0.02267407166429236,-0.019373588438660556,1.9821414562890838,-0.3430407622575172,1.0,1.047777254187394,1.0575176146206016
31.700000000000003,-0.023624271566930536,-0.01862660244046298,1.9837951502626694,-0.3516122025031342,1.0,1.047766151058321,1.0575226444886798
31.75,-0.024535958536259922,-0.017833162360872196,1.9856083888685576,-0.35937666822964676,1.0,1.0477565186998679,1.0575276470925856
31.8,-0.02540682278407351,-0.016993767750944227,1.9875554990264819,-0.36624068336273174,1.0,1.047747985753703,1.057531488073672
31.85,-0.026234574619629462,-0.016108674820367447,1.989472051754734,-0.3720227991919079,1.0,1.0477408223469018,1.0575334596720005
31.900000000000002,-0.02701692602908215,-0.015177685819265943,1.9911834909417336,-0.376531866489939,1.0,1.0477357308579112,1.0575337440221355
31.950000000000003,-0.02775157134813464,-0.014200376181823703,1.9926655860561038,-0.3797375627718887,1.0,1.0477332085071207,1.0575334348132612
32.0,-0.028436191628453993,-0.013176768839160094,1.9940461499183162,-0.3818522646419025,1.0,1.0477331093960525,1.057533824055952
32.050000000000004,-0.029068495417783818,-0.012108029895623961,1.9954626046529003,-0.38325047544962015,1.0,1.0477346342416876,1.0575355517038683
32.1,-0.029646283932744582,-0.010996670678043193,1.9969518871605165,-0.38424618886943374,1.0,1.0477367484454745,1.0575382541249712
32.15,-0.03016750753645714,-0.009846004566895277,1.99845596876411,-0.3848909278062718,1.0,1.0477387764165265,1.057540813161774
32.2,-0.030630283414024462,-0.008659253173415624,1.9998872330479973,-0.3849864584120428,1.0,1.0477407630645532,1.057541998698968
32.25,-0.031032874660853516,-0.007438990854856452,2.0011911209895255,-0.3842678363883424,1.0,1.0477434170036273,1.0575412349296112
32.300000000000004,-0.03137365720332202,-0.006187215958295186,2.0023638782036026,-0.38258770901612227,1.0,1.0477476868814903,1.0575390542911882
32.35,-0.03165110276669683,-0.004905860748914199,2.0034077495552856,-0.3799843810809267,1.0,1.047754305887385,1.0575368230971636
32.4,-0.03186378884229695,-0.0035972756635216335,2.004288754114407,-0.37659164197072686,1.0,1.047763612828857,1.0575359713815047
32.45,-0.03201042319797416,-0.0022642904435524907,2.0049755528598006,-0.372485577955393,1.0,1.047775640338908,1.0575373253814564
32.5,-0.03208986040934758,-0.0009098751757971249,2.0055188357021825,-0.3676111889853476,1.0,1.0477902705914621,1.0575408796569823
32.550000000000004,-0.03210109889190579,0.0004632268413232274,2.006053648368026,-0.36184577694811887,1.0,1.0478072006025858,1.0575459487444752
32.6,-0.032043266900604835,0.0018525409814276592,2.0067017576624138,-0.35511628030313536,1.0,1.0477867026617211,1.057551440721003
32.65,-0.03191561391399106,0.003255663972259785,2.007466508937617,-0.3474025670893436,1.0,1.0477566082271754,1.057556159817386
32.7,-0.03171750860722653,0.004670261939964944,2.0082135175404376,-0.3386276835694213,1.0,1.0477300095645874,1.0575592150986552
32.75,-0.03144842895347086,0.006094345270000502,2.0087697417966868,-0.32863064785124696,1.0,1.0477077282716665,1.0575604740862246
32.800000000000004,-0.03110794054479117,0.007526378473740379,2.009069668583771,-0.31729669663070964,1.0,1.0476805366294468,1.0575606897385255
32.85,-0.030695681426359346,0.008964896587787659,2.0092076745598564,-0.30470758860915453,1.0,1.0476581267922895,1.0575610449180128
32.9,-0.03021137573184909,0.010407800910769925,2.00934523048901,-0.2911702175261413,1.0,1.0476338608676066,1.0575624118278568
32.95,-0.02965488076950154,0.0118518131880019,2.0095763715270714,-0.2770816483234373,1.0,1.0476113948375787,1.0575648154532313
33.0,-0.029026247536460926,0.013292534434112664,2.0098828560463544,-0.2627063430552714,1.0,1.0475937069626642,1.057567410036508
33.050000000000004,-0.02832576158816255,0.01472512357931974,2.010191052284608,-0.2480481544403606,1.0,1.047573879513639,1.0575689969722621
33.1,-0.027553944375050366,0.016145095364518944,2.010446013236767,-0.23291628672833697,1.0,1.0475526756375622,1.0575687870269843
33.15,-0.02671152366053805,0.01754869288323801,2.0106347538510487,-0.21711097493436948,1.0,1.0475359467812715,1.057566933401374
33.2,-0.025799400442889937,0.01893266711927303,2.010756094628419,-0.20058179632564413,1.0,1.0475197087941754,1.0575644620614675
33.25,-0.024818636483786155,0.020293750797714363,2.0107908900547553,-0.18343975661311218,1.0,1.0475032269185807,1.057562712053384
33.300000000000004,-0.023770465239796854,0.021628325414929223,2.010723218984728,-0.16582901664824803,1.0,1.047494835494233,1.0575627135624837
33.35,-0.02265630797326915,0.022932554333522617,2.010595674662982,-0.14779026457595024,1.0,1.0474904641067553,1.0575648037588212
33.4,-0.021477774944867706,0.02420277511100729,2.0105261249268978,-0.1292586023982786,1.0,1.0474850323862748,1.0575685817318867
33.45,-0.02023665046571924,0.025435685860502932,2.0106438929096564,-0.11018022086191455,1.0,1.0474859612682996,1.0575731174291683
33.5,-0.018934877641918802,0.026628201336132248,2.010991748301868,-0.09056886010510663,1.0,1.0474839997181107,1.0575772714695657
33.550000000000004,-0.01757455142677783,0.027777335792033484,2.011482662623081,-0.07043340379019446,1.0,1.0474820086466365,1.0575800732332277
33.6,-0.01615791077568262,0.02888035786765708,2.011962698891954,-0.04970627843120386,1.0,1.047485354938666,1.0575811270334363
33.65,-0.014687319770749193,0.029935017478249296,2.0123395801199173,-0.02828265773866969,1.0,1.0474830161170106,1.0575808399034134
33.7,-0.01316524308197478,0.030939499287883296,2.0126629675803924,-0.006143166391572916,1.0,1.047485964935177,1.05758021328318
33.75,-0.01159423377485975,0.03189198426195959,2.013078918802293,0.01654307132457009,1.0,1.0474960061995826,1.0575802508448033
33.800000000000004,-0.00997694890615955,0.03279003778359242,2.013702525734553,0.03943156905451131,1.0,1.047500275153394,1.0575813177453546
33.85,-0.00831619105889632,0.03363025876038645,2.0145368386796947,0.06215265525305011,1.0,1.0475100686385603,1.0575828684031885
33.9,-0.0066149537526386006,0.03440849239598752,2.0155117019395044,0.08448813321312645,1.0,1.0475251497937323,1.0575837971004682
33.95,-0.004876444203363035,0.03512046337540661,2.016574736128482,0.10643424139635939,1.0,1.047531924882011,1.0575831933920437
34.0,-0.003104073042199829,0.03576238671480185,2.017720460884435,0.12812128700484124,1.0,1.04754402920594,1.0575809409086712
34.050000000000004,-0.0013014222676211058,0.036331188785939,2.018947462196626,0.1496645801603451,1.0,1.0475593159853283,1.057577770977195
34.1,0.0005277864268768247,0.036824296706417944,2.020226837948791,0.17106589788185916,1.0,1.0475706881031561,1.0575748698367113
34.15,0.002379707637904496,0.03723928470611152,2.0215267482915493,0.19223263276008906,1.0,1.0475907089106125,1.0575733523477693
34.2,0.004250374471800258,0.03757372086061911,2.0228586459882587,0.21307555757693555,1.0,1.0476134943026654,1.0575738184562897
34.25,0.006135700905999465,0.03782531187985143,2.0242968564493133,0.23357649973520214,1.0,1.0476369762797586,1.0575761615473216
34.300000000000004,0.008031494280123267,0.03799210528362617,2.02594447744666,0.2537489650918213,1.0,1.0476680495004425,1.0575796816985132
34.35,0.00993347313235855,0.03807248287553392,2.0278523661597854,0.2735699574295755,1.0,1.0476773018224188,1.0575833658898626
34.4,0.011837281018691513,0.03806505405231435,2.0299550771959205,0.2929995142798123,1.0,1.0476466786356653,1.057586213501955
34.45,0.013738498282381469,0.03796870600938876,2.032103373407259,0.3120440047246973,1.0,1.047616456476213,1.057587616350797
34.5,0.015632660399700963,0.03778278714680191,2.034181774564417,0.33076413164249957,1.0,1.047586724508877,1.0575876854402568
34.550000000000004,0.0175152843781341,0.037507211239624555,2.0361919089533385,0.3492191942126856,1.0,1.0475575789025744,1.0575872275895966
34.6,0.019381894918305193,0.03714232679638575,2.038219161313153,0.36738020111610004,1.0,1.04752834660102,1.057587269437148
34.65,0.021228037093770375,0.036688516646077564,2.04033360825234,0.3850613098238543,1.0,1.047500504651839,1.057588398199227
34.7,0.023049265504441092,0.03614570979821758,2.0425260417975246,0.401950702919531,1.0,1.0474743561376243,1.0575903547122518
34.75,0.024841114397274967,0.035513164544827315,2.0447256519687156,0.41774285498977787,1.0,1.0474500820271697,1.0575922009762084
34.800000000000004,0.02659906803688379,0.0347896909093813,2.0468671383488015,0.43225971771584165,1.0,1.0474278264990844,1.0575929714765295
34.85,0.028318549965827704,0.03397413734869348,2.0489286705683587,0.4454853572394867,1.0,1.0474077822056629,1.057594151583229
34.9,0.0299949372280911,0.03306585827061733,2.05090223494947,0.4575183471475431,1.0,1.0473902469203797,1.0575947962865913
34.95,0.031623592674695056,0.03206494324392498,2.052747444625386,0.468476493173536,1.0,1.047375623387718,1.0575952433489342
35.0,0.03319990103528454,0.03097214626311208,2.0544002740686924,0.4784183916836284,1.0,1.0473643307591531,1.0575965279480213
35.050000000000004,0.03471929663910043,0.02978865918744479,2.0558349038015127,0.4873338024892613,1.0,1.047356653103947,1.0575993743759096
35.1,0.036177280644388035,0.028515949883722014,2.0571075538806047,0.49519033900316733,1.0,1.0473525830292467,1.057603965481868
35.15,0.03756943406361314,0.027155751216429633,2.058326480561457,0.5019694491361071,1.0,1.0473517635679594,1.057609905699455
35.2,0.03889143189299661,0.025710090161586055,2.059563791887413,0.5076553599940965,1.0,1.0473536149205676,1.057616345261121
35.25,0.04013905744163184,0.024181267940298734,2.060784977822769,0.5122282704145674,1.0,1.0473575716149548,1.0576222389411198
35.300000000000004,0.041308216094702054,0.02257187862805901,2.0618711261748115,0.5156956161472585,1.0,1.0473632704000009,1.057626747449061
35.35,0.04239495257262761,0.02088492476435382,2.062723994813136,0.5181115104020457,1.0,1.047370618725035,1.0576296639188303
35.4,0.04339547446979485,0.019123931006733503,2.0633489741456064,0.5195561506951129,1.0,1.0473797421931452,1.057631547951155
35.45,0.04430617916269689,0.01729295355593102,2.0638304854817466,0.5200928239636116,1.0,1.0473908313943745,1.0576333696943423
35.5,0.045123677191289464,0.015396417773985567,2.064240538227267,0.5197030686790908,1.0,1.047403992277853,1.0576358623193949
35.550000000000004,0.04584480225242078,0.013438751764562988,2.064586677853975,0.5182374160206294,1.0,1.0474192207741007,1.0576390326117193
35.6,0.04646660075481093,0.011423981577603047,2.064833642880672,0.5154526259226587,1.0,1.0474365044716472,1.057642171335301
35.65,0.046986306195930645,0.009355566162191145,2.0649500762507116,0.5111157816736716,1.0,1.0474559386101658,1.0576443433612146
35.7,0.04740131377958683,0.007236567190026646,2.0649321462470556,0.5050985270199797,1.0,1.0474551116923605,1.0576450028294262
35.75,0.0477091700862433,0.005070057438595019,2.064790624384524,0.497425921736909,1.0,1.0474286951586005,1.0576443166892688
35.800000000000004,0.047907585520980525,0.0028595861099168464,2.0645181682540796,0.48825434968686354,1.0,1.0474079793669335,1.0576444910218799
35.85,0.047994466212278965,0.0006094500241194564,2.0640788281817093,0.4777740310996468,1.0,1.047385432430139,1.0576465808470916
35.9,0.04796795100593059,-0.0016753752581374968,2.0634480244626996,0.466112068433484,1.0,1.0473660343077302,1.0576500963003803
35.95,0.04782643889250013,-0.003989507010049901,2.0626688374782995,0.4533140666266976,1.0,1.0473544437714057,1.0576553803541786
36.0,0.04756860314100916,-0.006327383263459741,2.06185295648415,0.43938374916896467,1.0,1.0473406701037955,1.057662282881038
36.050000000000004,0.04719339737688216,-0.008683358687364882,2.0611067270709165,0.4243191526914632,1.0,1.0473283094420252,1.0576701745369366
36.1,0.04670005926599342,-0.011051713790747514,2.0604512309490186,0.40813197825896347,1.0,1.0473214677511709,1.0576780845615685
36.15,0.046088115133026686,-0.01342661016553942,2.059820623966229,0.3908633409685411,1.0,1.0473086336250519,1.057685056522105
36.2,0.045357387947658125,-0.015802004459266248,2.059141470682706,0.37259170029927474,1.0,1.0472979842034158,1.0576906143654
36.25,0.044508009828221874,-0.018171562963392934,2.058411528473891,0.3534235947738218,1.0,1.0472927335816389,1.057695020843231
36.300000000000004,0.04354043767034787,-0.020528629753089028,2.0577052691534923,0.33346979449200576,1.0,1.0472860261473744,1.0576990995243878
36.35,0.04245546808270542,-0.022866294900306273,2.0571122731330584,0.31280485503548855,1.0,1.0472786324070746,1.057703680359246
36.4,0.04125424525187528,-0.025177615999693405,2.0566752662679164,0.29141500592352026,1.0,1.0472782482840537,1.057709000999552
36.45,0.03993825402252038,-0.027455971521549497,2.0563855248092713,0.2691783879877632,1.0,1.047280413520072,1.0577145074134249
36.5,0.038509295321838,-0.0296953780398215,2.0562248003250625,0.24591133466308382,1.0,1.0472781354618967,1.0577192280369694
36.550000000000004,0.03696945079191379,-0.031890580130179945,2.056195980911895,0.22145944967131306,1.0,1.047281699174603,1.0577224215011807
36.6,0.03532105055791853,-0.03403683390838405,2.0563129679469943,0.19578928547497823,1.0,1.0472887995888696,1.057724012031343
36.65,0.033566658211683455,-0.036129463109063516,2.0565726656360135,0.16902537696639608,1.0,1.0472887664852764,1.0577245715625603
36.7,0.03170907873140962,-0.038163436620253094,2.0569470513342534,0.14139245887439453,1.0,1.04729624374818,1.057724979877854
36.75,0.029751381056644634,-0.040133235419456216,2.057408805110522,0.11310391963793129,1.0,1.0473056113750203,1.0577260376425528
36.800000000000004,0.02769691894291559,-0.04203303047208786,2.057968655768441,0.084296916537686,1.0,1.047314203809225,1.0577282096415292
36.85,0.02554933979426519,-0.04385694226625178,2.0586854246543744,0.0550465823256856,1.0,1.0473312356788058,1.0577315165818255
36.9,0.02331258256345995,-0.045599206598939686,2.059630865144003,0.02540149574826531,1.0,1.0473495717711097,1.05773552431592
36.95,0.020990870000936274,-0.0472542389745687,2.060835504279486,-0.0045877615986653,1.0,1.0473652356849181,1.0577394350258982
37.0,0.01858870002835884,-0.0488166036741506,2.0622638656583896,-0.03483801097185578,1.0,1.0473870059720596,1.0577423346481243
37.050000000000004,0.01611084084620492,-0.05028090476978793,2.0638456328985546,-0.06522128943148245,1.0,1.047407721459126,1.0577435762725615
37.1,0.01356233169586252,-0.05164168518869425,2.0655361347150345,-0.09558234233734839,1.0,1.047425683190063,1.057743116187206
37.15,0.010948486872740226,-0.05289340390488329,2.06734953303152,-0.12576771124047206,1.0,1.0474501109441305,1.0577415485616881
37.2,0.008274898479268253,-0.05403051067743052,2.0693399488498208,-0.15565786489103323,1.0,1.0474727412336715,1.0577397332674168
37.25,0.005547432835591002,-0.055047625170196464,2.0715535265555216,-0.18519928585117906,1.0,1.0474961493050439,1.0577381983556529
37.300000000000004,0.002772215655061558,-0.05593979906062406,2.073995953754189,-0.21442070119184947,1.0,1.0475272031406146,1.057736744507228
37.35,-4.4396397837996284e-05,-0.05670278067888287,2.076645183334888,-0.24341556361815853,1.0,1.0475534711163659,1.057734603146557
37.4,-0.0028958549864023402,-0.05733316370491789,2.0794851119175912,-0.2722871083824223,1.0,1.0475454281096457,1.0577310273294176
37.45,-0.00577546167650263,-0.05782831846813716,2.0825087579069823,-0.30107247279398763,1.0,1.0474918363694063,1.057725811934274
37.5,-0.008676400204669144,-0.058186100639532584,2.085688907364532,-0.32969165542188816,1.0,1.0474381118788592,1.0577193848284856
37.550000000000004,-0.011591751642132492,-0.05840449693916076,2.0889653296959754,-0.35796857586600067,1.0,1.0473854971765266,1.0577171516084796
37.6,-0.014514495202627828,-0.058481436750291174,2.0922727992265364,-0.3857087523481374,1.0,1.0473347959410473,1.0577174327671284
37.65,-0.01743750592020876,-0.05841484814375317,2.0955769497635566,-0.4127616582775483,1.0,1.0472866435369759,1.0577185687989417
37.7,-0.02035355872337057,-0.05820282606455744,2.0988786026165185,-0.43902481643340996,1.0,1.0472414117150475,1.057720813037128
37.75,-0.023255340245887886,-0.05784375837651169,2.102186445287934,-0.4644209432219235,1.0,1.0471992110488997,1.0577239746953915
37.800000000000004,-0.02613546522900941,-0.05733638812751308,2.105483308539715,-0.48888298694795196,1.0,1.0471599809689645,1.0577274562527588
37.85,-0.02898649476768668,-0.05667982079272214,2.1087092516259114,-0.5123308202102835,1.0,1.0471236748710326,1.0577304421496532
37.9,-0.031800952688312484,-0.05587343802178604,2.1117768715725593,-0.5346417238172231,1.0,1.0470904685562827,1.0577322285728943
37.95,-0.03457133586652399,-0.0549167603283254,2.1146130130814895,-0.5556566114026678,1.0,1.047060852024849,1.0577325720296422
38.0,-0.037290119275514955,-0.05380939532245475,2.1171915258051746,-0.5752254418345014,1.0,1.047035499971386,1.0577318463830006
38.050000000000004,-0.03994976228127471,-0.052551139209744496,2.11952891824522,-0.5932516336666775,1.0,1.0470149415870074,1.057730835654839
38.1,-0.042542722989549725,-0.05114218440331107,2.1216538878563664,-0.6097124726980053,1.0,1.0469992332243934,1.057730217232984
38.15,-0.04506148397628191,-0.04958335479430508,2.1235825037519933,-0.6246562184381745,1.0,1.0469878994903765,1.0577300833088077
38.2,-0.04749858893199552,-0.04787629461228989,2.1253178698038635,-0.638176035614888,1.0,1.046976142972486,1.057729896082433
38.25,-0.049846686093371596,-0.046023541416779536,2.1268638505152464,-0.6503664773027192,1.0,1.0469653130626673,1.0577289246071009
38.300000000000004,-0.0520985716559328,-0.044028452166950394,2.128226295877565,-0.6612801397893127,1.0,1.0469574120493343,1.0577267866706737
38.35,-0.05424722629738365,-0.041895011043915985,2.12939424230788,-0.6709025120295603,1.0,1.0469525670888145,1.057723680361143
38.400000000000006,-0.05628584075804515,-0.039627601574941,2.1303268411997704,-0.6791600720325236,1.0,1.0469511137276455,1.057720235970209
38.45,-0.05820783149810562,-0.03723085490168741,2.130973287418558,-0.6859596862336823,1.0,1.0469534389491846,1.0577172186421784
38.5,-0.0600068520858356,-0.034709630220575,2.1313139618766326,-0.6912257432142459,1.0,1.0469598435751781,1.0577152955642892
38.550000000000004,-0.06167680587743902,-0.03206906996683015,2.1313800317418052,-0.6949076444575162,1.0,1.046970425093996,1.0577148887736294
38.6,-0.06321186146310401,-0.029314645947376473,2.131229013026572,-0.6969705132006894,1.0,1.04698500240622,1.057716048554898
38.650000000000006,-0.06460646961364545,-0.026452173294889247,2.130898063705449,-0.6973856373130543,1.0,1.0470031558807273,1.0577183735417601
38.7,-0.06585538004117798,-0.023487785839721064,2.1303760298296597,-0.6961146327826969,1.0,1.0470244096696466,1.0577210974154068
38.75,-0.06695365542930082,-0.020427848315423186,2.1296196747996774,-0.6930883829339777,1.0,1.0470484721518236,1.057723399427422
38.800000000000004,-0.06789667965388127,-0.017278821605413643,2.1285978860826313,-0.688205293669148,1.0,1.0470753916055147,1.0577248073111858
38.85,-0.06868016002291913,-0.014047178990395644,2.127317443224992,-0.6813678701612044,1.0,1.047101466919632,1.0577254352329637
38.900000000000006,-0.06930012887425033,-0.010739473204355225,2.1258096398732644,-0.6725345357139043,1.0,1.0470823363700554,1.0577258729422254
38.95,-0.06975295217700181,-0.007362534877601605,2.1241041239725065,-0.6617437359938708,1.0,1.0470705404788268,1.0577267614975248
39.0,-0.07003534901377328,-0.003923690033788208,2.1222211602317524,-0.6491026662714858,1.0,1.0470617185344764,1.0577283237980108
39.050000000000004,-0.07014442043946639,-0.0004309072530498554,2.120183384156077,-0.6347566579731662,1.0,1.0470490391423632,1.0577301985338952
39.1,-0.07007768289583877,0.0031071729842348764,2.11802573555353,-0.6188482959005539,1.0,1.0470429995775319,1.0577317102848707
39.150000000000006,-0.06983309978403837,0.006681338491642383,2.115786678706623,-0.6014824969761334,1.0,1.0470430900173928,1.0577323416962165
39.2,-0.06940910567451067,0.010281987994023406,2.1134874331768394,-0.582713258703419,1.0,1.04703565585553,1.0577320370805317
