dr0,0.000447214
r0,0.005
R,0.2
R/r0,40
Nr,20
Ntheta,70.2481
Nboundary,71
Nfluid,1420
Nparticles,1491
Apolar,0.238789
Bpolar,0.00165812

ID,r,theta,x,y,Type
1379,0.158226,2.68328,-0.141897,0.0700046,fluid
1380,0.158226,2.77272,-0.147583,0.05705,fluid
1381,0.158226,2.86217,-0.152089,0.0436393,fluid
1382,0.158226,2.95161,-0.155379,0.0298798,fluid
1383,0.158226,3.04105,-0.157427,0.0158813,fluid
1384,0.158226,3.1305,-0.158216,0.00175588,fluid
1385,0.158226,3.21994,-0.157741,-0.0123836,fluid
1386,0.158226,3.30938,-0.156004,-0.026424,fluid
1387,0.158226,3.39882,-0.15302,-0.0402532,fluid
1388,0.158226,3.48827,-0.148813,-0.0537606,fluid
1389,0.158226,3.57771,-0.143416,-0.0668382,fluid
1390,0.158226,3.66715,-0.136872,-0.0793815,fluid
1391,0.158226,3.75659,-0.129235,-0.0912901,fluid
1392,0.158226,3.84604,-0.120564,-0.102469,fluid
1393,0.158226,3.93548,-0.110929,-0.112828,fluid
1394,0.158226,4.02492,-0.100407,-0.122286,fluid
1395,0.158226,4.11437,-0.0890829,-0.130766,fluid
1396,0.158226,4.20381,-0.0770464,-0.1382,fluid
1397,0.158226,4.29325,-0.0643938,-0.14453,fluid
1398,0.158226,4.38269,-0.0512265,-0.149704,fluid
1399,0.158226,4.47214,-0.0376496,-0.153681,fluid
1400,0.158226,4.56158,-0.0237718,-0.15643,fluid
1401,0.158226,4.65102,-0.00970386,-0.157928,fluid
1402,0.158226,4.74046,0.00444163,-0.158164,fluid
1403,0.158226,4.82991,0.0185516,-0.157135,fluid
1404,0.158226,4.91935,0.0325133,-0.15485,fluid
1405,0.158226,5.00879,0.046215,-0.151326,fluid
1406,0.158226,5.09823,0.0595473,-0.146593,fluid
1407,0.158226,5.18768,0.0724035,-0.140688,fluid
1408,0.158226,5.27712,0.0846809,-0.133659,fluid
1409,0.158226,5.36656,0.0962812,-0.12556,fluid
1410,0.158226,5.45601,0.107112,-0.116458,fluid
1411,0.158226,5.54545,0.117086,-0.106425,fluid
1412,0.158226,5.63489,0.126124,-0.0955412,fluid
1413,0.158226,5.72433,0.134154,-0.0838935,fluid
1414,0.158226,5.81378,0.141112,-0.071575,fluid
1415,0.158226,5.90322,0.146941,-0.0586843,fluid
1416,0.158226,5.99266,0.151595,-0.0453244,fluid
1417,0.158226,6.0821,0.155038,-0.0316022,fluid
1418,0.158226,6.17155,0.157241,-0.0176273,fluid
1419,0.158226,6.26099,0.158187,-0.00351153,fluid
1420,0.2,0,0.2,0,fluid
1421,0.2,0.0894427,0.199201,0.0178647,fluid
1422,0.2,0.178885,0.196809,0.0355866,fluid
1423,0.2,0.268328,0.192843,0.053024,fluid
1424,0.2,0.357771,0.187336,0.0700374,fluid
1425,0.2,0.447214,0.180331,0.086491,fluid
1426,0.2,0.536656,0.171885,0.102253,fluid
1427,0.2,0.626099,0.162064,0.117198,fluid
1428,0.2,0.715542,0.150948,0.131205,fluid
1429,0.2,0.804984,0.138624,0.144164,fluid
1430,0.2,0.894427,0.125193,0.15597,fluid
1431,0.2,0.98387,0.110761,0.166529,fluid
1432,0.2,1.07331,0.0954432,0.175757,fluid
1433,0.2,1.16276,0.0793624,0.18358,fluid
1434,0.2,1.2522,0.0626471,0.189935,fluid
1435,0.2,1.34164,0.045431,0.194772,fluid
1436,0.2,1.43108,0.0278517,0.198051,fluid
1437,0.2,1.52053,0.0100498,0.199747,fluid
1438,0.2,1.60997,-0.00783252,0.199847,fluid
1439,0.2,1.69941,-0.0256522,0.198348,fluid
1440,0.2,1.78885,-0.0432668,0.195264,fluid
1441,0.2,1.8783,-0.0605355,0.190619,fluid
1442,0.2,1.96774,-0.0773203,0.184449,fluid
1443,0.2,2.05718,-0.0934869,0.176806,fluid
1444,0.2,2.14663,-0.108906,0.167748,fluid
1445,0.2,2.23607,-0.123455,0.15735,fluid
1446,0.2,2.32551,-0.137016,0.145693,fluid
1447,0.2,2.41495,-0.149482,0.132872,fluid
1448,0.2,2.5044,-0.160753,0.118989,fluid
1449,0.2,2.59384,-0.170739,0.104154,fluid
1450,0.2,2.68328,-0.17936,0.0884868,fluid
1451,0.2,2.77272,-0.186547,0.072112,fluid
1452,0.2,2.86217,-0.192243,0.0551607,fluid
1453,0.2,2.95161,-0.196401,0.0377684,fluid
1454,0.2,3.04105,-0.19899,0.0200742,fluid
1455,0.2,3.1305,-0.199988,0.00221945,fluid
1456,0.2,3.21994,-0.199387,-0.015653,fluid
1457,0.2,3.30938,-0.197191,-0.0334004,fluid
1458,0.2,3.39882,-0.19342,-0.0508807,fluid
1459,0.2,3.48827,-0.188102,-0.0679542,fluid
1460,0.2,3.57771,-0.18128,-0.0844845,fluid
1461,0.2,3.66715,-0.173009,-0.100339,fluid
1462,0.2,3.75659,-0.163355,-0.115392,fluid
1463,0.2,3.84604,-0.152394,-0.129522,fluid
1464,0.2,3.93548,-0.140216,-0.142617,fluid
1465,0.2,4.02492,-0.126916,-0.154571,fluid
1466,0.2,4.11437,-0.112602,-0.16529,fluid
1467,0.2,4.20381,-0.0973877,-0.174687,fluid
1468,0.2,4.29325,-0.0813947,-0.182688,fluid
1469,0.2,4.38269,-0.064751,-0.189228,fluid
1470,0.2,4.47214,-0.0475897,-0.194256,fluid
1471,0.2,4.56158,-0.0300479,-0.19773,fluid
1472,0.2,4.65102,-0.0122658,-0.199624,fluid
1473,0.2,4.74046,0.00561429,-0.199921,fluid
1474,0.2,4.82991,0.0234495,-0.198621,fluid
1475,0.2,4.91935,0.0410973,-0.195732,fluid
1476,0.2,5.00879,0.0584164,-0.191279,fluid
1477,0.2,5.09823,0.0752686,-0.185296,fluid
1478,0.2,5.18768,0.091519,-0.177832,fluid
1479,0.2,5.27712,0.107038,-0.168946,fluid
1480,0.2,5.36656,0.121701,-0.15871,fluid
1481,0.2,5.45601,0.135391,-0.147205,fluid
1482,0.2,5.54545,0.147999,-0.134523,fluid
1483,0.2,5.63489,0.159423,-0.120765,fluid
1484,0.2,5.72433,0.169573,-0.106043,fluid
1485,0.2,5.81378,0.178367,-0.0904718,fluid
1486,0.2,5.90322,0.185735,-0.0741778,fluid
1487,0.2,5.99266,0.191619,-0.0572907,fluid
1488,0.2,6.0821,0.19597,-0.0399456,fluid
1489,0.2,6.17155,0.198755,-0.0222812,fluid
1490,0.2,6.26099,0.199951,-0.00443863,fluid
