t,FxPressure,FyPressure,FxViscous,FyViscous,Fx,Fy,CD,CL
5.3674,0.516793,9.71149e-13,0,0,0.516793,9.71149e-13,1.03359,1.9423e-12
5.36762,0.516793,-9.87714e-11,0,0,0.516793,-9.87714e-11,1.03359,-1.97543e-10
5.36784,0.516792,-2.68087e-12,0,0,0.516792,-2.68087e-12,1.03358,-5.36175e-12
5.36806,0.516792,-4.46751e-11,0,0,0.516792,-4.46751e-11,1.03358,-8.93502e-11
5.36828,0.516792,-1.45844e-10,0,0,0.516792,-1.45844e-10,1.03358,-2.91689e-10
5.3685,0.516792,-5.27571e-11,0,0,0.516792,-5.27571e-11,1.03358,-1.05514e-10
5.36872,0.516792,-7.35954e-11,0,0,0.516792,-7.35954e-11,1.03358,-1.47191e-10
5.36894,0.516792,-1.44407e-10,0,0,0.516792,-1.44407e-10,1.03358,-2.88813e-10
5.36916,0.516792,-2.52505e-11,0,0,0.516792,-2.52505e-11,1.03358,-5.05009e-11
5.36938,0.516792,-3.09495e-11,0,0,0.516792,-3.09495e-11,1.03358,-6.1899e-11
5.3696,0.516792,-6.49487e-11,0,0,0.516792,-6.49487e-11,1.03358,-1.29897e-10
5.36982,0.516792,-1.26746e-10,0,0,0.516792,-1.26746e-10,1.03358,-2.53493e-10
5.37004,0.516792,-1.2268e-10,0,0,0.516792,-1.2268e-10,1.03358,-2.4536e-10
5.37026,0.516792,-7.47472e-11,0,0,0.516792,-7.47472e-11,1.03358,-1.49494e-10
5.37048,0.516792,1.02987e-13,0,0,0.516792,1.02987e-13,1.03358,2.05974e-13
5.3707,0.516792,-2.61719e-11,0,0,0.516792,-2.61719e-11,1.03358,-5.23438e-11
5.37092,0.516792,-2.20248e-11,0,0,0.516792,-2.20248e-11,1.03358,-4.40496e-11
5.37114,0.516792,-1.25473e-10,0,0,0.516792,-1.25473e-10,1.03358,-2.50945e-10
5.37136,0.516792,-4.04097e-11,0,0,0.516792,-4.04097e-11,1.03358,-8.08193e-11
5.37158,0.516792,-6.29847e-12,0,0,0.516792,-6.29847e-12,1.03358,-1.25969e-11
5.3718,0.516792,-1.50059e-11,0,0,0.516792,-1.50059e-11,1.03358,-3.00117e-11
5.37202,0.516792,-9.2715e-11,0,0,0.516792,-9.2715e-11,1.03358,-1.8543e-10
5.37224,0.516792,2.42715e-11,0,0,0.516792,2.42715e-11,1.03358,4.8543e-11
5.37246,0.516792,5.83253e-12,0,0,0.516792,5.83253e-12,1.03358,1.16651e-11
5.37268,0.516791,-3.80113e-12,0,0,0.516791,-3.80113e-12,1.03358,-7.60226e-12
5.3729,0.516791,3.63895e-12,0,0,0.516791,3.63895e-12,1.03358,7.27789e-12
5.37312,0.516791,3.33008e-11,0,0,0.516791,3.33008e-11,1.03358,6.66017e-11
5.37334,0.516791,4.36641e-11,0,0,0.516791,4.36641e-11,1.03358,8.73282e-11
5.37356,0.516791,4.3878e-11,0,0,0.516791,4.3878e-11,1.03358,8.77559e-11
5.37378,0.516791,4.46229e-11,0,0,0.516791,4.46229e-11,1.03358,8.92458e-11
5.374,0.516791,-2.26933e-11,0,0,0.516791,-2.26933e-11,1.03358,-4.53866e-11
5.37422,0.516791,2.7074e-12,0,0,0.516791,2.7074e-12,1.03358,5.4148e-12
5.37444,0.516791,1.32545e-11,0,0,0.516791,1.32545e-11,1.03358,2.65091e-11
5.37466,0.516791,-2.85626e-11,0,0,0.516791,-2.85626e-11,1.03358,-5.71251e-11
5.37488,0.516791,2.70549e-11,0,0,0.516791,2.70549e-11,1.03358,5.41098e-11
5.3751,0.516791,-6.80132e-11,0,0,0.516791,-6.80132e-11,1.03358,-1.36026e-10
5.37532,0.516791,2.13393e-11,0,0,0.516791,2.13393e-11,1.03358,4.26785e-11
5.37554,0.516791,-1.98668e-11,0,0,0.516791,-1.98668e-11,1.03358,-3.97336e-11
5.37576,0.516791,-8.96677e-11,0,0,0.516791,-8.96677e-11,1.03358,-1.79335e-10
5.37598,0.516791,-6.75312e-11,0,0,0.516791,-6.75312e-11,1.03358,-1.35062e-10
5.3762,0.516791,-6.49497e-11,0,0,0.516791,-6.49497e-11,1.03358,-1.29899e-10
5.37642,0.516791,-8.81413e-11,0,0,0.516791,-8.81413e-11,1.03358,-1.76283e-10
5.37664,0.516791,-1.05568e-10,0,0,0.516791,-1.05568e-10,1.03358,-2.11136e-10
5.37686,0.516791,-1.12566e-10,0,0,0.516791,-1.12566e-10,1.03358,-2.25131e-10
5.37708,0.516791,-6.81862e-11,0,0,0.516791,-6.81862e-11,1.03358,-1.36372e-10
5.3773,0.516791,-1.06833e-10,0,0,0.516791,-1.06833e-10,1.03358,-2.13666e-10
5.37752,0.516791,-8.38447e-11,0,0,0.516791,-8.38447e-11,1.03358,-1.67689e-10
5.37774,0.51679,-8.77131e-11,0,0,0.51679,-8.77131e-11,1.03358,-1.75426e-10
5.37795,0.51679,-5.07176e-11,0,0,0.51679,-5.07176e-11,1.03358,-1.01435e-10
5.37817,0.51679,-8.03898e-11,0,0,0.51679,-8.03898e-11,1.03358,-1.6078e-10
5.37839,0.51679,2.13926e-11,0,0,0.51679,2.13926e-11,1.03358,4.27852e-11
5.37861,0.51679,-4.21411e-11,0,0,0.51679,-4.21411e-11,1.03358,-8.42822e-11
5.37883,0.51679,-5.60609e-11,0,0,0.51679,-5.60609e-11,1.03358,-1.12122e-10
5.37905,0.51679,-2.44505e-11,0,0,0.51679,-2.44505e-11,1.03358,-4.89009e-11
5.37927,0.51679,-2.44979e-11,0,0,0.51679,-2.44979e-11,1.03358,-4.89957e-11
5.37949,0.51679,7.51502e-12,0,0,0.51679,7.51502e-12,1.03358,1.503e-11
5.37971,0.51679,1.24147e-11,0,0,0.51679,1.24147e-11,1.03358,2.48295e-11
5.37993,0.51679,4.12625e-11,0,0,0.51679,4.12625e-11,1.03358,8.2525e-11
5.38015,0.51679,1.06609e-11,0,0,0.51679,1.06609e-11,1.03358,2.13219e-11
5.38037,0.51679,-5.25319e-12,0,0,0.51679,-5.25319e-12,1.03358,-1.05064e-11
5.38059,0.51679,-2.06854e-11,0,0,0.51679,-2.06854e-11,1.03358,-4.13707e-11
5.38081,0.51679,2.22597e-12,0,0,0.51679,2.22597e-12,1.03358,4.45195e-12
5.38103,0.51679,-4.87212e-11,0,0,0.51679,-4.87212e-11,1.03358,-9.74424e-11
5.38125,0.51679,7.62961e-12,0,0,0.51679,7.62961e-12,1.03358,1.52592e-11
5.38147,0.51679,-3.11199e-12,0,0,0.51679,-3.11199e-12,1.03358,-6.22397e-12
5.38169,0.51679,-1.79324e-11,0,0,0.51679,-1.79324e-11,1.03358,-3.58647e-11
5.38191,0.51679,4.08096e-11,0,0,0.51679,4.08096e-11,1.03358,8.16192e-11
5.38213,0.51679,-2.93806e-11,0,0,0.51679,-2.93806e-11,1.03358,-5.87611e-11
5.38235,0.51679,6.23528e-12,0,0,0.51679,6.23528e-12,1.03358,1.24706e-11
5.38257,0.516789,-6.56344e-11,0,0,0.516789,-6.56344e-11,1.03358,-1.31269e-10
5.38279,0.516789,-4.73156e-11,0,0,0.516789,-4.73156e-11,1.03358,-9.46313e-11
5.38301,0.516789,-1.32699e-10,0,0,0.516789,-1.32699e-10,1.03358,-2.65399e-10
5.38323,0.516789,-6.13029e-11,0,0,0.516789,-6.13029e-11,1.03358,-1.22606e-10
5.38345,0.516789,-8.63732e-11,0,0,0.516789,-8.63732e-11,1.03358,-1.72746e-10
5.38367,0.516789,-3.77993e-11,0,0,0.516789,-3.77993e-11,1.03358,-7.55987e-11
5.38389,0.516789,-8.77779e-11,0,0,0.516789,-8.77779e-11,1.03358,-1.75556e-10
5.38411,0.516789,-8.06176e-11,0,0,0.516789,-8.06176e-11,1.03358,-1.61235e-10
5.38433,0.516789,-3.97272e-11,0,0,0.516789,-3.97272e-11,1.03358,-7.94545e-11
5.38455,0.516789,-7.21781e-11,0,0,0.516789,-7.21781e-11,1.03358,-1.44356e-10
5.38477,0.516789,-4.14722e-11,0,0,0.516789,-4.14722e-11,1.03358,-8.29444e-11
5.38499,0.516789,-3.11691e-11,0,0,0.516789,-3.11691e-11,1.03358,-6.23382e-11
5.38521,0.516789,-8.7321e-11,0,0,0.516789,-8.7321e-11,1.03358,-1.74642e-10
5.38543,0.516789,2.04476e-11,0,0,0.516789,2.04476e-11,1.03358,4.08952e-11
5.38565,0.516789,-3.23157e-12,0,0,0.516789,-3.23157e-12,1.03358,-6.46314e-12
5.38587,0.516789,-1.47161e-11,0,0,0.516789,-1.47161e-11,1.03358,-2.94322e-11
5.38609,0.516789,-1.43385e-11,0,0,0.516789,-1.43385e-11,1.03358,-2.86769e-11
5.38631,0.516789,3.22864e-11,0,0,0.516789,3.22864e-11,1.03358,6.45728e-11
5.38653,0.516789,2.69003e-11,0,0,0.516789,2.69003e-11,1.03358,5.38007e-11
5.38675,0.516789,4.45351e-11,0,0,0.516789,4.45351e-11,1.03358,8.90703e-11
5.38697,0.516789,5.5671e-11,0,0,0.516789,5.5671e-11,1.03358,1.11342e-10
5.38719,0.516789,4.49171e-11,0,0,0.516789,4.49171e-11,1.03358,8.98342e-11
5.38741,0.516789,-1.88137e-11,0,0,0.516789,-1.88137e-11,1.03358,-3.76274e-11
5.38763,0.516788,-3.64233e-12,0,0,0.516788,-3.64233e-12,1.03358,-7.28465e-12
5.38785,0.516788,5.65177e-12,0,0,0.516788,5.65177e-12,1.03358,1.13035e-11
5.38807,0.516788,1.6382e-11,0,0,0.516788,1.6382e-11,1.03358,3.27641e-11
5.38829,0.516788,-1.07976e-11,0,0,0.516788,-1.07976e-11,1.03358,-2.15951e-11
5.38851,0.516788,-2.68531e-11,0,0,0.516788,-2.68531e-11,1.03358,-5.37061e-11
5.38873,0.516788,-4.96792e-11,0,0,0.516788,-4.96792e-11,1.03358,-9.93584e-11
5.38895,0.516788,-4.05073e-11,0,0,0.516788,-4.05073e-11,1.03358,-8.10146e-11
5.38917,0.516788,-4.5937e-11,0,0,0.516788,-4.5937e-11,1.03358,-9.18741e-11
5.38939,0.516788,-1.21236e-10,0,0,0.516788,-1.21236e-10,1.03358,-2.42472e-10
5.38961,0.516788,-7.31222e-11,0,0,0.516788,-7.31222e-11,1.03358,-1.46244e-10
5.38983,0.516788,-1.1048e-10,0,0,0.516788,-1.1048e-10,1.03358,-2.2096e-10
5.39005,0.516788,-5.12339e-11,0,0,0.516788,-5.12339e-11,1.03358,-1.02468e-10
5.39027,0.516788,-7.60084e-11,0,0,0.516788,-7.60084e-11,1.03358,-1.52017e-10
5.39049,0.516788,-7.53543e-11,0,0,0.516788,-7.53543e-11,1.03358,-1.50709e-10
5.39071,0.516788,-3.16975e-11,0,0,0.516788,-3.16975e-11,1.03358,-6.33951e-11
5.39093,0.516788,-1.29308e-10,0,0,0.516788,-1.29308e-10,1.03358,-2.58616e-10
5.39115,0.516788,-1.03482e-10,0,0,0.516788,-1.03482e-10,1.03358,-2.06964e-10
5.39137,0.516788,-6.51264e-11,0,0,0.516788,-6.51264e-11,1.03358,-1.30253e-10
5.39159,0.516788,-3.35726e-11,0,0,0.516788,-3.35726e-11,1.03358,-6.71452e-11
5.39181,0.516788,-9.8801e-11,0,0,0.516788,-9.8801e-11,1.03358,-1.97602e-10
5.39203,0.516788,-2.49912e-11,0,0,0.516788,-2.49912e-11,1.03358,-4.99823e-11
5.39225,0.516788,-6.99256e-11,0,0,0.516788,-6.99256e-11,1.03358,-1.39851e-10
5.39247,0.516787,-5.08157e-11,0,0,0.516787,-5.08157e-11,1.03357,-1.01631e-10
5.39269,0.516787,-3.9235e-11,0,0,0.516787,-3.9235e-11,1.03357,-7.84699e-11
5.39291,0.516787,2.59418e-11,0,0,0.516787,2.59418e-11,1.03357,5.18836e-11
5.39313,0.516787,1.69078e-11,0,0,0.516787,1.69078e-11,1.03357,3.38157e-11
5.39335,0.516787,-2.73568e-11,0,0,0.516787,-2.73568e-11,1.03357,-5.47137e-11
5.39357,0.516787,1.13815e-12,0,0,0.516787,1.13815e-12,1.03357,2.27631e-12
5.39379,0.516787,-2.66232e-11,0,0,0.516787,-2.66232e-11,1.03357,-5.32463e-11
5.39401,0.516787,5.5799e-11,0,0,0.516787,5.5799e-11,1.03357,1.11598e-10
5.39423,0.516787,-6.81322e-11,0,0,0.516787,-6.81322e-11,1.03357,-1.36264e-10
5.39445,0.516787,-6.7306e-11,0,0,0.516787,-6.7306e-11,1.03357,-1.34612e-10
5.39467,0.516787,-4.89585e-11,0,0,0.516787,-4.89585e-11,1.03357,-9.79169e-11
5.39489,0.516787,-7.24485e-11,0,0,0.516787,-7.24485e-11,1.03357,-1.44897e-10
5.39511,0.516787,-1.76835e-11,0,0,0.516787,-1.76835e-11,1.03357,-3.5367e-11
5.39533,0.516787,-1.04963e-10,0,0,0.516787,-1.04963e-10,1.03357,-2.09926e-10
5.39555,0.516787,-7.18587e-11,0,0,0.516787,-7.18587e-11,1.03357,-1.43717e-10
5.39577,0.516787,-4.14278e-11,0,0,0.516787,-4.14278e-11,1.03357,-8.28557e-11
5.39599,0.516787,3.57701e-11,0,0,0.516787,3.57701e-11,1.03357,7.15401e-11
5.39621,0.516787,-6.82716e-13,0,0,0.516787,-6.82716e-13,1.03357,-1.36543e-12
5.39643,0.516787,-4.05213e-11,0,0,0.516787,-4.05213e-11,1.03357,-8.10426e-11
5.39665,0.516787,-5.17247e-11,0,0,0.516787,-5.17247e-11,1.03357,-1.03449e-10
5.39687,0.516787,-9.11094e-11,0,0,0.516787,-9.11094e-11,1.03357,-1.82219e-10
5.39709,0.516787,-7.50348e-11,0,0,0.516787,-7.50348e-11,1.03357,-1.5007e-10
5.39731,0.516787,-1.00739e-10,0,0,0.516787,-1.00739e-10,1.03357,-2.01479e-10
5.39753,0.516786,-6.62044e-11,0,0,0.516786,-6.62044e-11,1.03357,-1.32409e-10
5.39775,0.516786,-4.15928e-11,0,0,0.516786,-4.15928e-11,1.03357,-8.31856e-11
5.39797,0.516786,-8.23934e-11,0,0,0.516786,-8.23934e-11,1.03357,-1.64787e-10
5.39819,0.516786,-7.74498e-11,0,0,0.516786,-7.74498e-11,1.03357,-1.549e-10
5.39841,0.516786,-3.64492e-11,0,0,0.516786,-3.64492e-11,1.03357,-7.28984e-11
5.39863,0.516786,-6.09923e-11,0,0,0.516786,-6.09923e-11,1.03357,-1.21985e-10
5.39885,0.516786,-1.81324e-11,0,0,0.516786,-1.81324e-11,1.03357,-3.62648e-11
5.39907,0.516786,2.9476e-11,0,0,0.516786,2.9476e-11,1.03357,5.8952e-11
5.39929,0.516786,5.58363e-12,0,0,0.516786,5.58363e-12,1.03357,1.11673e-11
5.39951,0.516786,-6.74041e-12,0,0,0.516786,-6.74041e-12,1.03357,-1.34808e-11
5.39973,0.516786,-9.67466e-12,0,0,0.516786,-9.67466e-12,1.03357,-1.93493e-11
5.39995,0.516786,1.38647e-11,0,0,0.516786,1.38647e-11,1.03357,2.77294e-11
5.40017,0.516786,3.17721e-11,0,0,0.516786,3.17721e-11,1.03357,6.35443e-11
5.40039,0.516786,1.10474e-11,0,0,0.516786,1.10474e-11,1.03357,2.20948e-11
5.40061,0.516786,-5.53315e-11,0,0,0.516786,-5.53315e-11,1.03357,-1.10663e-10
5.40082,0.516786,1.30908e-11,0,0,0.516786,1.30908e-11,1.03357,2.61816e-11
5.40104,0.516786,-1.01417e-10,0,0,0.516786,-1.01417e-10,1.03357,-2.02834e-10
5.40126,0.516786,-7.62725e-11,0,0,0.516786,-7.62725e-11,1.03357,-1.52545e-10
5.40148,0.516786,-4.703e-11,0,0,0.516786,-4.703e-11,1.03357,-9.406e-11
5.4017,0.516786,-9.48969e-11,0,0,0.516786,-9.48969e-11,1.03357,-1.89794e-10
5.40192,0.516786,-6.44894e-11,0,0,0.516786,-6.44894e-11,1.03357,-1.28979e-10
5.40214,0.516786,-1.06637e-10,0,0,0.516786,-1.06637e-10,1.03357,-2.13275e-10
5.40236,0.516786,-8.65666e-11,0,0,0.516786,-8.65666e-11,1.03357,-1.73133e-10
5.40258,0.516785,-5.54071e-11,0,0,0.516785,-5.54071e-11,1.03357,-1.10814e-10
5.4028,0.516785,-1.07257e-10,0,0,0.516785,-1.07257e-10,1.03357,-2.14514e-10
5.40302,0.516785,-8.56028e-11,0,0,0.516785,-8.56028e-11,1.03357,-1.71206e-10
5.40324,0.516785,2.6064e-11,0,0,0.516785,2.6064e-11,1.03357,5.21279e-11
5.40346,0.516785,-6.52076e-11,0,0,0.516785,-6.52076e-11,1.03357,-1.30415e-10
5.40368,0.516785,-3.37654e-11,0,0,0.516785,-3.37654e-11,1.03357,-6.75307e-11
5.4039,0.516785,-5.82449e-11,0,0,0.516785,-5.82449e-11,1.03357,-1.1649e-10
5.40412,0.516785,-6.13205e-11,0,0,0.516785,-6.13205e-11,1.03357,-1.22641e-10
5.40434,0.516785,-1.08131e-11,0,0,0.516785,-1.08131e-11,1.03357,-2.16262e-11
5.40456,0.516785,-3.98609e-11,0,0,0.516785,-3.98609e-11,1.03357,-7.97217e-11
5.40478,0.516785,-4.9282e-11,0,0,0.516785,-4.9282e-11,1.03357,-9.85639e-11
5.405,0.516785,2.72927e-11,0,0,0.516785,2.72927e-11,1.03357,5.45855e-11
5.40522,0.516785,6.21993e-11,0,0,0.516785,6.21993e-11,1.03357,1.24399e-10
5.40544,0.516785,-3.32022e-11,0,0,0.516785,-3.32022e-11,1.03357,-6.64043e-11
5.40566,0.516785,-2.97602e-11,0,0,0.516785,-2.97602e-11,1.03357,-5.95203e-11
5.40588,0.516785,3.25134e-11,0,0,0.516785,3.25134e-11,1.03357,6.50267e-11
5.4061,0.516785,-2.85535e-11,0,0,0.516785,-2.85535e-11,1.03357,-5.71069e-11
5.40632,0.516785,1.63586e-13,0,0,0.516785,1.63586e-13,1.03357,3.27172e-13
5.40654,0.516785,-1.50713e-11,0,0,0.516785,-1.50713e-11,1.03357,-3.01426e-11
5.40676,0.516785,2.40278e-11,0,0,0.516785,2.40278e-11,1.03357,4.80555e-11
5.40698,0.516785,1.39281e-11,0,0,0.516785,1.39281e-11,1.03357,2.78561e-11
5.4072,0.516784,-1.77664e-11,0,0,0.516784,-1.77664e-11,1.03357,-3.55327e-11
5.40742,0.516784,-8.4581e-11,0,0,0.516784,-8.4581e-11,1.03357,-1.69162e-10
5.40764,0.516784,1.80635e-11,0,0,0.516784,1.80635e-11,1.03357,3.61269e-11
5.40786,0.516784,-2.01412e-11,0,0,0.516784,-2.01412e-11,1.03357,-4.02824e-11
5.40808,0.516784,-6.37478e-11,0,0,0.516784,-6.37478e-11,1.03357,-1.27496e-10
5.4083,0.516784,3.12869e-11,0,0,0.516784,3.12869e-11,1.03357,6.25739e-11
5.40852,0.516784,-5.16527e-12,0,0,0.516784,-5.16527e-12,1.03357,-1.03305e-11
5.40874,0.516784,-8.77216e-11,0,0,0.516784,-8.77216e-11,1.03357,-1.75443e-10
5.40896,0.516784,-8.66251e-11,0,0,0.516784,-8.66251e-11,1.03357,-1.7325e-10
5.40918,0.516784,-1.05171e-10,0,0,0.516784,-1.05171e-10,1.03357,-2.10343e-10
5.4094,0.516784,-5.859e-11,0,0,0.516784,-5.859e-11,1.03357,-1.1718e-10
5.40962,0.516784,-4.48042e-11,0,0,0.516784,-4.48042e-11,1.03357,-8.96084e-11
5.40984,0.516784,-4.5946e-11,0,0,0.516784,-4.5946e-11,1.03357,-9.1892e-11
5.41006,0.516784,9.94295e-13,0,0,0.516784,9.94295e-13,1.03357,1.98859e-12
5.41028,0.516784,3.25899e-11,0,0,0.516784,3.25899e-11,1.03357,6.51798e-11
5.4105,0.516784,8.35354e-12,0,0,0.516784,8.35354e-12,1.03357,1.67071e-11
5.41072,0.516784,7.62075e-11,0,0,0.516784,7.62075e-11,1.03357,1.52415e-10
5.41094,0.516784,2.26064e-11,0,0,0.516784,2.26064e-11,1.03357,4.52129e-11
5.41116,0.516784,-6.26829e-11,0,0,0.516784,-6.26829e-11,1.03357,-1.25366e-10
5.41138,0.516784,3.98733e-11,0,0,0.516784,3.98733e-11,1.03357,7.97466e-11
5.4116,0.516784,5.26605e-11,0,0,0.516784,5.26605e-11,1.03357,1.05321e-10
5.41182,0.516783,-9.09444e-11,0,0,0.516783,-9.09444e-11,1.03357,-1.81889e-10
5.41204,0.516783,1.63537e-11,0,0,0.516783,1.63537e-11,1.03357,3.27073e-11
5.41226,0.516783,-2.92492e-11,0,0,0.516783,-2.92492e-11,1.03357,-5.84983e-11
5.41248,0.516783,-8.10612e-11,0,0,0.516783,-8.10612e-11,1.03357,-1.62122e-10
5.4127,0.516783,-1.59994e-12,0,0,0.516783,-1.59994e-12,1.03357,-3.19988e-12
5.41292,0.516783,-5.27805e-11,0,0,0.516783,-5.27805e-11,1.03357,-1.05561e-10
5.41314,0.516783,-1.04896e-10,0,0,0.516783,-1.04896e-10,1.03357,-2.09793e-10
5.41336,0.516783,-6.36241e-11,0,0,0.516783,-6.36241e-11,1.03357,-1.27248e-10
5.41358,0.516783,-1.31979e-10,0,0,0.516783,-1.31979e-10,1.03357,-2.63957e-10
5.4138,0.516783,-1.07841e-10,0,0,0.516783,-1.07841e-10,1.03357,-2.15682e-10
5.41402,0.516783,-8.30453e-11,0,0,0.516783,-8.30453e-11,1.03357,-1.66091e-10
5.41424,0.516783,-6.36084e-11,0,0,0.516783,-6.36084e-11,1.03357,-1.27217e-10
5.41446,0.516783,-6.76259e-11,0,0,0.516783,-6.76259e-11,1.03357,-1.35252e-10
5.41468,0.516783,-3.27337e-11,0,0,0.516783,-3.27337e-11,1.03357,-6.54675e-11
5.4149,0.516783,-3.91478e-11,0,0,0.516783,-3.91478e-11,1.03357,-7.82955e-11
5.41512,0.516783,-7.451e-11,0,0,0.516783,-7.451e-11,1.03357,-1.4902e-10
5.41534,0.516783,-2.50352e-11,0,0,0.516783,-2.50352e-11,1.03357,-5.00704e-11
5.41556,0.516783,1.64068e-11,0,0,0.516783,1.64068e-11,1.03357,3.28136e-11
5.41578,0.516783,1.89113e-11,0,0,0.516783,1.89113e-11,1.03357,3.78225e-11
5.416,0.516783,2.11392e-11,0,0,0.516783,2.11392e-11,1.03357,4.22783e-11
5.41622,0.516783,4.31356e-11,0,0,0.516783,4.31356e-11,1.03357,8.62713e-11
5.41644,0.516782,-1.92626e-11,0,0,0.516782,-1.92626e-11,1.03356,-3.85252e-11
5.41666,0.516782,8.28781e-12,0,0,0.516782,8.28781e-12,1.03356,1.65756e-11
5.41688,0.516782,-1.71747e-11,0,0,0.516782,-1.71747e-11,1.03356,-3.43493e-11
5.4171,0.516782,-2.27118e-11,0,0,0.516782,-2.27118e-11,1.03356,-4.54235e-11
5.41732,0.516782,-2.81358e-11,0,0,0.516782,-2.81358e-11,1.03356,-5.62716e-11
5.41754,0.516782,-9.81977e-12,0,0,0.516782,-9.81977e-12,1.03356,-1.96395e-11
5.41776,0.516782,-5.09396e-11,0,0,0.516782,-5.09396e-11,1.03356,-1.01879e-10
5.41798,0.516782,2.65786e-11,0,0,0.516782,2.65786e-11,1.03356,5.31571e-11
5.4182,0.516782,-1.60254e-11,0,0,0.516782,-1.60254e-11,1.03356,-3.20508e-11
5.41842,0.516782,5.58878e-13,0,0,0.516782,5.58878e-13,1.03356,1.11776e-12
5.41864,0.516782,4.88187e-11,0,0,0.516782,4.88187e-11,1.03356,9.76374e-11
5.41886,0.516782,9.58732e-12,0,0,0.516782,9.58732e-12,1.03356,1.91746e-11
5.41908,0.516782,-7.10215e-11,0,0,0.516782,-7.10215e-11,1.03356,-1.42043e-10
5.4193,0.516782,-6.85948e-11,0,0,0.516782,-6.85948e-11,1.03356,-1.3719e-10
5.41952,0.516782,-8.27973e-11,0,0,0.516782,-8.27973e-11,1.03356,-1.65595e-10
5.41974,0.516782,-3.48386e-11,0,0,0.516782,-3.48386e-11,1.03356,-6.96771e-11
5.41996,0.516782,-6.92506e-11,0,0,0.516782,-6.92506e-11,1.03356,-1.38501e-10
5.42018,0.516782,-1.04729e-10,0,0,0.516782,-1.04729e-10,1.03356,-2.09458e-10
5.4204,0.516782,-1.59106e-11,0,0,0.516782,-1.59106e-11,1.03356,-3.18212e-11
5.42062,0.516782,-7.06497e-11,0,0,0.516782,-7.06497e-11,1.03356,-1.41299e-10
5.42084,0.516781,-3.29259e-11,0,0,0.516781,-3.29259e-11,1.03356,-6.58518e-11
5.42106,0.516781,-7.74205e-11,0,0,0.516781,-7.74205e-11,1.03356,-1.54841e-10
5.42128,0.516781,2.70659e-11,0,0,0.516781,2.70659e-11,1.03356,5.41319e-11
5.4215,0.516781,-1.73537e-11,0,0,0.516781,-1.73537e-11,1.03356,-3.47073e-11
5.42172,0.516781,-3.71754e-11,0,0,0.516781,-3.71754e-11,1.03356,-7.43508e-11
5.42194,0.516781,1.61962e-11,0,0,0.516781,1.61962e-11,1.03356,3.23923e-11
5.42216,0.516781,-1.72181e-11,0,0,0.516781,-1.72181e-11,1.03356,-3.44361e-11
5.42238,0.516781,-2.0686e-11,0,0,0.516781,-2.0686e-11,1.03356,-4.1372e-11
5.4226,0.516781,-6.84441e-11,0,0,0.516781,-6.84441e-11,1.03356,-1.36888e-10
5.42282,0.516781,2.74421e-11,0,0,0.516781,2.74421e-11,1.03356,5.48841e-11
5.42304,0.516781,4.47926e-11,0,0,0.516781,4.47926e-11,1.03356,8.95851e-11
5.42326,0.516781,-3.37488e-11,0,0,0.516781,-3.37488e-11,1.03356,-6.74977e-11
5.42348,0.516781,-4.75779e-11,0,0,0.516781,-4.75779e-11,1.03356,-9.51558e-11
5.4237,0.516781,-2.28999e-11,0,0,0.516781,-2.28999e-11,1.03356,-4.57998e-11
5.42391,0.516781,-5.32121e-11,0,0,0.516781,-5.32121e-11,1.03356,-1.06424e-10
5.42413,0.516781,-4.82922e-11,0,0,0.516781,-4.82922e-11,1.03356,-9.65844e-11
5.42435,0.516781,-6.68555e-11,0,0,0.516781,-6.68555e-11,1.03356,-1.33711e-10
5.42457,0.516781,-5.27163e-11,0,0,0.516781,-5.27163e-11,1.03356,-1.05433e-10
5.42479,0.516781,-4.13194e-11,0,0,0.516781,-4.13194e-11,1.03356,-8.26388e-11
5.42501,0.51678,-9.97761e-11,0,0,0.51678,-9.97761e-11,1.03356,-1.99552e-10
5.42523,0.51678,-1.27576e-10,0,0,0.51678,-1.27576e-10,1.03356,-2.55153e-10
5.42545,0.51678,-9.07915e-11,0,0,0.51678,-9.07915e-11,1.03356,-1.81583e-10
5.42567,0.51678,-7.39045e-11,0,0,0.51678,-7.39045e-11,1.03356,-1.47809e-10
5.42589,0.51678,-4.24249e-11,0,0,0.51678,-4.24249e-11,1.03356,-8.48498e-11
5.42611,0.51678,5.17763e-13,0,0,0.51678,5.17763e-13,1.03356,1.03553e-12
5.42633,0.51678,-1.26625e-11,0,0,0.51678,-1.26625e-11,1.03356,-2.5325e-11
5.42655,0.51678,-1.14076e-11,0,0,0.51678,-1.14076e-11,1.03356,-2.28151e-11
5.42677,0.51678,-2.19381e-11,0,0,0.51678,-2.19381e-11,1.03356,-4.38761e-11
5.42699,0.51678,-2.0046e-11,0,0,0.51678,-2.0046e-11,1.03356,-4.0092e-11
5.42721,0.51678,-2.89724e-11,0,0,0.51678,-2.89724e-11,1.03356,-5.79448e-11
5.42743,0.51678,-7.92052e-11,0,0,0.51678,-7.92052e-11,1.03356,-1.5841e-10
5.42765,0.51678,-1.4017e-10,0,0,0.51678,-1.4017e-10,1.03356,-2.80339e-10
5.42787,0.51678,6.01188e-12,0,0,0.51678,6.01188e-12,1.03356,1.20238e-11
5.42809,0.51678,-1.20714e-10,0,0,0.51678,-1.20714e-10,1.03356,-2.41428e-10
5.42831,0.51678,-8.75665e-11,0,0,0.51678,-8.75665e-11,1.03356,-1.75133e-10
