h/dr :,1.8
h/dz :,1.8
L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.104177,0.0907378,0.0849207,14.7339,13.4588,12.9303

r,z,,PGauss,PCubic,PWedn,,dPGaussR,dPGaussZ,,dPCubicR,dPCubicZ,,dPWednR,dPWednZ,,drhodtGauss,drhodtCubic,drhodtWedn
0.2,4.4,,0.978116,0.998492,1.00121,,0.420852,-0.000173324,,0.130591,-4.41834e-15,,0.0654658,4.51028e-16,,-86.7277,-95.4592,-97.5708
0.2,4.5,,0.977979,0.998492,1.00121,,0.420793,-0.00438992,,0.130591,-5.0307e-17,,0.0654658,-3.47639e-15,,-86.7156,-95.4592,-97.5708
0.2,4.6,,0.975782,0.998492,1.00121,,0.419847,-0.0586432,,0.130591,2.25514e-17,,0.0654658,3.67067e-15,,-86.5208,-95.4592,-97.5708
0.2,4.7,,0.95672,0.996183,1.0003,,0.411646,-0.411646,,0.130591,-0.130591,,0.0654658,-0.0654658,,-84.8306,-95.2405,-97.4754
0.2,4.8,,0.867517,0.935482,0.950988,,0.373264,-1.51292,,0.130591,-1.34523,,0.0654658,-1.21297,,-76.9211,-89.1982,-92.4999
0.2,4.9,,0.642351,0.688134,0.707222,,0.276383,-2.90283,,0.0977833,-3.48208,,0.0511578,-3.69353,,-56.9561,-65.5258,-68.6502
0.3,0,,0.655149,0.689938,0.707966,,0.0393736,2.96067,,8.32667e-16,3.49302,,7.89299e-16,3.6983,,-64.0663,-68.4593,-70.1849
0.3,0.1,,0.884802,0.937791,0.951902,,0.0531754,1.54306,,4.30211e-16,1.34523,,1.85615e-16,1.21297,,-86.5238,-93.1159,-94.4639
0.3,0.2,,0.975782,0.998492,1.00121,,0.0586432,0.419847,,4.30211e-16,0.130591,,1.73993e-15,0.0654658,,-95.4207,-99.1582,-99.4394
0.3,0.3,,0.995224,1.0008,1.00212,,0.0598116,0.0598116,,8.32667e-16,9.45424e-16,,2.13718e-15,1.72171e-15,,-97.3219,-99.3769,-99.5348
0.3,0.4,,0.997465,1.0008,1.00212,,0.0599463,0.00447739,,4.85723e-16,-1.23512e-15,,6.73073e-16,-9.15934e-16,,-97.541,-99.3769,-99.5348
0.3,0.5,,0.997604,1.0008,1.00212,,0.0599547,0.000176777,,8.60423e-16,-1.02175e-15,,1.19176e-15,-1.75467e-15,,-97.5546,-99.3769,-99.5348
0.3,0.6,,0.997609,1.0008,1.00212,,0.059955,3.69409e-06,,6.10623e-16,1.32706e-15,,1.69309e-15,1.96978e-15,,-97.5551,-99.3769,-99.5348
0.3,0.7,,0.997609,1.0008,1.00212,,0.059955,4.0983e-08,,1.38778e-17,2.48412e-15,,1.06165e-15,2.4078e-15,,-97.5551,-99.3769,-99.5348
0.3,0.8,,0.997609,1.0008,1.00212,,0.059955,2.42018e-10,,9.02056e-16,6.93889e-17,,1.2837e-15,-6.245e-17,,-97.5551,-99.3769,-99.5348
0.3,0.9,,0.997609,1.0008,1.00212,,0.059955,7.60244e-13,,2.63678e-16,-3.17801e-15,,6.73073e-16,-2.72005e-15,,-97.5551,-99.3769,-99.5348
0.3,1,,0.997609,1.0008,1.00212,,0.059955,-4.67945e-16,,6.38378e-16,-2.53443e-15,,1.4138e-15,-3.73226e-15,,-97.5551,-99.3769,-99.5348
0.3,1.1,,0.997609,1.0008,1.00212,,0.059955,9.22339e-16,,1.42941e-15,1.8735e-15,,3.09995e-15,1.96371e-15,,-97.5551,-99.3769,-99.5348
0.3,1.2,,0.997609,1.0008,1.00212,,0.059955,2.1905e-15,,1.9984e-15,3.28557e-15,,3.08087e-15,4.46258e-15,,-97.5551,-99.3769,-99.5348
0.3,1.3,,0.997609,1.0008,1.00212,,0.059955,1.29553e-15,,8.32667e-16,1.62717e-15,,1.69136e-15,2.14238e-16,,-97.5551,-99.3769,-99.5348
0.3,1.4,,0.997609,1.0008,1.00212,,0.059955,-1.12259e-15,,6.66134e-16,-1.37737e-15,,1.7486e-15,-2.28116e-16,,-97.5551,-99.3769,-99.5348
0.3,1.5,,0.997609,1.0008,1.00212,,0.059955,-1.70915e-15,,1.08247e-15,-2.68882e-15,,1.74687e-15,-4.22665e-15,,-97.5551,-99.3769,-99.5348
0.3,1.6,,0.997609,1.0008,1.00212,,0.059955,3.68728e-17,,9.85323e-16,6.93889e-17,,2.43382e-15,4.85723e-17,,-97.5551,-99.3769,-99.5348
0.3,1.7,,0.997609,1.0008,1.00212,,0.059955,1.63279e-15,,1.11022e-15,2.61943e-15,,3.08087e-15,4.01849e-15,,-97.5551,-99.3769,-99.5348
0.3,1.8,,0.997609,1.0008,1.00212,,0.059955,1.17746e-15,,8.32667e-16,1.62717e-15,,1.69136e-15,2.14238e-16,,-97.5551,-99.3769,-99.5348
0.3,1.9,,0.997609,1.0008,1.00212,,0.059955,-1.31455e-15,,6.66134e-16,-1.37737e-15,,1.7486e-15,-2.28116e-16,,-97.5551,-99.3769,-99.5348
0.3,2,,0.997609,1.0008,1.00212,,0.059955,-3.08271e-15,,1.30451e-15,-3.88231e-15,,2.19096e-15,-4.86503e-15,,-97.5551,-99.3769,-99.5348
0.3,2.1,,0.997609,1.0008,1.00212,,0.059955,-2.83375e-15,,1.45717e-15,-4.32987e-15,,2.48933e-15,-4.36456e-15,,-97.5551,-99.3769,-99.5348
0.3,2.2,,0.997609,1.0008,1.00212,,0.059955,1.32145e-15,,1.67921e-15,9.71445e-16,,3.37751e-15,8.53484e-16,,-97.5551,-99.3769,-99.5348
0.3,2.3,,0.997609,1.0008,1.00212,,0.059955,6.16242e-15,,2.09555e-15,8.57647e-15,,3.05832e-15,9.07607e-15,,-97.5551,-99.3769,-99.5348
0.3,2.4,,0.997609,1.0008,1.00212,,0.059955,3.89922e-15,,1.69309e-15,6.16868e-15,,3.21271e-15,8.91214e-15,,-97.5551,-99.3769,-99.5348
0.3,2.5,,0.997609,1.0008,1.00212,,0.059955,-3.9244e-15,,1.94289e-15,-6.25194e-15,,3.08607e-15,-9.08561e-15,,-97.5551,-99.3769,-99.5348
0.3,2.6,,0.997609,1.0008,1.00212,,0.059955,-6.02932e-15,,1.45717e-15,-8.88178e-15,,2.93342e-15,-9.0275e-15,,-97.5551,-99.3769,-99.5348
0.3,2.7,,0.997609,1.0008,1.00212,,0.059955,7.21164e-17,,1.67921e-15,8.32667e-17,,3.37751e-15,7.63278e-17,,-97.5551,-99.3769,-99.5348
0.3,2.8,,0.997609,1.0008,1.00212,,0.059955,5.87695e-15,,2.09555e-15,8.57647e-15,,3.05832e-15,9.07607e-15,,-97.5551,-99.3769,-99.5348
0.3,2.9,,0.997609,1.0008,1.00212,,0.059955,3.89922e-15,,1.69309e-15,6.16868e-15,,3.21271e-15,8.91214e-15,,-97.5551,-99.3769,-99.5348
0.3,3,,0.997609,1.0008,1.00212,,0.059955,-3.9244e-15,,1.94289e-15,-6.25194e-15,,3.08607e-15,-9.08561e-15,,-97.5551,-99.3769,-99.5348
0.3,3.1,,0.997609,1.0008,1.00212,,0.059955,-6.02932e-15,,1.45717e-15,-8.88178e-15,,2.93342e-15,-9.0275e-15,,-97.5551,-99.3769,-99.5348
0.3,3.2,,0.997609,1.0008,1.00212,,0.059955,7.21164e-17,,1.67921e-15,8.32667e-17,,3.37751e-15,7.63278e-17,,-97.5551,-99.3769,-99.5348
0.3,3.3,,0.997609,1.0008,1.00212,,0.059955,5.87695e-15,,2.09555e-15,8.57647e-15,,3.05832e-15,9.07607e-15,,-97.5551,-99.3769,-99.5348
0.3,3.4,,0.997609,1.0008,1.00212,,0.059955,3.89922e-15,,1.69309e-15,6.16868e-15,,3.21271e-15,8.91214e-15,,-97.5551,-99.3769,-99.5348
0.3,3.5,,0.997609,1.0008,1.00212,,0.059955,-3.9244e-15,,1.94289e-15,-6.25194e-15,,3.08607e-15,-9.08561e-15,,-97.5551,-99.3769,-99.5348
0.3,3.6,,0.997609,1.0008,1.00212,,0.059955,-6.14132e-15,,1.45717e-15,-8.88178e-15,,2.93342e-15,-9.0275e-15,,-97.5551,-99.3769,-99.5348
0.3,3.7,,0.997609,1.0008,1.00212,,0.059955,-5.37617e-16,,1.67921e-15,8.32667e-17,,3.37751e-15,7.63278e-17,,-97.5551,-99.3769,-99.5348
0.3,3.8,,0.997609,1.0008,1.00212,,0.059955,3.69759e-15,,2.31759e-15,6.60583e-15,,3.28036e-15,7.41074e-15,,-97.5551,-99.3769,-99.5348
0.3,3.9,,0.997609,1.0008,1.00212,,0.059955,-3.29119e-16,,2.16493e-15,-4.3715e-16,,2.64372e-15,1.68875e-15,,-97.5551,-99.3769,-99.5348
0.3,4,,0.997609,1.0008,1.00212,,0.059955,-7.6163e-13,,1.4086e-15,-1.7937e-15,,2.81719e-15,-8.33968e-15,,-97.5551,-99.3769,-99.5348
0.3,4.1,,0.997609,1.0008,1.00212,,0.059955,-2.42013e-10,,2.16493e-15,1.10363e-14,,2.59515e-15,1.77627e-14,,-97.5551,-99.3769,-99.5348
0.3,4.2,,0.997609,1.0008,1.00212,,0.059955,-4.0983e-08,,1.76248e-15,8.32667e-17,,2.79637e-15,1.04083e-16,,-97.5551,-99.3769,-99.5348
0.3,4.3,,0.997609,1.0008,1.00212,,0.059955,-3.69409e-06,,1.4086e-15,-1.3118e-14,,2.15106e-15,-1.90811e-14,,-97.5551,-99.3769,-99.5348
0.3,4.4,,0.997604,1.0008,1.00212,,0.0599547,-0.000176777,,2.13718e-15,-4.7011e-15,,2.48412e-15,8.318e-16,,-97.5546,-99.3769,-99.5348
0.3,4.5,,0.997465,1.0008,1.00212,,0.0599463,-0.00447739,,1.85268e-15,3.43475e-16,,2.59515e-15,-4.2041e-15,,-97.541,-99.3769,-99.5348
0.3,4.6,,0.995224,1.0008,1.00212,,0.0598116,-0.0598116,,2.13718e-15,-3.71231e-16,,2.04003e-15,4.05145e-15,,-97.3219,-99.3769,-99.5348
0.3,4.7,,0.975782,0.998492,1.00121,,0.0586432,-0.419847,,1.85268e-15,-0.130591,,2.59515e-15,-0.0654658,,-95.4207,-99.1582,-99.4394
0.3,4.8,,0.884802,0.937791,0.951902,,0.0531754,-1.54306,,2.38698e-15,-1.34523,,2.15106e-15,-1.21297,,-86.5238,-93.1159,-94.4639
0.3,4.9,,0.655149,0.689938,0.707966,,0.0393736,-2.96067,,1.08247e-15,-3.49302,,2.18575e-15,-3.6983,,-64.0663,-68.4593,-70.1849
0.4,0,,0.656624,0.689938,0.707966,,0.00294744,2.96734,,-1.05471e-15,3.49302,,-1.10502e-15,3.6983,,-65.5234,-68.4593,-70.1849
0.4,0.1,,0.886794,0.937791,0.951902,,0.00398061,1.54653,,-1.51268e-15,1.34523,,-1.3687e-15,1.21297,,-88.4916,-93.1159,-94.4639
0.4,0.2,,0.977979,0.998492,1.00121,,0.00438992,0.420793,,-1.51268e-15,0.130591,,-1.14665e-15,0.0654658,,-97.5908,-99.1582,-99.4394
0.4,0.3,,0.997465,1.0008,1.00212,,0.00447739,0.0599463,,-1.44329e-15,9.31547e-16,,-2.77556e-16,1.49967e-15,,-99.5352,-99.3769,-99.5348
0.4,0.4,,0.999711,1.0008,1.00212,,0.00448747,0.00448747,,-1.09635e-15,-1.11022e-15,,-1.63064e-15,-1.21431e-15,,-99.7594,-99.3769,-99.5348
0.4,0.5,,0.999851,1.0008,1.00212,,0.0044881,0.000177175,,-8.88178e-16,-6.19296e-16,,-2.00014e-15,-1.10936e-15,,-99.7733,-99.3769,-99.5348
0.4,0.6,,0.999855,1.0008,1.00212,,0.00448812,3.70241e-06,,-1.88738e-15,9.52363e-16,,-6.10623e-16,1.55344e-15,,-99.7738,-99.3769,-99.5348
0.4,0.7,,0.999856,1.0008,1.00212,,0.00448812,4.10753e-08,,-9.29812e-16,2.27596e-15,,-7.97973e-16,2.18575e-15,,-99.7738,-99.3769,-99.5348
0.4,0.8,,0.999856,1.0008,1.00212,,0.00448812,2.42563e-10,,-1.59595e-15,8.32667e-17,,-1.02002e-15,-6.245e-17,,-99.7738,-99.3769,-99.5348
0.4,0.9,,0.999856,1.0008,1.00212,,0.00448812,7.62305e-13,,-1.31839e-15,-2.7478e-15,,-1.63064e-15,-2.71311e-15,,-99.7738,-99.3769,-99.5348
0.4,1,,0.999856,1.0008,1.00212,,0.00448812,-4.61007e-16,,-1.19349e-15,-1.75727e-15,,-1.41727e-15,-2.72612e-15,,-99.7738,-99.3769,-99.5348
0.4,1.1,,0.999856,1.0008,1.00212,,0.00448812,8.73767e-16,,-2.1233e-15,1.63758e-15,,-5.3603e-16,1.71391e-15,,-99.7738,-99.3769,-99.5348
0.4,1.2,,0.999856,1.0008,1.00212,,0.00448812,1.91295e-15,,-9.99201e-16,2.5778e-15,,-7.77156e-16,3.49113e-15,,-99.7738,-99.3769,-99.5348
0.4,1.3,,0.999856,1.0008,1.00212,,0.00448812,1.3441e-15,,-1.16573e-15,1.53003e-15,,-1.05645e-15,6.02816e-16,,-99.7738,-99.3769,-99.5348
0.4,1.4,,0.999856,1.0008,1.00212,,0.00448812,-1.22667e-15,,-1.66533e-15,-1.69656e-15,,-9.99201e-16,-6.16694e-16,,-99.7738,-99.3769,-99.5348
0.4,1.5,,0.999856,1.0008,1.00212,,0.00448812,-1.36221e-15,,-1.41553e-15,-1.96718e-15,,-1.52829e-15,-3.02623e-15,,-99.7738,-99.3769,-99.5348
0.4,1.6,,0.999856,1.0008,1.00212,,0.00448812,-4.76051e-18,,-1.45717e-15,-1.38778e-16,,-1.20216e-15,-1.73472e-16,,-99.7738,-99.3769,-99.5348
0.4,1.7,,0.999856,1.0008,1.00212,,0.00448812,1.35523e-15,,-1.44329e-15,1.91167e-15,,-7.77156e-16,3.26909e-15,,-99.7738,-99.3769,-99.5348
0.4,1.8,,0.999856,1.0008,1.00212,,0.00448812,1.12195e-15,,-1.16573e-15,1.53003e-15,,-1.05645e-15,6.02816e-16,,-99.7738,-99.3769,-99.5348
0.4,1.9,,0.999856,1.0008,1.00212,,0.00448812,-1.48109e-15,,-1.66533e-15,-1.69656e-15,,-9.99201e-16,-6.16694e-16,,-99.7738,-99.3769,-99.5348
0.4,2,,0.999856,1.0008,1.00212,,0.00448812,-2.63862e-15,,-1.63758e-15,-3.16067e-15,,-1.52829e-15,-4.08094e-15,,-99.7738,-99.3769,-99.5348
0.4,2.1,,0.999856,1.0008,1.00212,,0.00448812,-2.65334e-15,,-1.92901e-15,-3.71925e-15,,-1.22992e-15,-3.747e-15,,-99.7738,-99.3769,-99.5348
0.4,2.2,,0.999856,1.0008,1.00212,,0.00448812,1.44635e-15,,-1.48492e-15,9.71445e-16,,-1.00787e-15,6.38378e-16,,-99.7738,-99.3769,-99.5348
0.4,2.3,,0.999856,1.0008,1.00212,,0.00448812,5.89874e-15,,-1.06859e-15,8.35443e-15,,-8.96852e-16,8.63892e-15,,-99.7738,-99.3769,-99.5348
0.4,2.4,,0.999856,1.0008,1.00212,,0.00448812,3.58004e-15,,-1.02696e-15,5.50254e-15,,-9.08995e-16,8.39172e-15,,-99.7738,-99.3769,-99.5348
0.4,2.5,,0.999856,1.0008,1.00212,,0.00448812,-3.59133e-15,,-2.10942e-15,-5.58581e-15,,-1.52135e-15,-8.55132e-15,,-99.7738,-99.3769,-99.5348
0.4,2.6,,0.999856,1.0008,1.00212,,0.00448812,-5.56441e-15,,-2.15106e-15,-8.21565e-15,,-1.45196e-15,-8.57647e-15,,-99.7738,-99.3769,-99.5348
0.4,2.7,,0.999856,1.0008,1.00212,,0.00448812,3.0483e-17,,-1.48492e-15,8.32667e-17,,-1.00787e-15,8.32667e-17,,-99.7738,-99.3769,-99.5348
0.4,2.8,,0.999856,1.0008,1.00212,,0.00448812,5.50919e-15,,-1.06859e-15,8.35443e-15,,-8.96852e-16,8.63892e-15,,-99.7738,-99.3769,-99.5348
0.4,2.9,,0.999856,1.0008,1.00212,,0.00448812,3.58004e-15,,-1.02696e-15,5.50254e-15,,-9.08995e-16,8.39172e-15,,-99.7738,-99.3769,-99.5348
0.4,3,,0.999856,1.0008,1.00212,,0.00448812,-3.59133e-15,,-2.10942e-15,-5.58581e-15,,-1.52135e-15,-8.55132e-15,,-99.7738,-99.3769,-99.5348
0.4,3.1,,0.999856,1.0008,1.00212,,0.00448812,-5.56441e-15,,-2.15106e-15,-8.21565e-15,,-1.45196e-15,-8.57647e-15,,-99.7738,-99.3769,-99.5348
0.4,3.2,,0.999856,1.0008,1.00212,,0.00448812,3.0483e-17,,-1.48492e-15,8.32667e-17,,-1.00787e-15,8.32667e-17,,-99.7738,-99.3769,-99.5348
0.4,3.3,,0.999856,1.0008,1.00212,,0.00448812,5.50919e-15,,-1.06859e-15,8.35443e-15,,-8.96852e-16,8.63892e-15,,-99.7738,-99.3769,-99.5348
0.4,3.4,,0.999856,1.0008,1.00212,,0.00448812,3.58004e-15,,-1.02696e-15,5.50254e-15,,-9.08995e-16,8.39172e-15,,-99.7738,-99.3769,-99.5348
0.4,3.5,,0.999856,1.0008,1.00212,,0.00448812,-3.59133e-15,,-2.10942e-15,-5.58581e-15,,-1.52135e-15,-8.55132e-15,,-99.7738,-99.3769,-99.5348
0.4,3.6,,0.999856,1.0008,1.00212,,0.00448812,-5.68335e-15,,-2.15106e-15,-8.21565e-15,,-1.45196e-15,-8.57647e-15,,-99.7738,-99.3769,-99.5348
0.4,3.7,,0.999856,1.0008,1.00212,,0.00448812,-5.44556e-16,,-1.48492e-15,8.32667e-17,,-1.00787e-15,8.32667e-17,,-99.7738,-99.3769,-99.5348
0.4,3.8,,0.999856,1.0008,1.00212,,0.00448812,3.43392e-15,,-1.29063e-15,6.16174e-15,,-1.1189e-15,6.97359e-15,,-99.7738,-99.3769,-99.5348
0.4,3.9,,0.999856,1.0008,1.00212,,0.00448812,-5.44224e-16,,-1.44329e-15,-8.8124e-16,,-1.02002e-15,1.39038e-15,,-99.7738,-99.3769,-99.5348
0.4,4,,0.999856,1.0008,1.00212,,0.00448812,-7.63185e-13,,-1.31145e-15,-1.12757e-15,,-1.45717e-15,-8.24948e-15,,-99.7738,-99.3769,-99.5348
0.4,4.1,,0.999856,1.0008,1.00212,,0.00448812,-2.42558e-10,,-9.99201e-16,1.03285e-14,,-1.95677e-15,1.76864e-14,,-99.7738,-99.3769,-99.5348
0.4,4.2,,0.999856,1.0008,1.00212,,0.00448812,-4.10753e-08,,-1.40166e-15,-1.38778e-16,,-1.97758e-15,8.32667e-17,,-99.7738,-99.3769,-99.5348
0.4,4.3,,0.999855,1.0008,1.00212,,0.00448812,-3.70241e-06,,-1.75554e-15,-1.26184e-14,,-1.23512e-15,-1.92129e-14,,-99.7738,-99.3769,-99.5348
0.4,4.4,,0.999851,1.0008,1.00212,,0.0044881,-0.000177175,,-1.91513e-15,-4.92315e-15,,-1.6237e-15,1.19956e-15,,-99.7733,-99.3769,-99.5348
0.4,4.5,,0.999711,1.0008,1.00212,,0.00448747,-0.00448747,,-8.67362e-16,5.6552e-16,,-1.67921e-15,-4.55799e-15,,-99.7594,-99.3769,-99.5348
0.4,4.6,,0.997465,1.0008,1.00212,,0.00447739,-0.0599463,,-1.02696e-15,-3.71231e-16,,-1.6237e-15,4.41921e-15,,-99.5352,-99.3769,-99.5348
0.4,4.7,,0.977979,0.998492,1.00121,,0.00438992,-0.420793,,-8.67362e-16,-0.130591,,-1.67921e-15,-0.0654658,,-97.5908,-99.1582,-99.4394
0.4,4.8,,0.886794,0.937791,0.951902,,0.00398061,-1.54653,,-1.38778e-15,-1.34523,,-1.73472e-15,-1.21297,,-88.4916,-93.1159,-94.4639
0.4,4.9,,0.656624,0.689938,0.707966,,0.00294744,-2.96734,,-8.60423e-16,-3.49302,,-8.67362e-16,-3.6983,,-65.5234,-68.4593,-70.1849
0.5,0,,0.656716,0.689938,0.707966,,0.000116371,2.96775,,-8.32667e-16,3.49302,,-1.9932e-15,3.6983,,-65.6649,-68.4593,-70.1849
0.5,0.1,,0.886918,0.937791,0.951902,,0.000157164,1.54675,,-1.29063e-15,1.34523,,-2.47892e-15,1.21297,,-88.6828,-93.1159,-94.4639
0.5,0.2,,0.978116,0.998492,1.00121,,0.000173324,0.420852,,-1.06859e-15,0.130591,,-2.47892e-15,0.0654658,,-97.8016,-99.1582,-99.4394
0.5,0.3,,0.997604,1.0008,1.00212,,0.000176777,0.0599547,,-9.99201e-16,1.09808e-15,,-1.16573e-15,1.80498e-15,,-99.7503,-99.3769,-99.5348
0.5,0.4,,0.999851,1.0008,1.00212,,0.000177175,0.0044881,,-2.08167e-16,-1.44329e-15,,-1.18655e-15,-1.24206e-15,,-99.9749,-99.3769,-99.5348
0.5,0.5,,0.99999,1.0008,1.00212,,0.0001772,0.0001772,,-1.33227e-15,-1.53523e-15,,-2.44423e-15,-2.02529e-15,,-99.9889,-99.3769,-99.5348
0.5,0.6,,0.999995,1.0008,1.00212,,0.000177201,3.70292e-06,,-9.99201e-16,1.78503e-15,,-1.4988e-15,2.71918e-15,,-99.9893,-99.3769,-99.5348
0.5,0.7,,0.999995,1.0008,1.00212,,0.000177201,4.1081e-08,,-9.29812e-16,2.66454e-15,,-7.97973e-16,2.46331e-15,,-99.9893,-99.3769,-99.5348
0.5,0.8,,0.999995,1.0008,1.00212,,0.000177201,2.42597e-10,,1.80411e-16,-1.11022e-16,,-1.02002e-15,2.08167e-17,,-99.9893,-99.3769,-99.5348
0.5,0.9,,0.999995,1.0008,1.00212,,0.000177201,7.61861e-13,,-4.30211e-16,-3.13638e-15,,-1.63064e-15,-2.76862e-15,,-99.9893,-99.3769,-99.5348
0.5,1,,0.999995,1.0008,1.00212,,0.000177201,-4.61024e-16,,-1.63758e-15,-2.78423e-15,,-2.30545e-15,-3.75307e-15,,-99.9893,-99.3769,-99.5348
0.5,1.1,,0.999995,1.0008,1.00212,,0.000177201,1.20684e-15,,-1.90126e-15,2.02616e-15,,-2.31239e-15,1.9082e-15,,-99.9893,-99.3769,-99.5348
0.5,1.2,,0.999995,1.0008,1.00212,,0.000177201,2.02397e-15,,-2.10942e-15,2.96638e-15,,-2.10942e-15,3.90746e-15,,-99.9893,-99.3769,-99.5348
0.5,1.3,,0.999995,1.0008,1.00212,,0.000177201,1.23308e-15,,-1.38778e-15,1.44676e-15,,-2.8328e-15,2.41994e-16,,-99.9893,-99.3769,-99.5348
0.5,1.4,,0.999995,1.0008,1.00212,,0.000177201,-1.22667e-15,,-1.88738e-15,-1.6688e-15,,-2.33147e-15,-2.00361e-16,,-99.9893,-99.3769,-99.5348
0.5,1.5,,0.999995,1.0008,1.00212,,0.000177201,-1.36221e-15,,-1.85962e-15,-2.43902e-15,,-3.30465e-15,-3.60909e-15,,-99.9893,-99.3769,-99.5348
0.5,1.6,,0.999995,1.0008,1.00212,,0.000177201,-4.76095e-18,,-1.67921e-15,-1.11022e-16,,-2.53443e-15,-2.01228e-16,,-99.9893,-99.3769,-99.5348
0.5,1.7,,0.999995,1.0008,1.00212,,0.000177201,1.35523e-15,,-2.10942e-15,2.41127e-15,,-2.10942e-15,3.5744e-15,,-99.9893,-99.3769,-99.5348
0.5,1.8,,0.999995,1.0008,1.00212,,0.000177201,1.12195e-15,,-1.38778e-15,1.44676e-15,,-2.8328e-15,2.41994e-16,,-99.9893,-99.3769,-99.5348
0.5,1.9,,0.999995,1.0008,1.00212,,0.000177201,-1.37007e-15,,-1.88738e-15,-1.6688e-15,,-2.33147e-15,-2.00361e-16,,-99.9893,-99.3769,-99.5348
0.5,2,,0.999995,1.0008,1.00212,,0.000177201,-2.86067e-15,,-2.08167e-15,-3.68802e-15,,-3.30465e-15,-4.19196e-15,,-99.9893,-99.3769,-99.5348
0.5,2.1,,0.999995,1.0008,1.00212,,0.000177201,-2.81989e-15,,-2.3731e-15,-4.13558e-15,,-3.00628e-15,-4.08007e-15,,-99.9893,-99.3769,-99.5348
0.5,2.2,,0.999995,1.0008,1.00212,,0.000177201,1.39084e-15,,-2.81719e-15,9.71445e-16,,-2.78423e-15,6.10623e-16,,-99.9893,-99.3769,-99.5348
0.5,2.3,,0.999995,1.0008,1.00212,,0.000177201,6.06524e-15,,-2.40086e-15,8.6875e-15,,-3.56139e-15,8.99975e-15,,-99.9893,-99.3769,-99.5348
0.5,2.4,,0.999995,1.0008,1.00212,,0.000177201,3.80205e-15,,-2.35922e-15,6.05765e-15,,-3.12944e-15,9.19664e-15,,-99.9893,-99.3769,-99.5348
0.5,2.5,,0.999995,1.0008,1.00212,,0.000177201,-3.70232e-15,,-2.55351e-15,-6.11317e-15,,-2.85362e-15,-9.30072e-15,,-99.9893,-99.3769,-99.5348
0.5,2.6,,0.999995,1.0008,1.00212,,0.000177201,-5.6754e-15,,-2.59515e-15,-8.52096e-15,,-3.22832e-15,-8.88178e-15,,-99.9893,-99.3769,-99.5348
0.5,2.7,,0.999995,1.0008,1.00212,,0.000177201,-2.50275e-17,,-2.81719e-15,8.32667e-17,,-3.22832e-15,5.55112e-17,,-99.9893,-99.3769,-99.5348
0.5,2.8,,0.999995,1.0008,1.00212,,0.000177201,5.62017e-15,,-2.40086e-15,8.6875e-15,,-3.56139e-15,8.99975e-15,,-99.9893,-99.3769,-99.5348
0.5,2.9,,0.999995,1.0008,1.00212,,0.000177201,3.74654e-15,,-2.35922e-15,6.05765e-15,,-3.12944e-15,9.19664e-15,,-99.9893,-99.3769,-99.5348
0.5,3,,0.999995,1.0008,1.00212,,0.000177201,-3.70232e-15,,-2.55351e-15,-6.11317e-15,,-2.85362e-15,-9.30072e-15,,-99.9893,-99.3769,-99.5348
0.5,3.1,,0.999995,1.0008,1.00212,,0.000177201,-5.6754e-15,,-2.59515e-15,-8.52096e-15,,-3.22832e-15,-8.88178e-15,,-99.9893,-99.3769,-99.5348
0.5,3.2,,0.999995,1.0008,1.00212,,0.000177201,-2.50275e-17,,-2.81719e-15,8.32667e-17,,-3.22832e-15,5.55112e-17,,-99.9893,-99.3769,-99.5348
0.5,3.3,,0.999995,1.0008,1.00212,,0.000177201,5.62017e-15,,-2.40086e-15,8.6875e-15,,-3.56139e-15,8.99975e-15,,-99.9893,-99.3769,-99.5348
0.5,3.4,,0.999995,1.0008,1.00212,,0.000177201,3.74654e-15,,-2.35922e-15,6.05765e-15,,-3.12944e-15,9.19664e-15,,-99.9893,-99.3769,-99.5348
0.5,3.5,,0.999995,1.0008,1.00212,,0.000177201,-3.70232e-15,,-2.55351e-15,-6.11317e-15,,-2.85362e-15,-9.30072e-15,,-99.9893,-99.3769,-99.5348
0.5,3.6,,0.999995,1.0008,1.00212,,0.000177201,-5.68332e-15,,-2.59515e-15,-8.52096e-15,,-3.22832e-15,-8.88178e-15,,-99.9893,-99.3769,-99.5348
0.5,3.7,,0.999995,1.0008,1.00212,,0.000177201,-6.55577e-16,,-2.81719e-15,8.32667e-17,,-3.22832e-15,5.55112e-17,,-99.9893,-99.3769,-99.5348
0.5,3.8,,0.999995,1.0008,1.00212,,0.000177201,3.4894e-15,,-2.6229e-15,6.30052e-15,,-3.78343e-15,7.2789e-15,,-99.9893,-99.3769,-99.5348
0.5,3.9,,0.999995,1.0008,1.00212,,0.000177201,-4.33204e-16,,-2.77556e-15,-6.59195e-16,,-2.79637e-15,1.91774e-15,,-99.9893,-99.3769,-99.5348
0.5,4,,0.999995,1.0008,1.00212,,0.000177201,-7.63185e-13,,-2.86576e-15,-1.34961e-15,,-2.34535e-15,-8.52703e-15,,-99.9893,-99.3769,-99.5348
0.5,4.1,,0.999995,1.0008,1.00212,,0.000177201,-2.42592e-10,,-2.33147e-15,1.06616e-14,,-3.28904e-15,1.78252e-14,,-99.9893,-99.3769,-99.5348
