dx/h :,0.833333
dy/h :,0.833333
L2normPGauss,L2normPCubic,L2normPWedn
0.0764272,0.0617069,0.0536339

x,y,,PGauss,PCubic,PWedn,,dPGaussX,dPGaussY,,dPCubicX,dPCubicY,,dPWednX,dPWednY,,drhodtGauss,drhodtCubic,drhodtWedn
0.2,3.9,,0.999088,0.999757,1.01795,,0.0382088,5.5072e-15,,3.19189e-16,1.41241e-14,,-1.07206e-15,2.1586e-14,,-98.8463,-99.0793,-96.385
0.2,4,,0.999088,0.999757,1.01795,,0.0382088,-1.94753e-14,,-5.6205e-16,-4.0825e-14,,-1.99493e-16,-5.31988e-14,,-98.8463,-99.0793,-96.385
0.2,4.1,,0.999088,0.999757,1.01795,,0.0382088,2.87487e-14,,-6.245e-16,4.87631e-14,,-7.38992e-16,5.82936e-14,,-98.8463,-99.0793,-96.385
0.2,4.2,,0.999088,0.999757,1.01795,,0.0382088,-9.39118e-17,,-2.35922e-16,1.59595e-16,,-7.94503e-16,3.29597e-17,,-98.8463,-99.0793,-96.385
0.2,4.3,,0.999088,0.999757,1.01795,,0.0382088,-1.05446e-13,,-5.6205e-16,-4.87076e-14,,-1.99493e-16,-5.83058e-14,,-98.8463,-99.0793,-96.385
0.2,4.4,,0.999088,0.999757,1.01795,,0.0382088,-5.43695e-10,,-5.68989e-16,3.23734e-14,,-5.16948e-16,4.78246e-14,,-98.8463,-99.0793,-96.385
0.2,4.5,,0.999088,0.999757,1.01795,,0.0382088,-9.41674e-07,,-5.6205e-16,-3.24983e-14,,-1.08767e-15,-4.77587e-14,,-98.8463,-99.0793,-96.385
0.2,4.6,,0.999081,0.999757,1.01795,,0.0382085,-0.000390956,,-5.68989e-16,3.23734e-14,,-5.16948e-16,4.78246e-14,,-98.8456,-99.0793,-96.385
0.2,4.7,,0.998174,0.999757,1.01795,,0.0381739,-0.0381739,,-5.6205e-16,-3.24983e-14,,-1.08767e-15,-4.77587e-14,,-98.7558,-99.0793,-96.385
0.2,4.8,,0.968968,0.996431,1.01658,,0.0370569,-0.849454,,-5.68989e-16,-0.285183,,-7.94503e-16,-0.14149,,-95.8663,-98.7499,-96.2994
0.2,4.9,,0.734408,0.784596,0.82313,,0.0280865,-4.10723,,8.32667e-17,-4.66878,,1.52656e-16,-4.67776,,-72.6598,-78.5961,-77.3413
