h/dp :,1.2
L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.0764272,0.0617069,0.0536339,11.9667,11.142,11.9236

id,r,z,,PGauss,PCubic,PWedn,,dPGaussR,dPGaussZ,,dPCubicR,dPCubicZ,,dPWednR,dPWednZ,,drhodtGauss,drhodtCubic,drhodtWedn
1908,0.85,3.85,,1,0.999757,1.01795,,-4.80731e-16,4.212e-16,,1.11022e-16,2.35922e-16,,-6.45317e-16,3.36536e-16,,-199.996,-199.079,-196.385
1909,0.95,3.85,,1,0.999757,1.01795,,-3.94818e-15,1.77921e-16,,-3.54231e-15,1.1241e-15,,-2.85015e-15,4.18068e-16,,-199.996,-199.079,-196.385
1910,1.05,3.85,,1,0.999757,1.01795,,-7.63188e-15,5.05419e-16,,-1.02661e-14,2.63678e-16,,-1.14414e-14,6.97359e-16,,-199.996,-199.079,-196.385
1911,1.15,3.85,,1,0.999757,1.01795,,-1.87996e-15,7.8444e-16,,-1.40166e-15,-4.02456e-16,,-1.85442e-15,-1.63064e-16,,-199.996,-199.079,-196.385
1912,1.25,3.85,,1,0.999757,1.01795,,9.24313e-17,8.86963e-16,,4.85723e-16,4.85723e-16,,6.98226e-16,4.0766e-16,,-199.996,-199.079,-196.385
1913,1.35,3.85,,1,0.999757,1.01795,,1.09112e-16,8.40127e-16,,1.59595e-16,5.13478e-16,,4.77049e-16,2.81025e-16,,-199.996,-199.079,-196.385
1914,1.45,3.85,,1,0.999757,1.01795,,2.83243e-16,8.53827e-16,,7.11237e-16,-1.45717e-16,,1.03043e-15,6.07153e-17,,-199.996,-199.079,-196.385
1915,1.55,3.85,,1,0.999757,1.01795,,-1.29952e-16,2.55539e-16,,-5.13478e-16,4.30211e-16,,-8.56953e-16,3.08781e-16,,-199.996,-199.079,-196.385
1916,1.65,3.85,,1,0.999757,1.01795,,-2.40971e-16,5.86829e-16,,-7.28584e-17,1.52656e-16,,-1.52395e-15,2.81025e-16,,-199.996,-199.079,-196.385
1917,1.75,3.85,,1,0.999757,1.01795,,1.7483e-16,9.16264e-16,,7.00828e-16,1.80411e-16,,9.19403e-16,2.94903e-16,,-199.996,-199.079,-196.385
1918,1.85,3.85,,1,0.999757,1.01795,,1.91837e-16,1.96545e-16,,-1.06512e-15,3.95517e-16,,-7.80626e-17,-2.60209e-16,,-199.996,-199.079,-196.385
1919,1.95,3.85,,1,0.999757,1.01795,,3.69134e-17,8.64426e-16,,4.89192e-16,1.59595e-16,,2.54137e-16,5.18682e-16,,-199.996,-199.079,-196.385
1920,2.05,3.85,,1,0.999757,1.01795,,-4.08152e-16,9.18026e-16,,1.56125e-16,-3.747e-16,,3.1225e-17,-2.46331e-16,,-199.996,-199.079,-196.385
1921,2.15,3.85,,1,0.999757,1.01795,,-7.41011e-16,8.07153e-16,,-4.05925e-16,4.16334e-17,,-1.19089e-15,-2.60209e-16,,-199.996,-199.079,-196.385
1922,2.25,3.85,,1,0.999757,1.01795,,2.96685e-16,7.15009e-16,,5.96745e-16,6.245e-16,,6.97359e-16,3.92048e-16,,-199.996,-199.079,-196.385
1923,2.35,3.85,,1,0.999757,1.01795,,3.0331e-16,8.88712e-16,,4.16334e-17,5.41234e-16,,1.42247e-16,-1.49186e-16,,-199.996,-199.079,-196.385
1924,2.45,3.85,,1,0.999757,1.01795,,1.09441e-16,8.3689e-16,,4.16334e-17,4.85723e-16,,3.1225e-17,-4.96131e-16,,-199.996,-199.079,-196.385
1925,2.55,3.85,,1,0.999757,1.01795,,5.36511e-16,1.08647e-15,,5.96745e-16,6.245e-16,,1.14145e-15,7.28584e-17,,-199.996,-199.079,-196.385
1926,2.65,3.85,,1,0.999757,1.01795,,1.88703e-16,3.95847e-16,,4.16334e-17,9.71445e-17,,-7.97973e-17,-5.79398e-16,,-199.996,-199.079,-196.385
1927,2.75,3.85,,1,0.999757,1.01795,,-5.85742e-16,3.92787e-16,,-4.02456e-16,5.13478e-16,,-5.22152e-16,4.05925e-16,,-199.996,-199.079,-196.385
1928,2.85,3.85,,1,0.999757,1.01795,,7.85637e-17,1.42809e-16,,2.63678e-16,-1.52656e-16,,1.43115e-16,-2.25514e-17,,-199.996,-199.079,-196.385
1929,2.95,3.85,,1,0.999757,1.01795,,5.57548e-16,3.40798e-16,,-2.84495e-16,5.41234e-16,,3.29597e-17,-2.42861e-17,,-199.996,-199.079,-196.385
1930,3.05,3.85,,1,0.999757,1.01795,,3.1816e-16,4.77611e-16,,1.63064e-16,-5.89806e-16,,2.55004e-16,1.85615e-16,,-199.996,-199.079,-196.385
1931,3.15,3.85,,1,0.999757,1.01795,,1.89247e-16,7.56927e-16,,7.11237e-16,-9.02056e-17,,3.20924e-17,-2.25514e-17,,-199.996,-199.079,-196.385
1932,3.25,3.85,,1,0.999757,1.01795,,-3.63705e-16,4.53528e-16,,4.51028e-17,-2.35922e-16,,-6.34041e-16,4.33681e-16,,-199.996,-199.079,-196.385
1933,3.35,3.85,,1,0.999757,1.01795,,-3.24882e-16,6.43897e-16,,-5.20417e-16,6.31439e-16,,2.94903e-17,-2.25514e-17,,-199.996,-199.079,-196.385
1934,3.45,3.85,,1,0.999757,1.01795,,-2.97024e-16,1.68815e-16,,-1.07206e-15,4.23273e-16,,-5.24754e-16,-1.37043e-16,,-199.996,-199.079,-196.385
1935,3.55,3.85,,1,0.999757,1.01795,,-2.79554e-16,6.18069e-16,,1.49186e-16,1.52656e-16,,3.20924e-17,-4.96131e-16,,-199.996,-199.079,-196.385
1936,3.65,3.85,,1,0.999757,1.01795,,3.42019e-16,2.22796e-16,,8.29198e-16,1.80411e-16,,5.89806e-16,-2.25514e-17,,-199.996,-199.079,-196.385
1937,3.75,3.85,,1,0.999757,1.01795,,2.34894e-16,3.68567e-16,,1.56125e-16,6.59195e-16,,4.77916e-16,-3.64292e-17,,-199.996,-199.079,-196.385
1938,3.85,3.85,,1,0.999757,1.01795,,1.11904e-15,5.97962e-16,,4.85723e-16,6.80012e-16,,3.1225e-17,-4.66641e-16,,-199.996,-199.079,-196.385
1939,3.95,3.85,,1,0.999757,1.01795,,8.65561e-15,3.11988e-16,,7.40033e-15,4.16334e-17,,3.96818e-15,-7.18176e-16,,-199.996,-199.079,-196.385
1940,4.05,3.85,,1,0.999757,1.01795,,2.35342e-14,7.80078e-16,,3.10134e-14,-7.07767e-16,,3.32546e-14,-5.53377e-16,,-199.996,-199.079,-196.385
1941,4.15,3.85,,1,0.999757,1.01795,,1.08332e-14,1.15388e-15,,9.22179e-15,-5.06539e-16,,6.57373e-15,4.61436e-16,,-199.996,-199.079,-196.385
1942,4.25,3.85,,1,0.999757,1.01795,,1.00391e-15,6.52752e-16,,4.44089e-16,-5.34295e-16,,-8.76035e-17,-6.76542e-17,,-199.996,-199.079,-196.385
1943,4.35,3.85,,1,0.999757,1.01795,,-7.67381e-14,2.60208e-16,,-1.10675e-15,2.98372e-16,,-6.42715e-16,4.61436e-16,,-199.996,-199.079,-196.385
1944,4.45,3.85,,1,0.999757,1.01795,,-5.44204e-10,7.90228e-16,,8.91648e-16,3.05311e-16,,1.02175e-15,-4.26742e-16,,-199.996,-199.079,-196.385
1945,4.55,3.85,,1,0.999757,1.01795,,-9.42536e-07,1.42301e-15,,-2.22045e-16,-9.71445e-17,,-1.99493e-16,-8.1532e-17,,-199.996,-199.079,-196.385
1946,4.65,3.85,,0.999996,0.999757,1.01795,,-0.000391314,1.27769e-15,,-1.22471e-15,1.8735e-16,,-7.5287e-16,-9.36751e-17,,-199.981,-199.079,-196.385
1947,4.75,3.85,,0.999088,0.999757,1.01795,,-0.0382088,1.27984e-15,,1.44329e-15,2.98372e-16,,4.68375e-16,3.1225e-17,,-198.846,-199.079,-196.385
1948,4.85,3.85,,0.969855,0.996431,1.01658,,-0.850232,2.74453e-16,,-0.285183,7.63278e-17,,-0.14149,3.46945e-18,,-182.606,-193.376,-193.555
1949,4.95,3.85,,0.735081,0.784596,0.82313,,-4.11099,-9.0243e-17,,-4.66878,5.82867e-16,,-4.67776,6.93889e-17,,-149.998,-149.54,-148.192
1950,0.05,3.95,,0.735081,0.784596,0.82313,,4.11099,7.63171e-15,,4.66878,6.5295e-15,,4.67776,4.49814e-15,,-149.998,-149.54,-148.192
1951,0.15,3.95,,0.969855,0.996431,1.01658,,0.850232,9.63752e-15,,0.285183,7.88258e-15,,0.14149,5.07927e-15,,-182.606,-193.376,-193.555
1952,0.25,3.95,,0.999088,0.999757,1.01795,,0.0382088,7.83254e-15,,1.55778e-15,7.66054e-15,,4.65773e-16,4.21885e-15,,-198.846,-199.079,-196.385
1953,0.35,3.95,,0.999996,0.999757,1.01795,,0.000391314,8.43268e-15,,1.21431e-16,8.43076e-15,,-2.00361e-16,5.43836e-15,,-199.981,-199.079,-196.385
1954,0.45,3.95,,1,0.999757,1.01795,,9.42536e-07,8.54446e-15,,-4.44089e-16,7.60503e-15,,-2.02963e-16,5.06539e-15,,-199.996,-199.079,-196.385
1955,0.55,3.95,,1,0.999757,1.01795,,5.44204e-10,8.62917e-15,,-1.10675e-15,8.11851e-15,,-7.55472e-16,5.21458e-15,,-199.996,-199.079,-196.385
1956,0.65,3.95,,1,0.999757,1.01795,,7.61051e-14,9.41484e-15,,1.38778e-17,8.23647e-15,,-8.67362e-17,5.39672e-15,,-199.996,-199.079,-196.385
1957,0.75,3.95,,1,0.999757,1.01795,,7.56766e-16,9.8018e-15,,1.67921e-15,7.58421e-15,,1.57686e-15,5.53724e-15,,-199.996,-199.079,-196.385
1958,0.85,3.95,,1,0.999757,1.01795,,-4.7866e-16,9.0505e-15,,1.07553e-16,8.403e-15,,-6.46184e-16,5.43836e-15,,-199.996,-199.079,-196.385
1959,0.95,3.95,,1,0.999757,1.01795,,-3.9593e-15,8.87466e-15,,-3.54231e-15,9.34669e-15,,-2.84928e-15,5.5355e-15,,-199.996,-199.079,-196.385
1960,1.05,3.95,,1,0.999757,1.01795,,-7.56152e-15,9.35963e-15,,-1.02661e-14,8.43076e-15,,-1.14396e-14,5.82694e-15,,-199.996,-199.079,-196.385
1961,1.15,3.95,,1,0.999757,1.01795,,-1.84759e-15,9.60556e-15,,-1.40166e-15,7.76462e-15,,-1.85442e-15,4.96651e-15,,-199.996,-199.079,-196.385
1962,1.25,3.95,,1,0.999757,1.01795,,8.40515e-17,9.57438e-15,,4.85723e-16,8.6528e-15,,6.97359e-16,5.52162e-15,,-199.996,-199.079,-196.385
1963,1.35,3.95,,1,0.999757,1.01795,,1.00627e-16,9.57438e-15,,1.59595e-16,8.68056e-15,,4.77049e-16,5.41234e-15,,-199.996,-199.079,-196.385
1964,1.45,3.95,,1,0.999757,1.01795,,2.88637e-16,9.7182e-15,,7.11237e-16,7.99361e-15,,1.03129e-15,5.20591e-15,,-199.996,-199.079,-196.385
1965,1.55,3.95,,1,0.999757,1.01795,,-1.28899e-16,9.10607e-15,,-5.13478e-16,8.56953e-15,,-8.56953e-16,5.43836e-15,,-199.996,-199.079,-196.385
1966,1.65,3.95,,1,0.999757,1.01795,,-2.64204e-16,9.46684e-15,,-7.28584e-17,8.35443e-15,,-1.52395e-15,5.39846e-15,,-199.996,-199.079,-196.385
1967,1.75,3.95,,1,0.999757,1.01795,,1.52898e-16,9.60365e-15,,7.00828e-16,8.31973e-15,,9.19403e-16,5.42622e-15,,-199.996,-199.079,-196.385
1968,1.85,3.95,,1,0.999757,1.01795,,2.0818e-16,9.07497e-15,,-1.06165e-15,8.59729e-15,,-7.80626e-17,4.86937e-15,,-199.996,-199.079,-196.385
1969,1.95,3.95,,1,0.999757,1.01795,,6.97367e-17,9.6872e-15,,4.89192e-16,8.32667e-15,,2.54137e-16,5.63438e-15,,-199.996,-199.079,-196.385
1970,2.05,3.95,,1,0.999757,1.01795,,-4.06123e-16,9.74437e-15,,1.52656e-16,7.79238e-15,,3.1225e-17,4.88325e-15,,-199.996,-199.079,-196.385
1971,2.15,3.95,,1,0.999757,1.01795,,-7.32579e-16,9.68891e-15,,-4.05925e-16,8.26422e-15,,-1.19089e-15,4.85549e-15,,-199.996,-199.079,-196.385
1972,2.25,3.95,,1,0.999757,1.01795,,3.05222e-16,9.52036e-15,,5.96745e-16,8.76382e-15,,6.98226e-16,5.52336e-15,,-199.996,-199.079,-196.385
1973,2.35,3.95,,1,0.999757,1.01795,,2.90921e-16,9.7444e-15,,4.16334e-17,8.70831e-15,,1.4138e-16,4.98213e-15,,-199.996,-199.079,-196.385
1974,2.45,3.95,,1,0.999757,1.01795,,1.00529e-16,9.69066e-15,,4.16334e-17,8.6528e-15,,3.03577e-17,4.63518e-15,,-199.996,-199.079,-196.385
1975,2.55,3.95,,1,0.999757,1.01795,,5.24661e-16,9.96471e-15,,6.03684e-16,8.77076e-15,,1.14318e-15,5.20591e-15,,-199.996,-199.079,-196.385
1976,2.65,3.95,,1,0.999757,1.01795,,1.66444e-16,9.1373e-15,,4.16334e-17,8.23647e-15,,-7.97973e-17,4.5363e-15,,-199.996,-199.079,-196.385
1977,2.75,3.95,,1,0.999757,1.01795,,-5.83281e-16,9.24501e-15,,-4.05925e-16,8.70831e-15,,-5.23019e-16,5.50948e-15,,-199.996,-199.079,-196.385
1978,2.85,3.95,,1,0.999757,1.01795,,8.36213e-17,8.82673e-15,,2.67147e-16,7.98667e-15,,1.43115e-16,5.07927e-15,,-199.996,-199.079,-196.385
1979,2.95,3.95,,1,0.999757,1.01795,,5.72485e-16,9.0785e-15,,-2.84495e-16,8.70831e-15,,3.38271e-17,5.09315e-15,,-199.996,-199.079,-196.385
1980,3.05,3.95,,1,0.999757,1.01795,,3.23112e-16,9.19128e-15,,1.59595e-16,7.57727e-15,,2.55004e-16,5.31693e-15,,-199.996,-199.079,-196.385
1981,3.15,3.95,,1,0.999757,1.01795,,1.9464e-16,9.55192e-15,,7.07767e-16,8.07687e-15,,3.1225e-17,5.09315e-15,,-199.996,-199.079,-196.385
1982,3.25,3.95,,1,0.999757,1.01795,,-3.44336e-16,9.19304e-15,,4.51028e-17,7.95891e-15,,-6.34041e-16,5.55112e-15,,-199.996,-199.079,-196.385
1983,3.35,3.95,,1,0.999757,1.01795,,-3.22854e-16,9.4129e-15,,-5.20417e-16,8.85403e-15,,2.86229e-17,5.07927e-15,,-199.996,-199.079,-196.385
1984,3.45,3.95,,1,0.999757,1.01795,,-2.77543e-16,9.07657e-15,,-1.06859e-15,8.5626e-15,,-5.23886e-16,4.99427e-15,,-199.996,-199.079,-196.385
1985,3.55,3.95,,1,0.999757,1.01795,,-2.77641e-16,9.27258e-15,,1.52656e-16,8.34749e-15,,3.38271e-17,4.63518e-15,,-199.996,-199.079,-196.385
1986,3.65,3.95,,1,0.999757,1.01795,,3.2312e-16,9.02469e-15,,8.25728e-16,8.32667e-15,,5.88939e-16,5.10703e-15,,-199.996,-199.079,-196.385
1987,3.75,3.95,,1,0.999757,1.01795,,2.12964e-16,9.16001e-15,,1.52656e-16,8.77076e-15,,4.76182e-16,5.10703e-15,,-199.996,-199.079,-196.385
1988,3.85,3.95,,1,0.999757,1.01795,,1.12573e-15,9.34776e-15,,4.89192e-16,8.87485e-15,,3.1225e-17,4.66294e-15,,-199.996,-199.079,-196.385
1989,3.95,3.95,,1,0.999757,1.01795,,8.6871e-15,9.06612e-15,,7.40033e-15,8.20871e-15,,3.96905e-15,4.4114e-15,,-199.996,-199.079,-196.385
1990,4.05,3.95,,1,0.999757,1.01795,,2.34213e-14,9.39462e-15,,3.09579e-14,7.32053e-15,,3.32347e-14,4.53804e-15,,-199.996,-199.079,-196.385
1991,4.15,3.95,,1,0.999757,1.01795,,1.08135e-14,9.63605e-15,,9.21832e-15,7.44543e-15,,6.5746e-15,5.48346e-15,,-199.996,-199.079,-196.385
1992,4.25,3.95,,1,0.999757,1.01795,,1.01233e-15,9.04333e-15,,4.47559e-16,7.38298e-15,,-8.84709e-17,4.96825e-15,,-199.996,-199.079,-196.385
1993,4.35,3.95,,1,0.999757,1.01795,,-7.67265e-14,8.79127e-15,,-1.10328e-15,8.29892e-15,,-6.42715e-16,5.52336e-15,,-199.996,-199.079,-196.385
1994,4.45,3.95,,1,0.999757,1.01795,,-5.44204e-10,9.22234e-15,,8.88178e-16,8.27116e-15,,1.02262e-15,4.60916e-15,,-199.996,-199.079,-196.385
1995,4.55,3.95,,1,0.999757,1.01795,,-9.42536e-07,9.9558e-15,,-2.25514e-16,7.87564e-15,,-1.99493e-16,4.95437e-15,,-199.996,-199.079,-196.385
1996,4.65,3.95,,0.999996,0.999757,1.01795,,-0.000391314,9.78974e-15,,-1.22471e-15,8.16014e-15,,-7.53737e-16,4.96825e-15,,-199.981,-199.079,-196.385
1997,4.75,3.95,,0.999088,0.999757,1.01795,,-0.0382088,9.66612e-15,,1.44676e-15,8.24341e-15,,4.68375e-16,5.05151e-15,,-198.846,-199.079,-196.385
1998,4.85,3.95,,0.969855,0.996431,1.01658,,-0.850232,8.39784e-15,,-0.285183,8.07687e-15,,-0.14149,5.06539e-15,,-182.606,-193.376,-193.555
1999,4.95,3.95,,0.735081,0.784596,0.82313,,-4.11099,6.15765e-15,,-4.66878,7.07767e-15,,-4.67776,4.55191e-15,,-149.998,-149.54,-148.192
2000,0.05,4.05,,0.735081,0.784596,0.82313,,4.11099,1.78513e-14,,4.66878,2.34118e-14,,4.67776,2.66558e-14,,-149.998,-149.54,-148.192
2001,0.15,4.05,,0.969855,0.996431,1.01658,,0.850232,2.31168e-14,,0.285183,2.97887e-14,,0.14149,3.22364e-14,,-182.606,-193.376,-193.555
2002,0.25,4.05,,0.999088,0.999757,1.01795,,0.0382088,2.21602e-14,,1.44329e-15,3.07601e-14,,4.25007e-16,3.19449e-14,,-198.846,-199.079,-196.385
2003,0.35,4.05,,0.999996,0.999757,1.01795,,0.000391314,2.20697e-14,,3.46945e-18,3.01981e-14,,-1.2837e-16,3.20698e-14,,-199.981,-199.079,-196.385
2004,0.45,4.05,,1,0.999757,1.01795,,9.42536e-07,2.29362e-14,,-4.51028e-16,3.02605e-14,,-2.41127e-16,3.13898e-14,,-199.996,-199.079,-196.385
2005,0.55,4.05,,1,0.999757,1.01795,,5.44204e-10,2.1959e-14,,-1.00267e-15,2.99413e-14,,-6.84348e-16,3.07358e-14,,-199.996,-199.079,-196.385
2006,0.65,4.05,,1,0.999757,1.01795,,7.61412e-14,2.36903e-14,,1.04083e-17,3.05936e-14,,-1.29237e-16,3.16951e-14,,-199.996,-199.079,-196.385
2007,0.75,4.05,,1,0.999757,1.01795,,7.65029e-16,2.34457e-14,,1.89432e-15,2.99552e-14,,1.5387e-15,3.22659e-14,,-199.996,-199.079,-196.385
2008,0.85,4.05,,1,0.999757,1.01795,,-4.52554e-16,2.27188e-14,,0,3.06422e-14,,-7.96238e-16,3.21791e-14,,-199.996,-199.079,-196.385
2009,0.95,4.05,,1,0.999757,1.01795,,-3.8807e-15,2.3156e-14,,-3.76435e-15,3.2141e-14,,-2.84755e-15,3.1971e-14,,-199.996,-199.079,-196.385
2010,1.05,4.05,,1,0.999757,1.01795,,-7.21305e-15,2.32709e-14,,-9.59996e-15,3.13014e-14,,-1.05549e-14,3.25937e-14,,-199.996,-199.079,-196.385
2011,1.15,4.05,,1,0.999757,1.01795,,-2.06961e-15,2.46294e-14,,-1.50574e-15,3.24185e-14,,-1.85615e-15,3.48419e-14,,-199.996,-199.079,-196.385
2012,1.25,4.05,,1,0.999757,1.01795,,2.05939e-16,2.5186e-14,,5.96745e-16,3.16344e-14,,5.87204e-16,3.39537e-14,,-199.996,-199.079,-196.385
2013,1.35,4.05,,1,0.999757,1.01795,,3.38748e-16,2.54014e-14,,1.66533e-16,3.16344e-14,,4.76182e-16,3.4384e-14,,-199.996,-199.079,-196.385
2014,1.45,4.05,,1,0.999757,1.01795,,2.89527e-16,2.57151e-14,,7.11237e-16,3.08711e-14,,1.02956e-15,3.37196e-14,,-199.996,-199.079,-196.385
2015,1.55,4.05,,1,0.999757,1.01795,,-2.94095e-16,2.49345e-14,,-5.06539e-16,3.2023e-14,,-8.56953e-16,3.38549e-14,,-199.996,-199.079,-196.385
2016,1.65,4.05,,1,0.999757,1.01795,,-3.73364e-16,2.52418e-14,,-6.59195e-17,3.16344e-14,,-1.41293e-15,3.39537e-14,,-199.996,-199.079,-196.385
2017,1.75,4.05,,1,0.999757,1.01795,,3.87105e-16,2.52658e-14,,7.11237e-16,3.15303e-14,,9.18536e-16,3.39537e-14,,-199.996,-199.079,-196.385
2018,1.85,4.05,,1,0.999757,1.01795,,2.96247e-16,2.47682e-14,,-9.50628e-16,3.19675e-14,,3.1225e-17,3.35097e-14,,-199.996,-199.079,-196.385
2019,1.95,4.05,,1,0.999757,1.01795,,1.78617e-16,2.55711e-14,,5.96745e-16,3.17524e-14,,1.4138e-16,3.45106e-14,,-199.996,-199.079,-196.385
2020,2.05,4.05,,1,0.999757,1.01795,,-2.52028e-16,2.58469e-14,,4.16334e-17,3.11071e-14,,2.94903e-17,3.38705e-14,,-199.996,-199.079,-196.385
2021,2.15,4.05,,1,0.999757,1.01795,,-7.9024e-16,2.55141e-14,,-5.10009e-16,3.15234e-14,,-9.6971e-16,3.34958e-14,,-199.996,-199.079,-196.385
2022,2.25,4.05,,1,0.999757,1.01795,,1.64624e-16,2.53213e-14,,6.00214e-16,3.20854e-14,,5.84602e-16,3.40509e-14,,-199.996,-199.079,-196.385
2023,2.35,4.05,,1,0.999757,1.01795,,4.14973e-16,2.58472e-14,,1.59595e-16,3.20022e-14,,2.94903e-17,3.38427e-14,,-199.996,-199.079,-196.385
2024,2.45,4.05,,1,0.999757,1.01795,,2.36829e-16,2.56546e-14,,1.59595e-16,3.20785e-14,,3.1225e-17,3.36207e-14,,-199.996,-199.079,-196.385
2025,2.55,4.05,,1,0.999757,1.01795,,3.17391e-16,2.5821e-14,,6.00214e-16,3.17801e-14,,1.14318e-15,3.36363e-14,,-199.996,-199.079,-196.385
2026,2.65,4.05,,1,0.999757,1.01795,,3.98314e-17,2.47437e-14,,-6.59195e-17,3.15789e-14,,-8.1532e-17,3.30933e-14,,-199.996,-199.079,-196.385
2027,2.75,4.05,,1,0.999757,1.01795,,-5.68079e-16,2.47648e-14,,-5.0307e-16,3.15234e-14,,-6.35776e-16,3.35235e-14,,-199.996,-199.079,-196.385
2028,2.85,4.05,,1,0.999757,1.01795,,2.06481e-16,2.4933e-14,,3.85109e-16,3.13083e-14,,1.40513e-16,3.37334e-14,,-199.996,-199.079,-196.385
2029,2.95,4.05,,1,0.999757,1.01795,,5.56899e-16,2.48237e-14,,-2.81025e-16,3.2141e-14,,3.29597e-17,3.39676e-14,,-199.996,-199.079,-196.385
2030,3.05,4.05,,1,0.999757,1.01795,,5.70777e-16,2.50752e-14,,1.59595e-16,3.13707e-14,,3.20924e-17,3.37334e-14,,-199.996,-199.079,-196.385
2031,3.15,4.05,,1,0.999757,1.01795,,9.89246e-17,2.52104e-14,,7.14706e-16,3.13638e-14,,2.54137e-16,3.41081e-14,,-199.996,-199.079,-196.385
2032,3.25,4.05,,1,0.999757,1.01795,,-4.67472e-16,2.51325e-14,,-1.76942e-16,3.12528e-14,,-6.35776e-16,3.39815e-14,,-199.996,-199.079,-196.385
2033,3.35,4.05,,1,0.999757,1.01795,,-2.82499e-16,2.49363e-14,,-4.02456e-16,3.17801e-14,,2.86229e-17,3.36363e-14,,-199.996,-199.079,-196.385
2034,3.45,4.05,,1,0.999757,1.01795,,-1.27571e-16,2.49313e-14,,-8.39606e-16,3.1912e-14,,-4.13732e-16,3.38705e-14,,-199.996,-199.079,-196.385
2035,3.55,4.05,,1,0.999757,1.01795,,-1.10217e-16,2.44332e-14,,4.85723e-17,3.16136e-14,,-1.9082e-16,3.30656e-14,,-199.996,-199.079,-196.385
2036,3.65,4.05,,1,0.999757,1.01795,,3.49054e-16,2.4822e-14,,7.14706e-16,3.21132e-14,,6.98226e-16,3.31766e-14,,-199.996,-199.079,-196.385
2037,3.75,4.05,,1,0.999757,1.01795,,3.48837e-16,2.49643e-14,,1.59595e-16,3.22242e-14,,5.87204e-16,3.36346e-14,,-199.996,-199.079,-196.385
2038,3.85,4.05,,1,0.999757,1.01795,,9.05981e-16,2.48415e-14,,6.00214e-16,3.21479e-14,,2.94903e-17,3.32043e-14,,-199.996,-199.079,-196.385
2039,3.95,4.05,,1,0.999757,1.01795,,8.37535e-15,2.46322e-14,,7.28931e-15,3.10238e-14,,3.81466e-15,3.3357e-14,,-199.996,-199.079,-196.385
2040,4.05,4.05,,1,0.999757,1.01795,,2.35397e-14,2.47727e-14,,3.10169e-14,3.08642e-14,,3.32607e-14,3.322e-14,,-199.996,-199.079,-196.385
2041,4.15,4.05,,1,0.999757,1.01795,,1.09504e-14,2.4317e-14,,9.55139e-15,3.11209e-14,,6.68736e-15,3.42365e-14,,-199.996,-199.079,-196.385
2042,4.25,4.05,,1,0.999757,1.01795,,9.79717e-16,2.4286e-14,,2.22045e-16,3.12528e-14,,-8.50015e-17,3.35947e-14,,-199.996,-199.079,-196.385
2043,4.35,4.05,,1,0.999757,1.01795,,-7.67036e-14,2.32293e-14,,-1.21778e-15,3.13083e-14,,-7.52003e-16,3.40127e-14,,-199.996,-199.079,-196.385
2044,4.45,4.05,,1,0.999757,1.01795,,-5.44204e-10,2.3898e-14,,1.00267e-15,3.10099e-14,,9.13332e-16,3.32494e-14,,-199.996,-199.079,-196.385
2045,4.55,4.05,,1,0.999757,1.01795,,-9.42536e-07,2.46161e-14,,-1.11022e-16,3.1336e-14,,-1.96891e-16,3.34698e-14,,-199.996,-199.079,-196.385
2046,4.65,4.05,,0.999996,0.999757,1.01795,,-0.000391314,2.38599e-14,,-1.10675e-15,3.1336e-14,,-6.41848e-16,3.31245e-14,,-199.981,-199.079,-196.385
2047,4.75,4.05,,0.999088,0.999757,1.01795,,-0.0382088,2.45876e-14,,1.34268e-15,3.1454e-14,,5.79398e-16,3.4122e-14,,-198.846,-199.079,-196.385
2048,4.85,4.05,,0.969855,0.996431,1.01658,,-0.850232,2.29224e-14,,-0.285183,3.19814e-14,,-0.14149,3.34142e-14,,-182.606,-193.376,-193.555
2049,4.95,4.05,,0.735081,0.784596,0.82313,,-4.11099,1.67748e-14,,-4.66878,2.48412e-14,,-4.67776,2.69507e-14,,-149.998,-149.54,-148.192
2050,0.05,4.15,,0.735081,0.784596,0.82313,,4.11099,7.19321e-15,,4.66878,6.09235e-15,,4.67776,4.4513e-15,,-149.998,-149.54,-148.192
2051,0.15,4.15,,0.969855,0.996431,1.01658,,0.850232,9.79417e-15,,0.285183,7.58421e-15,,0.14149,4.70284e-15,,-182.606,-193.376,-193.555
2052,0.25,4.15,,0.999088,0.999757,1.01795,,0.0382088,8.83756e-15,,9.99201e-16,8.55566e-15,,-1.9082e-17,5.29958e-15,,-198.846,-199.079,-196.385
2053,0.35,4.15,,0.999996,0.999757,1.01795,,0.000391314,8.74704e-15,,3.46945e-18,7.99361e-15,,-1.2837e-16,5.42448e-15,,-199.981,-199.079,-196.385
2054,0.45,4.15,,1,0.999757,1.01795,,9.42536e-07,9.61353e-15,,-4.51028e-16,8.05606e-15,,-2.41127e-16,4.74447e-15,,-199.996,-199.079,-196.385
2055,0.55,4.15,,1,0.999757,1.01795,,5.44204e-10,9.52454e-15,,-5.58581e-16,8.62505e-15,,-6.84348e-16,4.97866e-15,,-199.996,-199.079,-196.385
2056,0.65,4.15,,1,0.999757,1.01795,,7.61412e-14,9.47948e-15,,1.04083e-17,8.38912e-15,,-1.29237e-16,5.04978e-15,,-199.996,-199.079,-196.385
2057,0.75,4.15,,1,0.999757,1.01795,,7.65029e-16,9.23488e-15,,1.89432e-15,7.75074e-15,,1.5387e-15,4.73233e-15,,-199.996,-199.079,-196.385
