h/dp :,1.5
L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.0918565,0.0777916,0.071464,13.3866,12.0235,11.8048

id,r,z,,PGauss,PCubic,PWedn,,dPGaussR,dPGaussZ,,dPCubicR,dPCubicZ,,dPWednR,dPWednZ,,drhodtGauss,drhodtCubic,drhodtWedn
2159,0.95,4.35,,1,1.00344,1.00514,,-3.56053e-15,-8.16474e-09,,-3.11036e-15,5.72459e-16,,-2.89872e-15,5.76796e-16,,-200,-200.672,-199.74
2160,1.05,4.35,,1,1.00344,1.00514,,-5.36612e-15,-8.16474e-09,,-5.64999e-15,2.22045e-16,,-8.01442e-15,8.10983e-17,,-200,-200.672,-199.74
2161,1.15,4.35,,1,1.00344,1.00514,,-2.32296e-15,-8.16474e-09,,-1.62544e-15,-4.44089e-16,,-1.82493e-15,-4.74013e-16,,-200,-200.672,-199.74
2162,1.25,4.35,,1,1.00344,1.00514,,-5.35551e-16,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2163,1.35,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2164,1.45,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2165,1.55,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2166,1.65,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2167,1.75,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2168,1.85,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2169,1.95,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2170,2.05,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2171,2.15,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2172,2.25,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2173,2.35,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2174,2.45,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2175,2.55,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2176,2.65,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2177,2.75,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2178,2.85,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2179,2.95,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2180,3.05,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2181,3.15,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2182,3.25,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2183,3.35,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2184,3.45,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2185,3.55,4.35,,1,1.00344,1.00514,,-6.34824e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2186,3.65,4.35,,1,1.00344,1.00514,,-6.3479e-17,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2187,3.75,4.35,,1,1.00344,1.00514,,7.05258e-18,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2188,3.85,4.35,,1,1.00344,1.00514,,2.07403e-15,-8.16474e-09,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2189,3.95,4.35,,1,1.00344,1.00514,,1.06081e-14,-8.16474e-09,,9.32067e-15,1.73472e-18,,9.42172e-15,-6.99527e-16,,-200,-200.672,-199.74
2190,4.05,4.35,,1,1.00344,1.00514,,1.8427e-14,-8.16474e-09,,2.13059e-14,-9.36751e-17,,2.73288e-14,-3.29597e-16,,-200,-200.672,-199.74
2191,4.15,4.35,,1,1.00344,1.00514,,4.16581e-15,-8.16474e-09,,9.56527e-15,1.2837e-16,,9.80119e-15,5.58581e-16,,-200,-200.672,-199.74
2192,4.25,4.35,,1,1.00344,1.00514,,-1.18624e-11,-8.16474e-09,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-200,-200.672,-199.74
2193,4.35,4.35,,1,1.00344,1.00514,,-8.16474e-09,-8.16474e-09,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-200,-200.672,-199.74
2194,4.45,4.35,,1,1.00344,1.00514,,-2.26563e-06,-8.16474e-09,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-200,-200.672,-199.74
2195,4.55,4.35,,0.999994,1.00344,1.00514,,-0.000252103,-8.16469e-09,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-199.987,-200.672,-199.74
2196,4.65,4.35,,0.999687,1.00344,1.00514,,-0.0111646,-8.16218e-09,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-199.551,-200.672,-199.74
2197,4.75,4.35,,0.992798,1.00344,1.00514,,-0.194871,-8.10594e-09,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-194.04,-200.672,-199.74
2198,4.85,4.35,,0.929228,0.97497,0.985621,,-1.32501,-7.5869e-09,,-0.93667,5.10176e-29,,-0.77502,-3.60822e-16,,-171.437,-181.939,-184.24
2199,4.95,4.35,,0.688063,0.73002,0.751674,,-3.4687,-5.61785e-09,,-4.09695,1.11022e-16,,-4.21198,1.66533e-16,,-150,-150.336,-149.87
2200,0.05,4.45,,0.688063,0.73002,0.751674,,3.4687,-1.5589e-06,,4.09695,-7.45931e-17,,4.21198,-9.32414e-17,,-150,-150.336,-149.87
2201,0.15,4.45,,0.929228,0.97497,0.985621,,1.32501,-2.10529e-06,,0.93667,-9.02056e-17,,0.77502,-4.97432e-16,,-171.437,-181.939,-184.24
2202,0.25,4.45,,0.992798,1.00344,1.00514,,0.194871,-2.24931e-06,,1.63411e-15,-9.02056e-17,,1.45196e-15,1.68702e-16,,-194.04,-200.672,-199.74
2203,0.35,4.45,,0.999687,1.00344,1.00514,,0.0111646,-2.26492e-06,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.551,-200.672,-199.74
2204,0.45,4.45,,0.999994,1.00344,1.00514,,0.000252103,-2.26562e-06,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.987,-200.672,-199.74
2205,0.55,4.45,,1,1.00344,1.00514,,2.26563e-06,-2.26563e-06,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-200,-200.672,-199.74
2206,0.65,4.45,,1,1.00344,1.00514,,8.16474e-09,-2.26563e-06,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-200,-200.672,-199.74
2207,0.75,4.45,,1,1.00344,1.00514,,1.18648e-11,-2.26563e-06,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-200,-200.672,-199.74
2208,0.85,4.45,,1,1.00344,1.00514,,6.2566e-15,-2.26563e-06,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-200,-200.672,-199.74
2209,0.95,4.45,,1,1.00344,1.00514,,-3.56053e-15,-2.26563e-06,,-3.11036e-15,5.72459e-16,,-2.89872e-15,5.76796e-16,,-200,-200.672,-199.74
2210,1.05,4.45,,1,1.00344,1.00514,,-5.36612e-15,-2.26563e-06,,-5.64999e-15,2.22045e-16,,-8.01442e-15,8.10983e-17,,-200,-200.672,-199.74
2211,1.15,4.45,,1,1.00344,1.00514,,-2.32296e-15,-2.26563e-06,,-1.62544e-15,-4.44089e-16,,-1.82493e-15,-4.74013e-16,,-200,-200.672,-199.74
2212,1.25,4.45,,1,1.00344,1.00514,,-5.35551e-16,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2213,1.35,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2214,1.45,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2215,1.55,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2216,1.65,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2217,1.75,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2218,1.85,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2219,1.95,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2220,2.05,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2221,2.15,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2222,2.25,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2223,2.35,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2224,2.45,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2225,2.55,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2226,2.65,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2227,2.75,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2228,2.85,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2229,2.95,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2230,3.05,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2231,3.15,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2232,3.25,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2233,3.35,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2234,3.45,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2235,3.55,4.45,,1,1.00344,1.00514,,-6.34824e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2236,3.65,4.45,,1,1.00344,1.00514,,-6.3479e-17,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2237,3.75,4.45,,1,1.00344,1.00514,,7.05257e-18,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2238,3.85,4.45,,1,1.00344,1.00514,,2.07403e-15,-2.26563e-06,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-200,-200.672,-199.74
2239,3.95,4.45,,1,1.00344,1.00514,,1.06081e-14,-2.26563e-06,,9.32067e-15,1.73472e-18,,9.42172e-15,-6.99527e-16,,-200,-200.672,-199.74
2240,4.05,4.45,,1,1.00344,1.00514,,1.8427e-14,-2.26563e-06,,2.13059e-14,-9.36751e-17,,2.73288e-14,-3.29597e-16,,-200,-200.672,-199.74
2241,4.15,4.45,,1,1.00344,1.00514,,4.16581e-15,-2.26563e-06,,9.56527e-15,1.2837e-16,,9.80119e-15,5.58581e-16,,-200,-200.672,-199.74
2242,4.25,4.45,,1,1.00344,1.00514,,-1.18624e-11,-2.26563e-06,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-200,-200.672,-199.74
2243,4.35,4.45,,1,1.00344,1.00514,,-8.16474e-09,-2.26563e-06,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-200,-200.672,-199.74
2244,4.45,4.45,,1,1.00344,1.00514,,-2.26563e-06,-2.26563e-06,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-200,-200.672,-199.74
2245,4.55,4.45,,0.999994,1.00344,1.00514,,-0.000252103,-2.26562e-06,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-199.987,-200.672,-199.74
2246,4.65,4.45,,0.999687,1.00344,1.00514,,-0.0111646,-2.26492e-06,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-199.551,-200.672,-199.74
2247,4.75,4.45,,0.992798,1.00344,1.00514,,-0.194871,-2.24931e-06,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-194.04,-200.672,-199.74
2248,4.85,4.45,,0.929228,0.97497,0.985621,,-1.32501,-2.10529e-06,,-0.93667,5.10176e-29,,-0.77502,-3.60822e-16,,-171.437,-181.939,-184.24
2249,4.95,4.45,,0.688063,0.73002,0.751674,,-3.4687,-1.5589e-06,,-4.09695,1.11022e-16,,-4.21198,1.66533e-16,,-150,-150.336,-149.87
2250,0.05,4.55,,0.688059,0.73002,0.751674,,3.46868,-0.000173463,,4.09695,-7.45931e-17,,4.21198,-9.32414e-17,,-150,-150.336,-149.87
2251,0.15,4.55,,0.929223,0.97497,0.985621,,1.325,-0.000234261,,0.93667,-9.02056e-17,,0.77502,-4.97432e-16,,-171.436,-181.939,-184.24
2252,0.25,4.55,,0.992793,1.00344,1.00514,,0.19487,-0.000250287,,1.63411e-15,-9.02056e-17,,1.45196e-15,1.68702e-16,,-194.039,-200.672,-199.74
2253,0.35,4.55,,0.999682,1.00344,1.00514,,0.0111646,-0.000252024,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.55,-200.672,-199.74
2254,0.45,4.55,,0.999989,1.00344,1.00514,,0.000252101,-0.000252101,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.987,-200.672,-199.74
2255,0.55,4.55,,0.999994,1.00344,1.00514,,2.26562e-06,-0.000252103,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.999,-200.672,-199.74
2256,0.65,4.55,,0.999994,1.00344,1.00514,,8.16469e-09,-0.000252103,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.999,-200.672,-199.74
2257,0.75,4.55,,0.999994,1.00344,1.00514,,1.18647e-11,-0.000252103,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.999,-200.672,-199.74
2258,0.85,4.55,,0.999994,1.00344,1.00514,,6.25656e-15,-0.000252103,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.999,-200.672,-199.74
2259,0.95,4.55,,0.999994,1.00344,1.00514,,-3.5605e-15,-0.000252103,,-3.11036e-15,5.72459e-16,,-2.89872e-15,5.76796e-16,,-199.999,-200.672,-199.74
2260,1.05,4.55,,0.999994,1.00344,1.00514,,-5.3661e-15,-0.000252103,,-5.64999e-15,2.22045e-16,,-8.01442e-15,8.10983e-17,,-199.999,-200.672,-199.74
2261,1.15,4.55,,0.999994,1.00344,1.00514,,-2.32296e-15,-0.000252103,,-1.62544e-15,-4.44089e-16,,-1.82493e-15,-4.74013e-16,,-199.999,-200.672,-199.74
2262,1.25,4.55,,0.999994,1.00344,1.00514,,-5.35543e-16,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2263,1.35,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2264,1.45,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2265,1.55,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2266,1.65,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2267,1.75,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2268,1.85,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2269,1.95,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2270,2.05,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2271,2.15,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2272,2.25,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2273,2.35,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2274,2.45,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2275,2.55,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2276,2.65,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2277,2.75,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2278,2.85,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2279,2.95,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2280,3.05,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2281,3.15,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2282,3.25,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2283,3.35,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2284,3.45,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2285,3.55,4.55,,0.999994,1.00344,1.00514,,-6.34811e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2286,3.65,4.55,,0.999994,1.00344,1.00514,,-6.348e-17,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2287,3.75,4.55,,0.999994,1.00344,1.00514,,7.05173e-18,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2288,3.85,4.55,,0.999994,1.00344,1.00514,,2.07401e-15,-0.000252103,,1.21431e-17,5.10176e-29,,-1.45717e-16,-4.74013e-16,,-199.999,-200.672,-199.74
2289,3.95,4.55,,0.999994,1.00344,1.00514,,1.06081e-14,-0.000252103,,9.32067e-15,1.73472e-18,,9.42172e-15,-6.99527e-16,,-199.999,-200.672,-199.74
2290,4.05,4.55,,0.999994,1.00344,1.00514,,1.84269e-14,-0.000252103,,2.13059e-14,-9.36751e-17,,2.73288e-14,-3.29597e-16,,-199.999,-200.672,-199.74
2291,4.15,4.55,,0.999994,1.00344,1.00514,,4.16577e-15,-0.000252103,,9.56527e-15,1.2837e-16,,9.80119e-15,5.58581e-16,,-199.999,-200.672,-199.74
2292,4.25,4.55,,0.999994,1.00344,1.00514,,-1.18624e-11,-0.000252103,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-199.999,-200.672,-199.74
2293,4.35,4.55,,0.999994,1.00344,1.00514,,-8.16469e-09,-0.000252103,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-199.999,-200.672,-199.74
2294,4.45,4.55,,0.999994,1.00344,1.00514,,-2.26562e-06,-0.000252103,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-199.999,-200.672,-199.74
2295,4.55,4.55,,0.999989,1.00344,1.00514,,-0.000252101,-0.000252101,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-199.987,-200.672,-199.74
2296,4.65,4.55,,0.999682,1.00344,1.00514,,-0.0111646,-0.000252024,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-199.55,-200.672,-199.74
2297,4.75,4.55,,0.992793,1.00344,1.00514,,-0.19487,-0.000250287,,-1.21431e-16,1.73472e-17,,1.42247e-16,-2.18575e-16,,-194.039,-200.672,-199.74
2298,4.85,4.55,,0.929223,0.97497,0.985621,,-1.325,-0.000234261,,-0.93667,5.10176e-29,,-0.77502,-3.60822e-16,,-171.436,-181.939,-184.24
2299,4.95,4.55,,0.688059,0.73002,0.751674,,-3.46868,-0.000173463,,-4.09695,1.11022e-16,,-4.21198,1.66533e-16,,-150,-150.336,-149.87
2300,0.05,4.65,,0.687848,0.73002,0.751674,,3.46761,-0.00768196,,4.09695,-7.45931e-17,,4.21198,-9.32414e-17,,-149.984,-150.336,-149.87
2301,0.15,4.65,,0.928938,0.97497,0.985621,,1.3246,-0.0103745,,0.93667,-9.02056e-17,,0.77502,-4.97432e-16,,-171.415,-181.939,-184.24
2302,0.25,4.65,,0.992488,1.00344,1.00514,,0.19481,-0.0110842,,1.63411e-15,-9.02056e-17,,1.45196e-15,1.68702e-16,,-194.01,-200.672,-199.74
2303,0.35,4.65,,0.999375,1.00344,1.00514,,0.0111611,-0.0111611,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.52,-200.672,-199.74
2304,0.45,4.65,,0.999682,1.00344,1.00514,,0.000252024,-0.0111646,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.956,-200.672,-199.74
2305,0.55,4.65,,0.999687,1.00344,1.00514,,2.26492e-06,-0.0111646,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.969,-200.672,-199.74
2306,0.65,4.65,,0.999687,1.00344,1.00514,,8.16218e-09,-0.0111646,,5.20417e-17,3.53884e-16,,1.05818e-16,1.68702e-16,,-199.969,-200.672,-199.74
