dx/h :,0.555556
dy/h :,0.555556
L2normPGauss,L2normPCubic,L2normPWedn
0.0948338,0.0826378,0.0773469

x,y,,PGauss,PCubic,PWedn,,dPGaussX,dPGaussY,,dPCubicX,dPCubicY,,dPWednX,dPWednY
3.1,4.8,,1,1.0008,1.00212,,-6.23246e-15,8.96056e-15,,-9.21719e-15,1.36074e-14,,-9.32161e-15,1.94116e-14
3.1,4.9,,1,1.0008,1.00212,,-6.22561e-15,-1.22616e-15,,-8.70372e-15,9.56699e-17,,-9.00936e-15,-1.52564e-16
3.1,5,,1,1.0008,1.00212,,-5.75472e-15,-7.72964e-13,,-8.22077e-15,-1.35573e-14,,-8.6985e-15,-1.97529e-14
3.1,5.1,,1,1.0008,1.00212,,-6.22857e-15,-2.42602e-10,,-8.93964e-15,-4.86217e-15,,-9.1412e-15,1.22654e-15
3.1,5.2,,1,1.0008,1.00212,,-5.379e-15,-4.10812e-08,,-8.66486e-15,5.06669e-15,,-9.14259e-15,-1.18438e-15
3.1,5.3,,1,1.0008,1.00212,,-5.84541e-15,-3.70294e-06,,-9.21719e-15,1.36074e-14,,-9.32161e-15,1.94116e-14
3.1,5.4,,0.999995,1.0008,1.00212,,-5.32284e-15,-0.000177201,,-8.70372e-15,9.56699e-17,,-9.00936e-15,-1.52564e-16
3.1,5.5,,0.999856,1.0008,1.00212,,-5.21646e-15,-0.00448812,,-8.22077e-15,-1.35573e-14,,-8.6985e-15,-1.97529e-14
3.1,5.6,,0.997609,1.0008,1.00212,,-5.50526e-15,-0.059955,,-8.93964e-15,-4.86217e-15,,-9.1412e-15,1.22654e-15
3.1,5.7,,0.978121,0.998492,1.00121,,-5.35514e-15,-0.420854,,-8.66486e-15,-0.130591,,-9.14259e-15,-0.0654658
3.1,5.8,,0.886922,0.937791,0.951902,,-5.03403e-15,-1.54676,,-8.63433e-15,-1.34523,,-8.59996e-15,-1.21297
3.1,5.9,,0.656719,0.689938,0.707966,,-4.01376e-15,-2.96776,,-6.11095e-15,-3.49302,,-6.10973e-15,-3.6983
3.2,0,,0.656719,0.689938,0.707966,,-6.27503e-17,2.96776,,1.40599e-16,3.49302,,-1.02248e-16,3.6983
3.2,0.1,,0.886922,0.937791,0.951902,,-1.11383e-15,1.54676,,2.95767e-17,1.34523,,5.73462e-17,1.21297
3.2,0.2,,0.978121,0.998492,1.00121,,-1.11974e-15,0.420854,,-3.31246e-16,0.130591,,-2.89598e-16,0.0654658
3.2,0.3,,0.997609,1.0008,1.00212,,-3.24272e-16,0.059955,,1.12843e-16,2.34977e-15,,5.15313e-16,2.68111e-15
3.2,0.4,,0.999856,1.0008,1.00212,,-9.2205e-16,0.00448812,,-2.47979e-16,-1.3608e-15,,-1.64698e-16,-1.56289e-15
3.2,0.5,,0.999995,1.0008,1.00212,,-1.17537e-15,0.000177201,,7.39857e-17,-2.40858e-15,,-8.6969e-16,-3.99775e-15
3.2,0.6,,1,1.0008,1.00212,,-1.79745e-16,3.70294e-06,,4.34545e-17,2.69845e-15,,9.17769e-16,4.27272e-15
3.2,0.7,,1,1.0008,1.00212,,-3.5332e-16,4.10812e-08,,-2.20223e-16,2.71927e-15,,5.15313e-16,2.878e-15
3.2,0.8,,1,1.0008,1.00212,,2.02475e-16,2.42598e-10,,1.82117e-18,-7.80723e-19,,2.93269e-16,-8.58234e-18
3.2,0.9,,1,1.0008,1.00212,,-5.33111e-16,7.614e-13,,1.9611e-16,-3.66452e-15,,-3.86743e-16,-3.36701e-15
3.2,1,,1,1.0008,1.00212,,-8.68637e-17,-1.04731e-15,,1.84745e-17,-4.32371e-15,,-4.39479e-16,-5.61278e-15
3.2,1.1,,1,1.0008,1.00212,,1.68544e-16,1.31439e-15,,-3.00715e-16,2.37232e-15,,4.34822e-16,2.42072e-15
3.2,1.2,,1,1.0008,1.00212,,3.66886e-16,2.6592e-15,,-2.2855e-16,3.85169e-15,,8.15073e-16,5.29412e-15
3.2,1.3,,1,1.0008,1.00212,,3.35894e-16,1.29423e-15,,-2.17448e-16,1.53098e-15,,-1.13351e-16,-1.89167e-16
3.2,1.4,,1,1.0008,1.00212,,-3.09342e-16,-1.15647e-15,,-2.2855e-16,-1.50513e-15,,1.4894e-16,1.59339e-16
3.2,1.5,,1,1.0008,1.00212,,-1.30232e-16,-1.94427e-15,,1.43375e-16,-3.07645e-15,,-8.0724e-16,-4.7194e-15
3.2,1.6,,1,1.0008,1.00212,,-5.08712e-17,9.23289e-17,,-7.867e-17,4.08526e-17,,2.12777e-16,-2.17662e-17
3.2,1.7,,1,1.0008,1.00212,,1.44842e-16,1.81179e-15,,-6.72639e-16,3.18556e-15,,8.15073e-16,4.73901e-15
3.2,1.8,,1,1.0008,1.00212,,3.35894e-16,9.4625e-16,,-2.17448e-16,1.53098e-15,,-1.13351e-16,-1.89167e-16
3.2,1.9,,1,1.0008,1.00212,,1.27727e-16,-1.58561e-15,,-2.2855e-16,-1.50513e-15,,1.4894e-16,1.59339e-16
3.2,2,,1,1.0008,1.00212,,-5.58914e-16,-3.46967e-15,,3.65419e-16,-4.43647e-15,,-3.63151e-16,-5.52431e-15
3.2,2.1,,1,1.0008,1.00212,,-9.52587e-16,-3.34583e-15,,5.04197e-16,-4.81637e-15,,4.07066e-16,-4.77404e-15
3.2,2.2,,1,1.0008,1.00212,,-5.69352e-16,1.24848e-15,,-1.61937e-16,9.84542e-16,,1.85022e-16,6.93807e-16
3.2,2.3,,1,1.0008,1.00212,,-1.51824e-16,6.44594e-15,,-5.50515e-16,9.26091e-15,,-3.70227e-17,9.2486e-15
3.2,2.4,,1,1.0008,1.00212,,-6.68194e-17,4.31806e-15,,-4.61697e-16,6.88226e-15,,2.01675e-16,1.01805e-14
3.2,2.5,,1,1.0008,1.00212,,-2.32783e-16,-4.02156e-15,,4.34808e-16,-6.62916e-15,,2.26655e-16,-1.01881e-14
3.2,2.6,,1,1.0008,1.00212,,-7.16662e-16,-6.28548e-15,,2.82152e-16,-9.00747e-15,,1.85022e-16,-9.21493e-15
3.2,2.7,,1,1.0008,1.00212,,-6.28127e-17,2.56174e-18,,-1.61937e-16,9.63638e-17,,1.85022e-16,1.38696e-16
3.2,2.8,,1,1.0008,1.00212,,2.92265e-16,6.32706e-15,,-5.50515e-16,9.26091e-15,,-3.70227e-17,9.2486e-15
3.2,2.9,,1,1.0008,1.00212,,-6.68194e-17,4.31806e-15,,-4.61697e-16,6.88226e-15,,2.01675e-16,1.01805e-14
3.2,3,,1,1.0008,1.00212,,-2.32783e-16,-4.02156e-15,,4.34808e-16,-6.62916e-15,,2.26655e-16,-1.01881e-14
3.2,3.1,,1,1.0008,1.00212,,-7.16662e-16,-6.28548e-15,,2.82152e-16,-9.00747e-15,,1.85022e-16,-9.21493e-15
3.2,3.2,,1,1.0008,1.00212,,-6.28127e-17,2.56174e-18,,-1.61937e-16,9.63638e-17,,1.85022e-16,1.38696e-16
3.2,3.3,,1,1.0008,1.00212,,2.92265e-16,6.32706e-15,,-5.50515e-16,9.26091e-15,,-3.70227e-17,9.2486e-15
3.2,3.4,,1,1.0008,1.00212,,-6.68194e-17,4.31806e-15,,-4.61697e-16,6.88226e-15,,2.01675e-16,1.01805e-14
3.2,3.5,,1,1.0008,1.00212,,-2.32783e-16,-4.02162e-15,,4.34808e-16,-6.62916e-15,,2.26655e-16,-1.01881e-14
3.2,3.6,,1,1.0008,1.00212,,-7.16662e-16,-6.28646e-15,,2.82152e-16,-9.00747e-15,,1.85022e-16,-9.21493e-15
3.2,3.7,,1,1.0008,1.00212,,3.18715e-16,-3.96186e-16,,-1.61937e-16,9.63638e-17,,1.85022e-16,1.38696e-16
3.2,3.8,,1,1.0008,1.00212,,2.81101e-16,3.87596e-15,,-3.2847e-16,6.90168e-15,,1.85022e-16,7.55551e-15
3.2,3.9,,1,1.0008,1.00212,,-2.61349e-16,1.10606e-15,,-5.17208e-16,4.91793e-17,,-2.03694e-17,2.51388e-15
3.2,4,,1,1.0008,1.00212,,1.75101e-16,4.52336e-16,,4.62564e-16,-1.97039e-15,,1.90573e-16,-8.56996e-15
3.2,4.1,,1,1.0008,1.00212,,4.81386e-17,6.4387e-15,,-7.67008e-16,1.13457e-14,,-2.0772e-16,1.80544e-14
3.2,4.2,,1,1.0008,1.00212,,6.19819e-17,-3.67997e-16,,7.95368e-17,9.60168e-17,,2.1264e-17,-1.52391e-16
3.2,4.3,,1,1.0008,1.00212,,7.91837e-17,-8.97303e-15,,2.40519e-16,-1.35167e-14,,4.12618e-16,-1.97277e-14
3.2,4.4,,1,1.0008,1.00212,,-3.05986e-16,-4.62172e-15,,-4.53633e-17,-4.90172e-15,,-2.73083e-17,9.79516e-16
3.2,4.5,,1,1.0008,1.00212,,3.53103e-16,-1.25654e-15,,2.40519e-16,5.27616e-16,,-3.14716e-17,-4.15683e-15
3.2,4.6,,1,1.0008,1.00212,,-8.12355e-16,1.4902e-15,,-4.53633e-17,-5.71852e-16,,-2.73083e-17,4.19916e-15
3.2,4.7,,1,1.0008,1.00212,,-7.0392e-17,4.7325e-15,,2.40519e-16,4.88524e-15,,-3.14716e-17,-1.15922e-15
3.2,4.8,,1,1.0008,1.00212,,-2.37251e-16,9.0473e-15,,-3.22919e-16,1.37882e-14,,-2.0772e-16,1.96087e-14
3.2,4.9,,1,1.0008,1.00212,,-3.89998e-16,-1.2279e-15,,7.95368e-17,9.60168e-17,,2.1264e-17,-1.52391e-16
3.2,5,,1,1.0008,1.00212,,2.54366e-16,-7.72941e-13,,2.40519e-16,-1.35167e-14,,4.12618e-16,-1.97277e-14
3.2,5.1,,1,1.0008,1.00212,,-2.88875e-16,-2.42602e-10,,-4.53633e-17,-4.90172e-15,,-2.73083e-17,9.79516e-16
3.2,5.2,,1,1.0008,1.00212,,1.01172e-15,-4.10812e-08,,2.40519e-16,4.88524e-15,,-3.14716e-17,-1.15922e-15
3.2,5.3,,1,1.0008,1.00212,,1.49793e-16,-3.70294e-06,,-3.22919e-16,1.37882e-14,,-2.0772e-16,1.96087e-14
3.2,5.4,,0.999995,1.0008,1.00212,,5.12767e-16,-0.000177201,,7.95368e-17,9.60168e-17,,2.1264e-17,-1.52391e-16
3.2,5.5,,0.999856,1.0008,1.00212,,7.92625e-16,-0.00448812,,2.40519e-16,-1.35167e-14,,4.12618e-16,-1.97277e-14
3.2,5.6,,0.997609,1.0008,1.00212,,4.34434e-16,-0.059955,,-4.53633e-17,-4.90172e-15,,-2.73083e-17,9.79516e-16
3.2,5.7,,0.978121,0.998492,1.00121,,5.42922e-16,-0.420854,,2.40519e-16,-0.130591,,-3.14716e-17,-0.0654658
3.2,5.8,,0.886922,0.937791,0.951902,,2.04838e-16,-1.54676,,-1.84141e-16,-1.34523,,6.98362e-17,-1.21297
3.2,5.9,,0.656719,0.689938,0.707966,,1.91205e-16,-2.96776,,-8.52109e-17,-3.49302,,3.72583e-16,-3.6983
3.3,0,,0.656719,0.689938,0.707966,,3.71206e-15,2.96776,,6.59377e-15,3.49302,,6.43419e-15,3.6983
3.3,0.1,,0.886922,0.937791,0.951902,,4.38184e-15,1.54676,,8.68932e-15,1.34523,,8.57831e-15,1.21297
3.3,0.2,,0.978121,0.998492,1.00121,,5.04207e-15,0.420854,,8.68932e-15,0.130591,,8.92525e-15,0.0654658
3.3,0.3,,0.997609,1.0008,1.00212,,5.1159e-15,0.059955,,8.85585e-15,2.17977e-15,,9.53588e-15,2.54406e-15
3.3,0.4,,0.999856,1.0008,1.00212,,4.74017e-15,0.00448812,,8.27298e-15,-1.36427e-15,,8.30075e-15,-1.57244e-15
3.3,0.5,,0.999995,1.0008,1.00212,,4.59788e-15,0.000177201,,8.84475e-15,-2.3149e-15,,8.12312e-15,-3.9379e-15
3.3,0.6,,1,1.0008,1.00212,,5.31594e-15,3.70294e-06,,8.78646e-15,2.61171e-15,,9.93833e-15,4.21807e-15
3.3,0.7,,1,1.0008,1.00212,,5.36441e-15,4.10812e-08,,8.30074e-15,2.7158e-15,,9.42485e-15,2.87973e-15
3.3,0.8,,1,1.0008,1.00212,,5.4206e-15,2.42598e-10,,8.52278e-15,-4.25017e-18,,8.75872e-15,-6.84762e-18
3.3,0.9,,1,1.0008,1.00212,,5.0736e-15,7.61345e-13,,8.71707e-15,-3.66799e-15,,8.5228e-15,-3.37655e-15
3.3,1,,1,1.0008,1.00212,,5.7974e-15,-9.91798e-16,,8.8725e-15,-4.14157e-15,,8.17863e-15,-5.45319e-15
3.3,1.1,,1,1.0008,1.00212,,5.71975e-15,1.22419e-15,,8.69209e-15,2.38273e-15,,9.53865e-15,2.43547e-15
3.3,1.2,,1,1.0008,1.00212,,6.19564e-15,2.70778e-15,,8.65323e-15,3.75108e-15,,9.97441e-15,5.20478e-15
3.3,1.3,,1,1.0008,1.00212,,6.10914e-15,1.26647e-15,,8.66434e-15,1.56914e-15,,9.1015e-15,-2.02177e-16
3.3,1.4,,1,1.0008,1.00212,,5.24186e-15,-1.1079e-15,,8.65323e-15,-1.52248e-15,,9.30828e-15,1.81023e-16
3.3,1.5,,1,1.0008,1.00212,,5.75403e-15,-1.77773e-15,,9.10843e-15,-2.94981e-15,,8.477e-15,-4.64307e-15
3.3,1.6,,1,1.0008,1.00212,,5.50033e-15,5.76344e-17,,8.91414e-15,5.1261e-17,,8.87252e-15,-7.02109e-18
3.3,1.7,,1,1.0008,1.00212,,5.75155e-15,1.80485e-15,,8.20914e-15,3.08495e-15,,9.97441e-15,4.64967e-15
3.3,1.8,,1,1.0008,1.00212,,6.10914e-15,9.25434e-16,,8.66434e-15,1.56914e-15,,9.1015e-15,-2.02177e-16
3.3,1.9,,1,1.0008,1.00212,,5.67893e-15,-1.57867e-15,,8.65323e-15,-1.52248e-15,,9.30828e-15,1.81023e-16
3.3,2,,1,1.0008,1.00212,,5.82495e-15,-3.43498e-15,,9.33047e-15,-4.30983e-15,,8.92109e-15,-5.42023e-15
3.3,2.1,,1,1.0008,1.00212,,5.15372e-15,-3.24869e-15,,9.58027e-15,-4.71749e-15,,9.1362e-15,-4.69771e-15
3.3,2.2,,1,1.0008,1.00212,,5.14838e-15,1.29011e-15,,8.91414e-15,1.00015e-15,,9.35824e-15,6.86868e-16
3.3,2.3,,1,1.0008,1.00212,,6.23204e-15,6.4737e-15,,8.60883e-15,9.37713e-15,,8.74762e-15,9.29717e-15
3.3,2.4,,1,1.0008,1.00212,,5.87295e-15,4.31806e-15,,8.58662e-15,6.97073e-15,,9.12509e-15,1.02915e-14
3.3,2.5,,1,1.0008,1.00212,,5.70699e-15,-4.09789e-15,,9.6219e-15,-6.69681e-15,,9.06681e-15,-1.03338e-14
3.3,2.6,,1,1.0008,1.00212,,5.1676e-15,-6.25079e-15,,9.58027e-15,-9.10287e-15,,9.35824e-15,-9.27738e-15
3.3,2.7,,1,1.0008,1.00212,,5.65492e-15,-1.8255e-17,,8.91414e-15,1.11976e-16,,8.91415e-15,1.31757e-16
3.3,2.8,,1,1.0008,1.00212,,6.67613e-15,6.29931e-15,,8.60883e-15,9.37713e-15,,8.74762e-15,9.29717e-15
3.3,2.9,,1,1.0008,1.00212,,5.87295e-15,4.31806e-15,,8.58662e-15,6.97073e-15,,9.12509e-15,1.02915e-14
3.3,3,,1,1.0008,1.00212,,5.70699e-15,-4.09789e-15,,9.6219e-15,-6.69681e-15,,9.06681e-15,-1.03338e-14
3.3,3.1,,1,1.0008,1.00212,,5.1676e-15,-6.25079e-15,,9.58027e-15,-9.10287e-15,,9.35824e-15,-9.27738e-15
3.3,3.2,,1,1.0008,1.00212,,5.65492e-15,-1.8255e-17,,8.91414e-15,1.11976e-16,,8.91415e-15,1.31757e-16
3.3,3.3,,1,1.0008,1.00212,,6.67613e-15,6.29931e-15,,8.60883e-15,9.37713e-15,,8.74762e-15,9.29717e-15
3.3,3.4,,1,1.0008,1.00212,,5.87295e-15,4.31806e-15,,8.58662e-15,6.97073e-15,,9.12509e-15,1.02915e-14
3.3,3.5,,1,1.0008,1.00212,,5.70699e-15,-4.09794e-15,,9.6219e-15,-6.69681e-15,,9.06681e-15,-1.03338e-14
3.3,3.6,,1,1.0008,1.00212,,5.1676e-15,-6.25177e-15,,9.58027e-15,-9.10287e-15,,9.35824e-15,-9.27738e-15
3.3,3.7,,1,1.0008,1.00212,,6.09195e-15,-4.03125e-16,,8.91414e-15,1.11976e-16,,8.91415e-15,1.31757e-16
3.3,3.8,,1,1.0008,1.00212,,6.16536e-15,3.84127e-15,,8.83087e-15,7.01791e-15,,8.96966e-15,7.60408e-15
3.3,3.9,,1,1.0008,1.00212,,5.73393e-15,1.11993e-15,,8.44784e-15,3.70362e-17,,9.29163e-15,2.56939e-15
3.3,4,,1,1.0008,1.00212,,6.17038e-15,5.21724e-16,,9.59415e-15,-2.02416e-15,,9.0446e-15,-8.68792e-15
3.3,4.1,,1,1.0008,1.00212,,6.09892e-15,6.32074e-15,,8.14253e-15,1.14515e-14,,8.60468e-15,1.80318e-14
3.3,4.2,,1,1.0008,1.00212,,5.83522e-15,-4.09631e-16,,8.48948e-15,1.11629e-16,,9.44428e-15,-1.52391e-16
3.3,4.3,,1,1.0008,1.00212,,6.24099e-15,-8.84813e-15,,9.15006e-15,-1.34039e-14,,9.26665e-15,-1.97069e-14
3.3,4.4,,1,1.0008,1.00212,,6.13338e-15,-4.55234e-15,,8.91969e-15,-4.91213e-15,,9.28469e-15,1.03503e-15
3.3,4.5,,1,1.0008,1.00212,,6.51491e-15,-1.36063e-15,,9.15006e-15,5.57106e-16,,9.26665e-15,-4.21928e-15
3.3,4.6,,1,1.0008,1.00212,,5.84905e-15,1.61511e-15,,8.91969e-15,-3.60215e-16,,9.28469e-15,4.25467e-15
3.3,4.7,,1,1.0008,1.00212,,6.14693e-15,4.69086e-15,,9.15006e-15,4.91473e-15,,9.26665e-15,-1.22167e-15
3.3,4.8,,1,1.0008,1.00212,,5.81353e-15,8.92934e-15,,8.58662e-15,1.3672e-14,,9.04876e-15,1.95862e-14
3.3,4.9,,1,1.0008,1.00212,,5.82732e-15,-1.21402e-15,,8.48948e-15,1.11629e-16,,9.44428e-15,-1.52391e-16
3.3,5,,1,1.0008,1.00212,,6.41617e-15,-7.72879e-13,,9.15006e-15,-1.34039e-14,,9.26665e-15,-1.97069e-14
3.3,5.1,,1,1.0008,1.00212,,6.15049e-15,-2.42602e-10,,8.91969e-15,-4.91213e-15,,9.28469e-15,1.03503e-15
3.3,5.2,,1,1.0008,1.00212,,6.78495e-15,-4.10812e-08,,9.15006e-15,4.91473e-15,,9.26665e-15,-1.22167e-15
3.3,5.3,,1,1.0008,1.00212,,6.64467e-15,-3.70294e-06,,8.58662e-15,1.3672e-14,,9.04876e-15,1.95862e-14
3.3,5.4,,0.999995,1.0008,1.00212,,6.286e-15,-0.000177201,,8.48948e-15,1.11629e-16,,9.44428e-15,-1.52391e-16
3.3,5.5,,0.999856,1.0008,1.00212,,6.95443e-15,-0.00448812,,9.15006e-15,-1.34039e-14,,9.26665e-15,-1.97069e-14
3.3,5.6,,0.997609,1.0008,1.00212,,6.3742e-15,-0.059955,,8.91969e-15,-4.91213e-15,,9.28469e-15,1.03503e-15
3.3,5.7,,0.978121,0.998492,1.00121,,6.14962e-15,-0.420854,,9.15006e-15,-0.130591,,9.26665e-15,-0.0654658
3.3,5.8,,0.886922,0.937791,0.951902,,5.75601e-15,-1.54676,,8.25355e-15,-1.34523,,8.85448e-15,-1.21297
3.3,5.9,,0.656719,0.689938,0.707966,,4.35459e-15,-2.96776,,6.38184e-15,-3.49302,,6.5482e-15,-3.6983
3.4,0,,0.656719,0.689938,0.707966,,2.60344e-15,2.96776,,4.70639e-15,3.49302,,6.87828e-15,3.6983
3.4,0.1,,0.886922,0.937791,0.951902,,2.38549e-15,1.54676,,6.46887e-15,1.34523,,9.0224e-15,1.21297
3.4,0.2,,0.978121,0.998492,1.00121,,2.60183e-15,0.420854,,6.02478e-15,0.130591,,9.1473e-15,0.0654658
3.4,0.3,,0.997609,1.0008,1.00212,,2.6757e-15,0.059955,,5.96927e-15,1.92997e-15,,9.31383e-15,2.48855e-15
3.4,0.4,,0.999856,1.0008,1.00212,,2.29999e-15,0.00448812,,5.83049e-15,-1.39203e-15,,8.5228e-15,-1.62795e-15
3.4,0.5,,0.999995,1.0008,1.00212,,2.37972e-15,0.000177201,,6.6243e-15,-1.92632e-15,,9.01129e-15,-3.49382e-15
3.4,0.6,,1,1.0008,1.00212,,2.65368e-15,3.70294e-06,,6.34397e-15,2.47293e-15,,1.03824e-14,3.94052e-15
3.4,0.7,,1,1.0008,1.00212,,2.70215e-15,4.10812e-08,,5.85825e-15,2.79906e-15,,9.86894e-15,2.82422e-15
3.4,0.8,,1,1.0008,1.00212,,3.42446e-15,2.42598e-10,,6.08029e-15,7.90166e-17,,8.98076e-15,-6.23588e-17
3.4,0.9,,1,1.0008,1.00212,,2.85543e-15,7.61345e-13,,6.27458e-15,-3.58472e-15,,8.74484e-15,-3.43206e-15
3.4,1,,1,1.0008,1.00212,,4.02331e-15,-1.10281e-15,,6.43001e-15,-3.83625e-15,,9.06681e-15,-5.23114e-15
3.4,1.1,,1,1.0008,1.00212,,3.05749e-15,1.16867e-15,,6.47165e-15,2.32722e-15,,1.04268e-14,2.43547e-15
3.4,1.2,,1,1.0008,1.00212,,3.97748e-15,2.70779e-15,,6.21074e-15,3.50128e-15,,1.01965e-14,4.92723e-15
3.4,1.3,,1,1.0008,1.00212,,3.89102e-15,1.26646e-15,,5.9998e-15,1.8467e-15,,9.54559e-15,1.30889e-16
3.4,1.4,,1,1.0008,1.00212,,3.24578e-15,-1.05238e-15,,6.21074e-15,-1.6335e-15,,9.53032e-15,-9.65328e-17
3.4,1.5,,1,1.0008,1.00212,,3.98001e-15,-1.99978e-15,,6.22185e-15,-2.75552e-15,,8.92109e-15,-4.39327e-15
3.4,1.6,,1,1.0008,1.00212,,3.72623e-15,2.12178e-18,,6.69369e-15,1.06772e-16,,9.7607e-15,1.04001e-16
3.4,1.7,,1,1.0008,1.00212,,3.53342e-15,1.80486e-15,,5.76665e-15,2.94617e-15,,1.01965e-14,4.37211e-15
3.4,1.8,,1,1.0008,1.00212,,4.33511e-15,9.25422e-16,,5.9998e-15,1.8467e-15,,9.54559e-15,1.30889e-16
3.4,1.9,,1,1.0008,1.00212,,3.68285e-15,-1.46764e-15,,6.21074e-15,-1.6335e-15,,9.53032e-15,-9.65328e-17
3.4,2,,1,1.0008,1.00212,,4.27297e-15,-3.37947e-15,,6.44389e-15,-3.94901e-15,,9.36518e-15,-5.14267e-15
3.4,2.1,,1,1.0008,1.00212,,3.60167e-15,-3.24869e-15,,7.13778e-15,-4.57872e-15,,1.00244e-14,-4.61445e-15
3.4,2.2,,1,1.0008,1.00212,,3.15223e-15,1.2901e-15,,6.47165e-15,9.72399e-16,,1.02464e-14,7.14624e-16
3.4,2.3,,1,1.0008,1.00212,,4.236e-15,6.36271e-15,,6.83247e-15,9.15509e-15,,1.00799e-14,9.35268e-15
3.4,2.4,,1,1.0008,1.00212,,4.32107e-15,4.3181e-15,,6.81026e-15,6.74868e-15,,9.79123e-15,9.95844e-15
3.4,2.5,,1,1.0008,1.00212,,4.15512e-15,-4.15344e-15,,7.17941e-15,-6.55804e-15,,9.95498e-15,-1.00285e-14
3.4,2.6,,1,1.0008,1.00212,,4.05975e-15,-6.1398e-15,,7.13778e-15,-8.9641e-15,,1.02464e-14,-9.30514e-15
3.4,2.7,,1,1.0008,1.00212,,3.65877e-15,-1.82549e-17,,6.47165e-15,8.42207e-17,,9.80233e-15,1.59512e-16
3.4,2.8,,1,1.0008,1.00212,,4.68009e-15,6.1328e-15,,6.83247e-15,9.15509e-15,,1.00799e-14,9.35268e-15
3.4,2.9,,1,1.0008,1.00212,,4.32107e-15,4.3181e-15,,6.81026e-15,6.74868e-15,,9.79123e-15,9.95844e-15
3.4,3,,1,1.0008,1.00212,,4.15512e-15,-4.15344e-15,,7.17941e-15,-6.55804e-15,,9.95498e-15,-1.00285e-14
3.4,3.1,,1,1.0008,1.00212,,4.05975e-15,-6.1398e-15,,7.13778e-15,-8.9641e-15,,1.02464e-14,-9.30514e-15
3.4,3.2,,1,1.0008,1.00212,,3.65877e-15,-1.82549e-17,,6.47165e-15,8.42207e-17,,9.80233e-15,1.59512e-16
3.4,3.3,,1,1.0008,1.00212,,4.68009e-15,6.1328e-15,,6.83247e-15,9.15509e-15,,1.00799e-14,9.35268e-15
3.4,3.4,,1,1.0008,1.00212,,4.32107e-15,4.3181e-15,,6.81026e-15,6.74868e-15,,9.79123e-15,9.95844e-15
3.4,3.5,,1,1.0008,1.00212,,4.15512e-15,-4.1535e-15,,7.17941e-15,-6.55804e-15,,9.95498e-15,-1.00285e-14
3.4,3.6,,1,1.0008,1.00212,,4.05975e-15,-6.14077e-15,,7.13778e-15,-8.9641e-15,,1.02464e-14,-9.30514e-15
3.4,3.7,,1,1.0008,1.00212,,4.09581e-15,-5.14147e-16,,6.47165e-15,8.42207e-17,,9.80233e-15,1.59512e-16
3.4,3.8,,1,1.0008,1.00212,,4.16933e-15,3.8413e-15,,7.05451e-15,6.9624e-15,,1.03019e-14,7.79837e-15
3.4,3.9,,1,1.0008,1.00212,,3.73786e-15,1.11994e-15,,6.44944e-15,9.28067e-18,,9.95776e-15,2.20857e-15
3.4,4,,1,1.0008,1.00212,,4.61871e-15,5.21714e-16,,6.92961e-15,-2.24621e-15,,9.48869e-15,-8.8267e-15
3.4,4.1,,1,1.0008,1.00212,,4.54714e-15,6.2652e-15,,6.36617e-15,1.15348e-14,,9.27081e-15,1.81429e-14
3.4,4.2,,1,1.0008,1.00212,,4.2833e-15,-4.0963e-16,,6.04699e-15,8.38738e-17,,9.66633e-15,-1.80146e-16
3.4,4.3,,1,1.0008,1.00212,,4.24513e-15,-8.95912e-15,,6.04143e-15,-1.3626e-14,,9.71074e-15,-1.98734e-14
3.4,4.4,,1,1.0008,1.00212,,4.13751e-15,-4.60787e-15,,6.4772e-15,-4.71784e-15,,9.50673e-15,1.00727e-15
3.4,4.5,,1,1.0008,1.00212,,4.51905e-15,-1.3606e-15,,6.48552e-15,2.51795e-16,,9.71074e-15,-4.24703e-15
3.4,4.6,,1,1.0008,1.00212,,3.85319e-15,1.55957e-15,,6.4772e-15,-1.65926e-16,,9.50673e-15,4.22692e-15
3.4,4.7,,1,1.0008,1.00212,,4.15106e-15,4.69089e-15,,6.48552e-15,4.60942e-15,,9.71074e-15,-1.24943e-15
3.4,4.8,,1,1.0008,1.00212,,4.26175e-15,8.98483e-15,,6.36617e-15,1.38663e-14,,9.27081e-15,1.96972e-14
3.4,4.9,,1,1.0008,1.00212,,3.83132e-15,-1.26953e-15,,6.04699e-15,8.38738e-17,,9.66633e-15,-1.80146e-16
3.4,5,,1,1.0008,1.00212,,4.42031e-15,-7.7299e-13,,6.04143e-15,-1.3626e-14,,9.71074e-15,-1.98734e-14
3.4,5.1,,1,1.0008,1.00212,,4.15463e-15,-2.42602e-10,,6.4772e-15,-4.71784e-15,,9.50673e-15,1.00727e-15
3.4,5.2,,1,1.0008,1.00212,,4.78909e-15,-4.10812e-08,,6.48552e-15,4.60942e-15,,9.71074e-15,-1.24943e-15
3.4,5.3,,1,1.0008,1.00212,,4.6488e-15,-3.70294e-06,,6.36617e-15,1.38663e-14,,9.27081e-15,1.96972e-14
3.4,5.4,,0.999995,1.0008,1.00212,,4.29e-15,-0.000177201,,6.04699e-15,8.38738e-17,,9.66633e-15,-1.80146e-16
3.4,5.5,,0.999856,1.0008,1.00212,,4.95857e-15,-0.00448812,,6.04143e-15,-1.3626e-14,,9.71074e-15,-1.98734e-14
