t,FxPressure,FyPressure,FxViscous,FyViscous,Fx,Fy,CD,CL
0.995905,13.7298,1.22627e-11,0.149301,2.38806e-15,13.8791,1.22651e-11,1.11032,9.81206e-13
0.995969,13.7297,1.69104e-11,0.149301,2.36432e-15,13.879,1.69127e-11,1.11032,1.35302e-12
0.996032,13.7297,5.53535e-12,0.149301,2.32854e-15,13.879,5.53768e-12,1.11032,4.43014e-13
0.996096,13.7296,-3.99547e-11,0.149301,2.29612e-15,13.8789,-3.99524e-11,1.11031,-3.19619e-12
0.99616,13.7296,-5.29241e-11,0.1493,2.28924e-15,13.8789,-5.29218e-11,1.11031,-4.23374e-12
0.996223,13.7295,-1.28937e-12,0.1493,2.27601e-15,13.8788,-1.2871e-12,1.1103,-1.02968e-13
0.996287,13.7295,-4.0214e-11,0.1493,2.26609e-15,13.8788,-4.02117e-11,1.1103,-3.21694e-12
0.99635,13.7294,-1.33278e-11,0.1493,2.25839e-15,13.8787,-1.33255e-11,1.1103,-1.06604e-12
0.996414,13.7294,-5.87199e-12,0.149299,2.27509e-15,13.8787,-5.86972e-12,1.11029,-4.69577e-13
0.996477,13.7293,-4.49213e-11,0.149299,2.2604e-15,13.8786,-4.4919e-11,1.11029,-3.59352e-12
0.996541,13.7293,-7.48099e-12,0.149299,2.27916e-15,13.8786,-7.47872e-12,1.11029,-5.98297e-13
0.996604,13.7292,1.24515e-11,0.149298,2.29802e-15,13.8785,1.24538e-11,1.11028,9.96308e-13
0.996668,13.7292,1.69751e-11,0.149298,2.30843e-15,13.8785,1.69774e-11,1.11028,1.3582e-12
0.996731,13.7291,1.00901e-11,0.149298,2.30886e-15,13.8784,1.00924e-11,1.11027,8.0739e-13
0.996795,13.7291,2.59695e-11,0.149298,2.31222e-15,13.8784,2.59718e-11,1.11027,2.07774e-12
0.996858,13.729,2.80362e-11,0.149297,2.33543e-15,13.8783,2.80385e-11,1.11027,2.24308e-12
0.996922,13.729,3.91853e-11,0.149297,2.34101e-15,13.8783,3.91877e-11,1.11026,3.13501e-12
0.996985,13.7289,6.56388e-11,0.149297,2.3525e-15,13.8782,6.56411e-11,1.11026,5.25129e-12
0.997049,13.7289,5.76609e-11,0.149297,2.36253e-15,13.8782,5.76632e-11,1.11025,4.61306e-12
0.997112,13.7288,-3.27405e-12,0.149296,2.35754e-15,13.8781,-3.27169e-12,1.11025,-2.61735e-13
0.997176,13.7288,7.10189e-13,0.149296,2.34735e-15,13.8781,7.12536e-13,1.11025,5.70029e-14
0.997239,13.7287,6.84797e-12,0.149296,2.3415e-15,13.878,6.85032e-12,1.11024,5.48025e-13
0.997303,13.7287,5.28881e-11,0.149295,2.32139e-15,13.878,5.28905e-11,1.11024,4.23124e-12
0.997367,13.7286,-1.39677e-11,0.149295,2.28734e-15,13.8779,-1.39654e-11,1.11024,-1.11723e-12
0.99743,13.7286,2.92758e-11,0.149295,2.26181e-15,13.8779,2.92781e-11,1.11023,2.34225e-12
0.997494,13.7285,2.62151e-11,0.149295,2.2314e-15,13.8778,2.62174e-11,1.11023,2.09739e-12
0.997557,13.7285,2.01969e-11,0.149294,2.19811e-15,13.8778,2.01991e-11,1.11022,1.61593e-12
0.997621,13.7285,2.28039e-11,0.149294,2.1774e-15,13.8777,2.28061e-11,1.11022,1.82449e-12
0.997684,13.7284,3.19233e-11,0.149294,2.17052e-15,13.8777,3.19254e-11,1.11022,2.55403e-12
0.997748,13.7284,2.65793e-11,0.149294,2.16461e-15,13.8776,2.65815e-11,1.11021,2.12652e-12
0.997811,13.7283,-5.14311e-14,0.149293,2.17572e-15,13.8776,-4.92554e-14,1.11021,-3.94043e-15
0.997875,13.7283,3.783e-11,0.149293,2.18646e-15,13.8776,3.78322e-11,1.1102,3.02658e-12
0.997938,13.7282,1.97257e-12,0.149293,2.20679e-15,13.8775,1.97477e-12,1.1102,1.57982e-13
0.998002,13.7282,4.00888e-11,0.149293,2.23985e-15,13.8775,4.0091e-11,1.1102,3.20728e-12
0.998065,13.7281,4.24607e-11,0.149292,2.272e-15,13.8774,4.2463e-11,1.11019,3.39704e-12
0.998129,13.7281,4.4295e-11,0.149292,2.31e-15,13.8774,4.42973e-11,1.11019,3.54379e-12
0.998192,13.728,4.25539e-11,0.149292,2.34627e-15,13.8773,4.25563e-11,1.11018,3.4045e-12
0.998256,13.728,2.4883e-11,0.149291,2.39007e-15,13.8773,2.48854e-11,1.11018,1.99083e-12
0.998319,13.7279,2.52019e-11,0.149291,2.43165e-15,13.8772,2.52043e-11,1.11018,2.01635e-12
0.998383,13.7279,2.3714e-11,0.149291,2.45951e-15,13.8772,2.37164e-11,1.11017,1.89731e-12
0.998447,13.7278,5.88126e-11,0.149291,2.47583e-15,13.8771,5.88151e-11,1.11017,4.70521e-12
0.99851,13.7278,3.04313e-11,0.14929,2.49952e-15,13.8771,3.04338e-11,1.11017,2.4347e-12
0.998574,13.7277,2.64296e-11,0.14929,2.51437e-15,13.877,2.64321e-11,1.11016,2.11457e-12
0.998637,13.7277,-1.88439e-11,0.14929,2.50272e-15,13.877,-1.88414e-11,1.11016,-1.50731e-12
0.998701,13.7276,5.99283e-12,0.14929,2.48819e-15,13.8769,5.99532e-12,1.11015,4.79626e-13
0.998764,13.7276,1.92322e-11,0.149289,2.44797e-15,13.8769,1.92347e-11,1.11015,1.53877e-12
0.998828,13.7275,9.85708e-12,0.149289,2.4098e-15,13.8768,9.85949e-12,1.11015,7.88759e-13
0.998891,13.7275,-1.27294e-11,0.149289,2.36275e-15,13.8768,-1.27271e-11,1.11014,-1.01817e-12
0.998955,13.7274,3.28017e-12,0.149288,2.30978e-15,13.8767,3.28248e-12,1.11014,2.62599e-13
0.999018,13.7274,-1.67146e-11,0.149288,2.23319e-15,13.8767,-1.67124e-11,1.11013,-1.33699e-12
0.999082,13.7273,-1.75435e-11,0.149288,2.15545e-15,13.8766,-1.75413e-11,1.11013,-1.40331e-12
0.999145,13.7273,-3.634e-11,0.149288,2.08741e-15,13.8766,-3.63379e-11,1.11013,-2.90703e-12
0.999209,13.7273,-1.9966e-12,0.149287,2.0106e-15,13.8765,-1.99459e-12,1.11012,-1.59567e-13
0.999272,13.7272,-3.33285e-11,0.149287,1.95156e-15,13.8765,-3.33266e-11,1.11012,-2.66612e-12
0.999336,13.7272,-1.33593e-11,0.149287,1.90527e-15,13.8764,-1.33574e-11,1.11012,-1.06859e-12
0.999399,13.7271,1.47201e-11,0.149287,1.87795e-15,13.8764,1.4722e-11,1.11011,1.17776e-12
0.999463,13.7271,-3.60363e-11,0.149286,1.84298e-15,13.8763,-3.60344e-11,1.11011,-2.88275e-12
0.999527,13.727,-4.83097e-11,0.149286,1.81929e-15,13.8763,-4.83079e-11,1.1101,-3.86463e-12
0.99959,13.727,-3.15073e-11,0.149286,1.79576e-15,13.8762,-3.15055e-11,1.1101,-2.52044e-12
0.999654,13.7269,-2.80553e-11,0.149286,1.7821e-15,13.8762,-2.80535e-11,1.1101,-2.24428e-12
0.999717,13.7269,-5.492e-13,0.149285,1.77126e-15,13.8762,-5.47428e-13,1.11009,-4.37943e-14
0.999781,13.7268,1.02293e-12,0.149285,1.77522e-15,13.8761,1.02471e-12,1.11009,8.19766e-14
0.999844,13.7268,1.57673e-11,0.149285,1.78595e-15,13.8761,1.5769e-11,1.11008,1.26152e-12
0.999908,13.7267,2.35612e-11,0.149284,1.81327e-15,13.876,2.3563e-11,1.11008,1.88504e-12
0.999971,13.7267,2.10139e-11,0.149284,1.8304e-15,13.876,2.10157e-11,1.11008,1.68126e-12
1.00003,13.7266,3.51667e-12,0.149284,1.86125e-15,13.8759,3.51853e-12,1.11007,2.81482e-13
1.0001,13.7266,4.53247e-11,0.149284,1.88472e-15,13.8759,4.53265e-11,1.11007,3.62612e-12
1.00016,13.7265,5.56696e-11,0.149283,1.93763e-15,13.8758,5.56716e-11,1.11006,4.45373e-12
1.00023,13.7265,8.63939e-11,0.149283,1.98756e-15,13.8758,8.63958e-11,1.11006,6.91167e-12
1.00029,13.7264,2.45236e-11,0.149283,2.03196e-15,13.8757,2.45256e-11,1.11006,1.96205e-12
1.00035,13.7264,5.87599e-11,0.149283,2.0859e-15,13.8757,5.8762e-11,1.11005,4.70096e-12
1.00042,13.7263,4.90836e-11,0.149282,2.1259e-15,13.8756,4.90858e-11,1.11005,3.92686e-12
1.00048,13.7263,3.45005e-11,0.149282,2.16537e-15,13.8756,3.45026e-11,1.11005,2.76021e-12
1.00054,13.7262,4.01045e-11,0.149282,2.20711e-15,13.8755,4.01067e-11,1.11004,3.20854e-12
1.00061,13.7262,1.76569e-11,0.149281,2.23422e-15,13.8755,1.76591e-11,1.11004,1.41273e-12
1.00067,13.7261,3.11288e-11,0.149281,2.26246e-15,13.8754,3.11311e-11,1.11003,2.49048e-12
1.00073,13.7261,4.61656e-11,0.149281,2.29271e-15,13.8754,4.61679e-11,1.11003,3.69344e-12
1.0008,13.726,4.47207e-11,0.149281,2.33445e-15,13.8753,4.4723e-11,1.11003,3.57784e-12
1.00086,13.726,2.92219e-11,0.14928,2.3557e-15,13.8753,2.92242e-11,1.11002,2.33794e-12
1.00092,13.7259,2.57948e-11,0.14928,2.38389e-15,13.8752,2.57972e-11,1.11002,2.06378e-12
1.00099,13.7259,-5.84761e-12,0.14928,2.38156e-15,13.8752,-5.84523e-12,1.11001,-4.67618e-13
1.00105,13.7259,-1.15249e-11,0.14928,2.39641e-15,13.8751,-1.15225e-11,1.11001,-9.21801e-13
1.00111,13.7258,4.5178e-11,0.149279,2.39603e-15,13.8751,4.51804e-11,1.11001,3.61443e-12
1.00118,13.7258,-1.42954e-12,0.149279,2.39067e-15,13.875,-1.42715e-12,1.11,-1.14172e-13
1.00124,13.7257,-1.75895e-11,0.149279,2.39424e-15,13.875,-1.75871e-11,1.11,-1.40697e-12
1.00131,13.7257,-1.28184e-11,0.149279,2.38324e-15,13.8749,-1.28161e-11,1.11,-1.02528e-12
1.00137,13.7256,-3.35845e-11,0.149278,2.37549e-15,13.8749,-3.35821e-11,1.10999,-2.68657e-12
1.00143,13.7256,-9.51204e-12,0.149278,2.36074e-15,13.8748,-9.50968e-12,1.10999,-7.60774e-13
1.0015,13.7255,-1.20817e-11,0.149278,2.35451e-15,13.8748,-1.20793e-11,1.10998,-9.66346e-13
1.00156,13.7255,2.33208e-11,0.149277,2.3467e-15,13.8747,2.33231e-11,1.10998,1.86585e-12
1.00162,13.7254,7.75215e-12,0.149277,2.3164e-15,13.8747,7.75447e-12,1.10998,6.20358e-13
1.00169,13.7254,-9.09401e-12,0.149277,2.30485e-15,13.8746,-9.09171e-12,1.10997,-7.27336e-13
1.00175,13.7253,5.55903e-11,0.149277,2.31136e-15,13.8746,5.55926e-11,1.10997,4.44741e-12
1.00181,13.7253,5.92183e-12,0.149276,2.31304e-15,13.8746,5.92415e-12,1.10996,4.73932e-13
1.00188,13.7252,5.36167e-12,0.149276,2.31613e-15,13.8745,5.36399e-12,1.10996,4.29119e-13
1.00194,13.7252,5.08631e-11,0.149276,2.31884e-15,13.8745,5.08654e-11,1.10996,4.06923e-12
1.002,13.7251,-8.49205e-12,0.149276,2.32811e-15,13.8744,-8.48973e-12,1.10995,-6.79178e-13
1.00207,13.7251,2.21612e-11,0.149275,2.32139e-15,13.8744,2.21635e-11,1.10995,1.77308e-12
1.00213,13.725,2.9151e-11,0.149275,2.31569e-15,13.8743,2.91533e-11,1.10994,2.33227e-12
1.00219,13.725,7.73791e-12,0.149275,2.3132e-15,13.8743,7.74022e-12,1.10994,6.19218e-13
1.00226,13.7249,2.61845e-11,0.149275,2.33141e-15,13.8742,2.61868e-11,1.10994,2.09494e-12
1.00232,13.7249,-1.51109e-11,0.149274,2.33586e-15,13.8742,-1.51086e-11,1.10993,-1.20869e-12
1.00239,13.7248,3.2795e-11,0.149274,2.31905e-15,13.8741,3.27973e-11,1.10993,2.62378e-12
1.00245,13.7248,2.02197e-11,0.149274,2.31347e-15,13.8741,2.0222e-11,1.10993,1.61776e-12
1.00251,13.7247,3.47924e-11,0.149273,2.31634e-15,13.874,3.47947e-11,1.10992,2.78357e-12
1.00258,13.7247,-7.20893e-12,0.149273,2.31119e-15,13.874,-7.20662e-12,1.10992,-5.76529e-13
1.00264,13.7246,4.54399e-11,0.149273,2.29704e-15,13.8739,4.54422e-11,1.10991,3.63537e-12
1.0027,13.7246,6.8213e-11,0.149273,2.29986e-15,13.8739,6.82153e-11,1.10991,5.45722e-12
1.00277,13.7246,-4.16883e-11,0.149272,2.29835e-15,13.8738,-4.1686e-11,1.10991,-3.33488e-12
1.00283,13.7245,3.91386e-11,0.149272,2.26788e-15,13.8738,3.91408e-11,1.1099,3.13127e-12
1.00289,13.7245,4.02265e-11,0.149272,2.23291e-15,13.8737,4.02288e-11,1.1099,3.2183e-12
1.00296,13.7244,2.28428e-11,0.149272,2.22744e-15,13.8737,2.2845e-11,1.10989,1.8276e-12
1.00302,13.7244,-2.44447e-11,0.149271,2.20554e-15,13.8736,-2.44425e-11,1.10989,-1.9554e-12
1.00308,13.7243,1.44619e-12,0.149271,2.20391e-15,13.8736,1.44839e-12,1.10989,1.15872e-13
1.00315,13.7243,2.22613e-11,0.149271,2.20061e-15,13.8735,2.22635e-11,1.10988,1.78108e-12
1.00321,13.7242,-1.34072e-11,0.14927,2.21817e-15,13.8735,-1.3405e-11,1.10988,-1.0724e-12
1.00327,13.7242,1.35415e-11,0.14927,2.22072e-15,13.8734,1.35437e-11,1.10987,1.0835e-12
1.00334,13.7241,2.09366e-11,0.14927,2.23866e-15,13.8734,2.09388e-11,1.10987,1.67511e-12
1.0034,13.7241,5.26216e-11,0.14927,2.25351e-15,13.8733,5.26239e-11,1.10987,4.20991e-12
1.00347,13.724,3.27755e-11,0.149269,2.27861e-15,13.8733,3.27778e-11,1.10986,2.62222e-12
1.00353,13.724,2.90551e-11,0.149269,2.30463e-15,13.8732,2.90574e-11,1.10986,2.32459e-12
1.00359,13.7239,4.65164e-11,0.149269,2.33808e-15,13.8732,4.65188e-11,1.10986,3.7215e-12
1.00366,13.7239,-4.61808e-12,0.149269,2.37364e-15,13.8731,-4.61571e-12,1.10985,-3.69257e-13
1.00372,13.7238,4.82094e-11,0.149268,2.41658e-15,13.8731,4.82118e-11,1.10985,3.85695e-12
1.00378,13.7238,4.95213e-11,0.149268,2.44769e-15,13.873,4.95237e-11,1.10984,3.9619e-12
1.00385,13.7237,2.93599e-11,0.149268,2.47458e-15,13.873,2.93624e-11,1.10984,2.34899e-12
1.00391,13.7237,1.99829e-11,0.149268,2.47317e-15,13.873,1.99854e-11,1.10984,1.59883e-12
1.00397,13.7236,-2.67877e-11,0.149267,2.49464e-15,13.8729,-2.67852e-11,1.10983,-2.14282e-12
1.00404,13.7236,1.29313e-11,0.149267,2.50364e-15,13.8729,1.29338e-11,1.10983,1.0347e-12
1.0041,13.7235,-9.53901e-12,0.149267,2.50765e-15,13.8728,-9.5365e-12,1.10982,-7.6292e-13
1.00416,13.7235,3.60551e-11,0.149266,2.48418e-15,13.8728,3.60576e-11,1.10982,2.88461e-12
1.00423,13.7234,-3.07878e-11,0.149266,2.45859e-15,13.8727,-3.07853e-11,1.10982,-2.46283e-12
1.00429,13.7234,-2.00469e-11,0.149266,2.42682e-15,13.8727,-2.00444e-11,1.10981,-1.60355e-12
1.00435,13.7233,-3.09235e-11,0.149266,2.39132e-15,13.8726,-3.09211e-11,1.10981,-2.47368e-12
1.00442,13.7233,1.82456e-12,0.149265,2.3666e-15,13.8726,1.82693e-12,1.10981,1.46154e-13
1.00448,13.7232,2.71914e-11,0.149265,2.36508e-15,13.8725,2.71938e-11,1.1098,2.1755e-12
1.00455,13.7232,2.38646e-11,0.149265,2.35554e-15,13.8725,2.3867e-11,1.1098,1.90936e-12
1.00461,13.7232,-8.48665e-12,0.149265,2.34247e-15,13.8724,-8.48431e-12,1.10979,-6.78745e-13
1.00467,13.7231,1.66628e-11,0.149264,2.35928e-15,13.8724,1.66652e-11,1.10979,1.33321e-12
1.00474,13.7231,1.59291e-11,0.149264,2.37972e-15,13.8723,1.59315e-11,1.10979,1.27452e-12
1.0048,13.723,1.85549e-11,0.149264,2.38405e-15,13.8723,1.85573e-11,1.10978,1.48458e-12
1.00486,13.723,-2.29055e-12,0.149264,2.3963e-15,13.8722,-2.28815e-12,1.10978,-1.83052e-13
1.00493,13.7229,-3.36815e-12,0.149263,2.42048e-15,13.8722,-3.36573e-12,1.10977,-2.69258e-13
1.00499,13.7229,3.59851e-11,0.149263,2.42688e-15,13.8721,3.59875e-11,1.10977,2.879e-12
1.00505,13.7228,3.51182e-11,0.149263,2.44217e-15,13.8721,3.51206e-11,1.10977,2.80965e-12
1.00512,13.7228,1.66529e-11,0.149262,2.45783e-15,13.872,1.66554e-11,1.10976,1.33243e-12
1.00518,13.7227,1.00896e-11,0.149262,2.49215e-15,13.872,1.00921e-11,1.10976,8.07365e-13
1.00524,13.7227,-1.43427e-11,0.149262,2.53069e-15,13.8719,-1.43401e-11,1.10975,-1.14721e-12
1.00531,13.7226,6.76517e-11,0.149262,2.5643e-15,13.8719,6.76543e-11,1.10975,5.41234e-12
1.00537,13.7226,4.2375e-11,0.149261,2.59422e-15,13.8718,4.23776e-11,1.10975,3.39021e-12
1.00543,13.7225,-2.02957e-11,0.149261,2.61098e-15,13.8718,-2.02931e-11,1.10974,-1.62345e-12
1.0055,13.7225,2.55578e-11,0.149261,2.61916e-15,13.8717,2.55604e-11,1.10974,2.04483e-12
1.00556,13.7224,2.50877e-11,0.149261,2.62285e-15,13.8717,2.50903e-11,1.10974,2.00722e-12
1.00563,13.7224,3.6621e-11,0.14926,2.60772e-15,13.8716,3.66237e-11,1.10973,2.92989e-12
1.00569,13.7223,-7.13261e-12,0.14926,2.59661e-15,13.8716,-7.13002e-12,1.10973,-5.70401e-13
1.00575,13.7223,2.73939e-11,0.14926,2.58506e-15,13.8715,2.73964e-11,1.10972,2.19171e-12
1.00582,13.7222,-3.35429e-11,0.14926,2.55509e-15,13.8715,-3.35403e-11,1.10972,-2.68323e-12
1.00588,13.7222,2.19733e-11,0.149259,2.53562e-15,13.8714,2.19758e-11,1.10972,1.75807e-12
1.00594,13.7221,-1.42904e-11,0.149259,2.50966e-15,13.8714,-1.42879e-11,1.10971,-1.14303e-12
1.00601,13.7221,7.44779e-12,0.149259,2.46103e-15,13.8714,7.45025e-12,1.10971,5.9602e-13
1.00607,13.722,2.83196e-11,0.149259,2.4329e-15,13.8713,2.83221e-11,1.1097,2.26576e-12
1.00613,13.722,-1.39012e-11,0.149258,2.40747e-15,13.8713,-1.38988e-11,1.1097,-1.1119e-12
1.0062,13.7219,-1.0628e-11,0.149258,2.38253e-15,13.8712,-1.06256e-11,1.1097,-8.50047e-13
1.00626,13.7219,-5.34107e-11,0.149258,2.33629e-15,13.8712,-5.34083e-11,1.10969,-4.27267e-12
1.00632,13.7218,-1.73325e-11,0.149257,2.31862e-15,13.8711,-1.73302e-11,1.10969,-1.38642e-12
1.00639,13.7218,-1.13718e-11,0.149257,2.28702e-15,13.8711,-1.13695e-11,1.10968,-9.09561e-13
1.00645,13.7218,-1.57401e-11,0.149257,2.26929e-15,13.871,-1.57379e-11,1.10968,-1.25903e-12
1.00651,13.7217,-1.44084e-11,0.149257,2.24538e-15,13.871,-1.44061e-11,1.10968,-1.15249e-12
1.00658,13.7217,2.05068e-11,0.149256,2.23958e-15,13.8709,2.0509e-11,1.10967,1.64072e-12
1.00664,13.7216,-3.7731e-12,0.149256,2.23438e-15,13.8709,-3.77087e-12,1.10967,-3.01669e-13
1.00671,13.7216,6.40371e-11,0.149256,2.24332e-15,13.8708,6.40393e-11,1.10967,5.12314e-12
1.00677,13.7215,3.68516e-11,0.149256,2.25915e-15,13.8708,3.68539e-11,1.10966,2.94831e-12
1.00683,13.7215,1.74491e-11,0.149255,2.2817e-15,13.8707,1.74514e-11,1.10966,1.39611e-12
1.0069,13.7214,3.11077e-11,0.149255,2.31152e-15,13.8707,3.111e-11,1.10965,2.4888e-12
1.00696,13.7214,4.10515e-11,0.149255,2.34703e-15,13.8706,4.10538e-11,1.10965,3.28431e-12
1.00702,13.7213,2.46182e-11,0.149255,2.3615e-15,13.8706,2.46206e-11,1.10965,1.96964e-12
1.00709,13.7213,6.88171e-12,0.149254,2.39939e-15,13.8705,6.88411e-12,1.10964,5.50729e-13
1.00715,13.7212,5.78706e-11,0.149254,2.42639e-15,13.8705,5.7873e-11,1.10964,4.62984e-12
1.00721,13.7212,1.80914e-11,0.149254,2.46672e-15,13.8704,1.80939e-11,1.10963,1.44751e-12
1.00728,13.7211,2.7331e-11,0.149253,2.48385e-15,13.8704,2.73335e-11,1.10963,2.18668e-12
1.00734,13.7211,3.21867e-11,0.149253,2.5025e-15,13.8703,3.21892e-11,1.10963,2.57514e-12
1.0074,13.721,1.34602e-11,0.149253,2.53324e-15,13.8703,1.34628e-11,1.10962,1.07702e-12
1.00747,13.721,8.84466e-13,0.149253,2.55622e-15,13.8702,8.87022e-13,1.10962,7.09618e-14
1.00753,13.7209,2.3283e-11,0.149252,2.53839e-15,13.8702,2.32855e-11,1.10961,1.86284e-12
1.00759,13.7209,2.24643e-11,0.149252,2.50413e-15,13.8701,2.24668e-11,1.10961,1.79734e-12
1.00766,13.7208,6.60765e-12,0.149252,2.47122e-15,13.8701,6.61012e-12,1.10961,5.2881e-13
1.00772,13.7208,-1.34508e-11,0.149252,2.45192e-15,13.87,-1.34484e-11,1.1096,-1.07587e-12
1.00779,13.7207,-2.13901e-11,0.149251,2.40107e-15,13.87,-2.13877e-11,1.1096,-1.71102e-12
1.00785,13.7207,-8.93171e-12,0.149251,2.3493e-15,13.8699,-8.92936e-12,1.1096,-7.14349e-13
1.00791,13.7206,-4.07976e-12,0.149251,2.29694e-15,13.8699,-4.07746e-12,1.10959,-3.26197e-13
1.00798,13.7206,6.26063e-12,0.149251,2.25124e-15,13.8698,6.26288e-12,1.10959,5.01031e-13
1.00804,13.7205,-2.4755e-11,0.14925,2.2199e-15,13.8698,-2.47528e-11,1.10958,-1.98023e-12
1.0081,13.7205,-1.07474e-12,0.14925,2.18456e-15,13.8698,-1.07256e-12,1.10958,-8.58048e-14
1.00817,13.7205,8.4934e-12,0.14925,2.14059e-15,13.8697,8.49554e-12,1.10958,6.79643e-13
1.00823,13.7204,-3.83039e-12,0.149249,2.11371e-15,13.8697,-3.82827e-12,1.10957,-3.06262e-13
1.00829,13.7204,3.27011e-11,0.149249,2.0995e-15,13.8696,3.27032e-11,1.10957,2.61626e-12
1.00836,13.7203,3.3424e-11,0.149249,2.11078e-15,13.8696,3.34261e-11,1.10956,2.67409e-12
1.00842,13.7203,6.96186e-11,0.149249,2.12265e-15,13.8695,6.96207e-11,1.10956,5.56966e-12
1.00848,13.7202,1.27014e-11,0.149248,2.15545e-15,13.8695,1.27035e-11,1.10956,1.01628e-12
1.00855,13.7202,5.16998e-11,0.149248,2.16629e-15,13.8694,5.1702e-11,1.10955,4.13616e-12
1.00861,13.7201,6.36801e-11,0.149248,2.18407e-15,13.8694,6.36823e-11,1.10955,5.09458e-12
1.00867,13.7201,1.95517e-11,0.149248,2.21665e-15,13.8693,1.95539e-11,1.10955,1.56431e-12
1.00874,13.72,5.02345e-11,0.149247,2.24652e-15,13.8693,5.02368e-11,1.10954,4.01894e-12
1.0088,13.72,5.55182e-11,0.149247,2.28328e-15,13.8692,5.55205e-11,1.10954,4.44164e-12
1.00887,13.7199,4.80147e-11,0.149247,2.31493e-15,13.8692,4.8017e-11,1.10953,3.84136e-12
1.00893,13.7199,3.92234e-11,0.149247,2.34865e-15,13.8691,3.92258e-11,1.10953,3.13806e-12
1.00899,13.7198,7.17008e-11,0.149246,2.40671e-15,13.8691,7.17032e-11,1.10953,5.73626e-12
1.00906,13.7198,1.62098e-11,0.149246,2.45051e-15,13.869,1.62123e-11,1.10952,1.29698e-12
1.00912,13.7197,4.81759e-11,0.149246,2.48131e-15,13.869,4.81784e-11,1.10952,3.85427e-12
1.00918,13.7197,4.80336e-11,0.149246,2.49339e-15,13.8689,4.80361e-11,1.10951,3.84289e-12
1.00925,13.7196,-3.3502e-12,0.149245,2.51703e-15,13.8689,-3.34769e-12,1.10951,-2.67815e-13
1.00931,13.7196,3.42035e-12,0.149245,2.51529e-15,13.8688,3.42287e-12,1.10951,2.7383e-13
1.00937,13.7195,-4.24055e-11,0.149245,2.49545e-15,13.8688,-4.2403e-11,1.1095,-3.39224e-12
1.00944,13.7195,1.89482e-11,0.149244,2.46526e-15,13.8687,1.89506e-11,1.1095,1.51605e-12
1.0095,13.7194,-2.02541e-11,0.149244,2.46233e-15,13.8687,-2.02517e-11,1.10949,-1.62013e-12
1.00956,13.7194,-3.81803e-11,0.149244,2.39419e-15,13.8686,-3.81779e-11,1.10949,-3.05423e-12
1.00963,13.7193,-5.39752e-11,0.149244,2.33727e-15,13.8686,-5.39728e-11,1.10949,-4.31783e-12
1.00969,13.7193,-2.34221e-11,0.149243,2.29173e-15,13.8685,-2.34198e-11,1.10948,-1.87358e-12
1.00975,13.7192,-1.8105e-11,0.149243,2.25915e-15,13.8685,-1.81028e-11,1.10948,-1.44822e-12
1.00982,13.7192,-1.56131e-11,0.149243,2.23275e-15,13.8684,-1.56109e-11,1.10947,-1.24887e-12
1.00988,13.7191,-1.05659e-11,0.149243,2.2096e-15,13.8684,-1.05637e-11,1.10947,-8.45096e-13
1.00995,13.7191,-1.47636e-11,0.149242,2.19139e-15,13.8683,-1.47614e-11,1.10947,-1.18091e-12
1.01001,13.719,2.78065e-11,0.149242,2.16445e-15,13.8683,2.78087e-11,1.10946,2.22469e-12
1.01007,13.719,-1.83024e-12,0.149242,2.17355e-15,13.8682,-1.82807e-12,1.10946,-1.46246e-13
1.01014,13.7189,5.50448e-11,0.149242,2.19345e-15,13.8682,5.5047e-11,1.10945,4.40376e-12
1.0102,13.7189,3.23074e-11,0.149241,2.21015e-15,13.8681,3.23096e-11,1.10945,2.58477e-12
1.01026,13.7188,4.20543e-11,0.149241,2.24294e-15,13.8681,4.20565e-11,1.10945,3.36452e-12
1.01033,13.7188,3.98956e-11,0.149241,2.28501e-15,13.868,3.98979e-11,1.10944,3.19183e-12
1.01039,13.7187,2.77519e-11,0.149241,2.33819e-15,13.868,2.77542e-11,1.10944,2.22034e-12
1.01045,13.7187,4.35417e-12,0.14924,2.40465e-15,13.8679,4.35657e-12,1.10943,3.48526e-13
1.01052,13.7186,5.88659e-11,0.14924,2.46266e-15,13.8679,5.88684e-11,1.10943,4.70947e-12
1.01058,13.7186,-5.3557e-12,0.14924,2.53454e-15,13.8678,-5.35316e-12,1.10943,-4.28253e-13
1.01064,13.7185,2.5918e-11,0.149239,2.58116e-15,13.8678,2.59206e-11,1.10942,2.07365e-12
1.01071,13.7185,3.25991e-11,0.149239,2.64247e-15,13.8677,3.26017e-11,1.10942,2.60814e-12
1.01077,13.7184,4.61427e-11,0.149239,2.68264e-15,13.8677,4.61454e-11,1.10941,3.69163e-12
1.01083,13.7184,6.71608e-11,0.149239,2.74493e-15,13.8676,6.71636e-11,1.10941,5.37309e-12
1.0109,13.7183,2.02886e-11,0.149238,2.8031e-15,13.8676,2.02914e-11,1.10941,1.62331e-12
1.01096,13.7183,1.55617e-11,0.149238,2.84213e-15,13.8675,1.55646e-11,1.1094,1.24516e-12
1.01103,13.7182,1.65313e-11,0.149238,2.88132e-15,13.8675,1.65341e-11,1.1094,1.32273e-12
1.01109,13.7182,3.72257e-11,0.149238,2.91298e-15,13.8674,3.72286e-11,1.1094,2.97829e-12
1.01115,13.7182,4.43498e-12,0.149237,2.93515e-15,13.8674,4.43792e-12,1.10939,3.55033e-13
